!!SBtab Document='e_coli_davidi_2016' TableName='Parameter' TableType='Quantity' SBtabVersion='1.0' Date='2019-06-11'						
!QuantityType	!Reaction	!Compound	!Value	!Unit	!Reaction:Identifiers:kegg.reaction	!Compound:Identifiers:kegg.compound
Michaelis constant	PFK_R04779	ATP	0.096570575	mM	R04779	C00002
Michaelis constant	PGK_R01512	ATP	0.054957211	mM	R01512	C00002
Michaelis constant	PYK_R00200	ATP	0.090628008	mM	R00200	C00002
Michaelis constant	SCS_R00405	ATP	0.11002944	mM	R00405	C00002
Michaelis constant	ICD_R00709	_2_Oxoglutarate	0.0945711	mM	R00709	C00026
Michaelis constant	KGD_R08549	_2_Oxoglutarate	0.10720219	mM	R08549	C00026
Michaelis constant	CSN_R00351	Oxaloacetate	0.075486717	mM	R00351	C00036
Michaelis constant	MDH_R00342	Oxaloacetate	0.052136178	mM	R00342	C00036
Michaelis constant	PPC_R00345	Oxaloacetate	0.08419265	mM	R00345	C00036
Michaelis constant	SDH_R02164	Ubiquinone	0.10200263	mM	R02164	C00399
Michaelis constant	TAL_R08575	D_Erythrose_4_phosphate	0.049940605	mM	R08575	C00279
Michaelis constant	TXT_R01067	D_Erythrose_4_phosphate	0.100209	mM	R01067	C00279
Michaelis constant	SDH_R02164	Ubiquinol	0.095763658	mM	R02164	C00390
Michaelis constant	PFK_R04779	ADP	0.091900655	mM	R04779	C00008
Michaelis constant	PGK_R01512	ADP	0.18266205	mM	R01512	C00008
Michaelis constant	PYK_R00200	ADP	0.085753697	mM	R00200	C00008
Michaelis constant	SCS_R00405	ADP	0.088598892	mM	R00405	C00008
Michaelis constant	ACN_R01900	Isocitrate	0.037917446	mM	R01900	C00311
Michaelis constant	ICD_R00709	Isocitrate	0.075184496	mM	R00709	C00311
Michaelis constant	PGD_R01528	D_Ribulose_5_phosphate	0.12891942	mM	R01528	C00199
Michaelis constant	RPI_R01056	D_Ribulose_5_phosphate	0.09570886	mM	R01056	C00199
Michaelis constant	RPE_R01529	D_Ribulose_5_phosphate	0.094790992	mM	R01529	C00199
Michaelis constant	RPE_R01529	D_Xylulose_5_phosphate	0.097840091	mM	R01529	C00231
Michaelis constant	TXT_R01641	D_Xylulose_5_phosphate	0.083080596	mM	R01641	C00231
Michaelis constant	TXT_R01067	D_Xylulose_5_phosphate	0.10012219	mM	R01067	C00231
Michaelis constant	PTS_RPTSsy	D_Glucose_6_phosphate	0.055624288	mM	RPTSsy	C00092
Michaelis constant	PGI_R02740	D_Glucose_6_phosphate	0.09968194	mM	R02740	C00092
Michaelis constant	ZWF_R00835	D_Glucose_6_phosphate	0.28339064	mM	R00835	C00092
Michaelis constant	GAP_R01061	_3_Phospho_D_glyceroyl_phosphate	0.14268787	mM	R01061	C00236
Michaelis constant	PGK_R01512	_3_Phospho_D_glyceroyl_phosphate	0.18514251	mM	R01512	C00236
Michaelis constant	PDH_R00209	CoA	0.097689923	mM	R00209	C00010
Michaelis constant	CSN_R00351	CoA	0.062088907	mM	R00351	C00010
Michaelis constant	KGD_R08549	CoA	0.10234658	mM	R08549	C00010
Michaelis constant	SCS_R00405	CoA	0.10518195	mM	R00405	C00010
Michaelis constant	PDH_R00209	CO2	0.1004966	mM	R00209	C00011
Michaelis constant	PGD_R01528	CO2	0.0990959	mM	R01528	C00011
Michaelis constant	ICD_R00709	CO2	0.089453686	mM	R00709	C00011
Michaelis constant	KGD_R08549	CO2	0.088646822	mM	R08549	C00011
Michaelis constant	PPC_R00345	CO2	0.062242947	mM	R00345	C00011
Michaelis constant	RPI_R01056	D_Ribose_5_phosphate	0.10042006	mM	R01056	C00117
Michaelis constant	TXT_R01641	D_Ribose_5_phosphate	0.083287413	mM	R01641	C00117
Michaelis constant	ALD_R01070	Glycerone_phosphate	0.10701484	mM	R01070	C00111
Michaelis constant	TIM_R01015	Glycerone_phosphate	0.081945842	mM	R01015	C00111
Michaelis constant	PTS_RPTSsy	D_Glucose	0.17183527	mM	RPTSsy	C00031
Michaelis constant	PFK_R04779	D_Fructose_1_6_bisphosphate	0.10064769	mM	R04779	C00354
Michaelis constant	ALD_R01070	D_Fructose_1_6_bisphosphate	0.081260937	mM	R01070	C00354
Michaelis constant	FBP_R00762	D_Fructose_1_6_bisphosphate	0.10039278	mM	R00762	C00354
Michaelis constant	ALD_R01070	D_Glyceraldehyde_3_phosphate	0.11292294	mM	R01070	C00118
Michaelis constant	TIM_R01015	D_Glyceraldehyde_3_phosphate	0.10884598	mM	R01015	C00118
Michaelis constant	GAP_R01061	D_Glyceraldehyde_3_phosphate	0.042796214	mM	R01061	C00118
Michaelis constant	TXT_R01641	D_Glyceraldehyde_3_phosphate	0.10837956	mM	R01641	C00118
Michaelis constant	TAL_R08575	D_Glyceraldehyde_3_phosphate	0.15106207	mM	R08575	C00118
Michaelis constant	TXT_R01067	D_Glyceraldehyde_3_phosphate	0.099917106	mM	R01067	C00118
Michaelis constant	PTS_RPTSsy	Phosphoenolpyruvate	0.15086828	mM	RPTSsy	C00074
Michaelis constant	PGH_R00658	Phosphoenolpyruvate	0.080629331	mM	R00658	C00074
Michaelis constant	PYK_R00200	Phosphoenolpyruvate	0.099283817	mM	R00200	C00074
Michaelis constant	PPC_R00345	Phosphoenolpyruvate	0.069757488	mM	R00345	C00074
Michaelis constant	CSN_R00351	Citrate	0.089752991	mM	R00351	C00158
Michaelis constant	ACN_R01325	Citrate	0.54506783	mM	R01325	C00158
Michaelis constant	KGD_R08549	Succinyl_CoA	0.0887383	mM	R08549	C00091
Michaelis constant	SCS_R00405	Succinyl_CoA	0.089057526	mM	R00405	C00091
Michaelis constant	PGK_R01512	_3_Phospho_D_glycerate	0.073888657	mM	R01512	C00197
Michaelis constant	PGM_R01518	_3_Phospho_D_glycerate	0.088905731	mM	R01518	C00197
Michaelis constant	ZWF_R00835	D_Glucono_1_5_lactone_6_phosphate	0.028729521	mM	R00835	C01236
Michaelis constant	GLH_R02035	D_Glucono_1_5_lactone_6_phosphate	0.059048853	mM	R02035	C01236
Michaelis constant	PGI_R02740	D_Fructose_6_phosphate	0.10030268	mM	R02740	C00085
Michaelis constant	PFK_R04779	D_Fructose_6_phosphate	0.087061333	mM	R04779	C00085
Michaelis constant	TAL_R08575	D_Fructose_6_phosphate	0.050603556	mM	R08575	C00085
Michaelis constant	TXT_R01067	D_Fructose_6_phosphate	0.10000417	mM	R01067	C00085
Michaelis constant	FBP_R00762	D_Fructose_6_phosphate	0.099818182	mM	R00762	C00085
Michaelis constant	PGM_R01518	_2_Phospho_D_glycerate	0.10986681	mM	R01518	C00631
Michaelis constant	PGH_R00658	_2_Phospho_D_glycerate	0.1181691	mM	R00658	C00631
Michaelis constant	SCS_R00405	Succinate	0.10806016	mM	R00405	C00042
Michaelis constant	SDH_R02164	Succinate	0.10194907	mM	R02164	C00042
Michaelis constant	TXT_R01641	Sedoheptulose_7_phosphate	0.11336003	mM	R01641	C05382
Michaelis constant	TAL_R08575	Sedoheptulose_7_phosphate	0.17174739	mM	R08575	C05382
substrate catalytic rate constant	PTS_RPTSsy		2218.5682	1/s	RPTSsy	
substrate catalytic rate constant	PGI_R02740		124.93373	1/s	R02740	
substrate catalytic rate constant	PFK_R04779		1073.7655	1/s	R04779	
substrate catalytic rate constant	ALD_R01070		795.8487	1/s	R01070	
substrate catalytic rate constant	TIM_R01015		1437.3924	1/s	R01015	
substrate catalytic rate constant	GAP_R01061		6.2629998	1/s	R01061	
substrate catalytic rate constant	PGK_R01512		1820.8428	1/s	R01512	
substrate catalytic rate constant	PGM_R01518		1305.457	1/s	R01518	
substrate catalytic rate constant	PGH_R00658		3177.4362	1/s	R00658	
substrate catalytic rate constant	PYK_R00200		1918.5131	1/s	R00200	
substrate catalytic rate constant	PDH_R00209		3504.6331	1/s	R00209	
substrate catalytic rate constant	ZWF_R00835		30531.028	1/s	R00835	
substrate catalytic rate constant	GLH_R02035		5556.5291	1/s	R02035	
substrate catalytic rate constant	PGD_R01528		50809.906	1/s	R01528	
substrate catalytic rate constant	RPI_R01056		491.96284	1/s	R01056	
substrate catalytic rate constant	RPE_R01529		848.05837	1/s	R01529	
substrate catalytic rate constant	TXT_R01641		846.72721	1/s	R01641	
substrate catalytic rate constant	TAL_R08575		695.89023	1/s	R08575	
substrate catalytic rate constant	TXT_R01067		549.99263	1/s	R01067	
substrate catalytic rate constant	FBP_R00762		735.87062	1/s	R00762	
substrate catalytic rate constant	CSN_R00351		3523.9761	1/s	R00351	
substrate catalytic rate constant	ACN_R01325		3169.8196	1/s	R01325	
substrate catalytic rate constant	ACN_R01900		8616.6462	1/s	R01900	
substrate catalytic rate constant	ICD_R00709		640.66024	1/s	R00709	
substrate catalytic rate constant	KGD_R08549		122.53806	1/s	R08549	
substrate catalytic rate constant	SCS_R00405		840.22372	1/s	R00405	
substrate catalytic rate constant	SDH_R02164		248.91167	1/s	R02164	
substrate catalytic rate constant	FUM_R01082		3446.6752	1/s	R01082	
substrate catalytic rate constant	MDH_R00342		430.86554	1/s	R00342	
substrate catalytic rate constant	PPC_R00345		1113.8793	1/s	R00345	
product catalytic rate constant	PTS_RPTSsy		7926.836	1/s	RPTSsy	
product catalytic rate constant	PGI_R02740		313.92765	1/s	R02740	
product catalytic rate constant	PFK_R04779		983.70449	1/s	R04779	
product catalytic rate constant	ALD_R01070		491.26943	1/s	R01070	
product catalytic rate constant	TIM_R01015		1009.7949	1/s	R01015	
product catalytic rate constant	GAP_R01061		1554.9597	1/s	R01061	
product catalytic rate constant	PGK_R01512		1.4038429	1/s	R01512	
product catalytic rate constant	PGM_R01518		988.63873	1/s	R01518	
product catalytic rate constant	PGH_R00658		4115.9255	1/s	R00658	
product catalytic rate constant	PYK_R00200		3644.3789	1/s	R00200	
product catalytic rate constant	PDH_R00209		12.38749	1/s	R00209	
product catalytic rate constant	ZWF_R00835		3220.5011	1/s	R00835	
product catalytic rate constant	GLH_R02035		2941.3668	1/s	R02035	
product catalytic rate constant	PGD_R01528		1917.9829	1/s	R01528	
product catalytic rate constant	RPI_R01056		429.16385	1/s	R01056	
product catalytic rate constant	RPE_R01529		794.59049	1/s	R01529	
product catalytic rate constant	TXT_R01641		481.09705	1/s	R01641	
product catalytic rate constant	TAL_R08575		3359.2168	1/s	R08575	
product catalytic rate constant	TXT_R01067		71.029822	1/s	R01067	
product catalytic rate constant	FBP_R00762		52.782376	1/s	R00762	
product catalytic rate constant	CSN_R00351		4152.5492	1/s	R00351	
product catalytic rate constant	ACN_R01325		29358.625	1/s	R01325	
product catalytic rate constant	ACN_R01900		10408.48	1/s	R01900	
product catalytic rate constant	ICD_R00709		240.12258	1/s	R00709	
product catalytic rate constant	KGD_R08549		550.29172	1/s	R08549	
product catalytic rate constant	SCS_R00405		92.935826	1/s	R00405	
product catalytic rate constant	SDH_R02164		274.76483	1/s	R02164	
product catalytic rate constant	FUM_R01082		977.56379	1/s	R01082	
product catalytic rate constant	MDH_R00342		4513.9209	1/s	R00342	
product catalytic rate constant	PPC_R00345		1806.1011	1/s	R00345	
protein molecular mass	PTS_RPTSsy		255848	Da	RPTSsy	
protein molecular mass	PGI_R02740		61530	Da	R02740	
protein molecular mass	PFK_R04779		139360	Da	R04779	
protein molecular mass	ALD_R01070		39147	Da	R01070	
protein molecular mass	TIM_R01015		53940	Da	R01015	
protein molecular mass	GAP_R01061		35530	Da	R01061	
protein molecular mass	PGK_R01512		41120	Da	R01512	
protein molecular mass	PGM_R01518		28556	Da	R01518	
protein molecular mass	PGH_R00658		45650	Da	R00658	
protein molecular mass	PYK_R00200		50000	Da	R00200	
protein molecular mass	PDH_R00209		282880	Da	R00209	
protein molecular mass	ZWF_R00835		55700	Da	R00835	
protein molecular mass	GLH_R02035		36310	Da	R02035	
protein molecular mass	PGD_R01528		102960	Da	R01528	
protein molecular mass	RPI_R01056		19466	Da	R01056	
protein molecular mass	RPE_R01529		24554	Da	R01529	
protein molecular mass	TXT_R01641		73043	Da	R01641	
protein molecular mass	TAL_R08575		35219	Da	R08575	
protein molecular mass	TXT_R01067		73043	Da	R01067	
protein molecular mass	FBP_R00762		36834	Da	R00762	
protein molecular mass	CSN_R00351		96020	Da	R00351	
protein molecular mass	ACN_R01325		95588	Da	R01325	
protein molecular mass	ACN_R01900		95588	Da	R01900	
protein molecular mass	ICD_R00709		45760	Da	R00709	
protein molecular mass	KGD_R08549		1209180	Da	R08549	
protein molecular mass	SCS_R00405		71170	Da	R00405	
protein molecular mass	SDH_R02164		792299	Da	R02164	
protein molecular mass	FUM_R01082		60000	Da	R01082	
protein molecular mass	MDH_R00342		32337	Da	R00342	
protein molecular mass	PPC_R00345		198120	Da	R00345	
molecular mass		_S__Malate	134	Da		C00149
molecular mass		Acetyl_CoA	810	Da		C00024
molecular mass		Fumarate	116	Da		C00122
molecular mass		cis_Aconitate	174	Da		C00417
molecular mass		_6_Phospho_D_gluconate	276	Da		C00345
molecular mass		Orthophosphate	98	Da		C00009
molecular mass		Pyruvate	88	Da		C00022
molecular mass		NADPplus	744	Da		C00006
molecular mass		NADPH	745	Da		C00005
molecular mass		NADH	665	Da		C00004
molecular mass		NADplus	664	Da		C00003
molecular mass		ATP	507	Da		C00002
molecular mass		H2O	NaN	Da		C00001
molecular mass		_2_Oxoglutarate	146	Da		C00026
molecular mass		Oxaloacetate	132	Da		C00036
molecular mass		Ubiquinone	318	Da		C00399
molecular mass		D_Erythrose_4_phosphate	200	Da		C00279
molecular mass		Ubiquinol	320	Da		C00390
molecular mass		ADP	427	Da		C00008
molecular mass		Isocitrate	192	Da		C00311
molecular mass		D_Ribulose_5_phosphate	230	Da		C00199
molecular mass		D_Xylulose_5_phosphate	230	Da		C00231
molecular mass		D_Glucose_6_phosphate	260	Da		C00092
molecular mass		_3_Phospho_D_glyceroyl_phosphate	266	Da		C00236
molecular mass		CoA	768	Da		C00010
molecular mass		CO2	44	Da		C00011
molecular mass		D_Ribose_5_phosphate	230	Da		C00117
molecular mass		Glycerone_phosphate	170	Da		C00111
molecular mass		D_Glucose	180	Da		C00031
molecular mass		D_Fructose_1_6_bisphosphate	340	Da		C00354
molecular mass		D_Glyceraldehyde_3_phosphate	170	Da		C00118
molecular mass		Phosphoenolpyruvate	168	Da		C00074
molecular mass		Citrate	192	Da		C00158
molecular mass		Succinyl_CoA	868	Da		C00091
molecular mass		_3_Phospho_D_glycerate	186	Da		C00197
molecular mass		D_Glucono_1_5_lactone_6_phosphate	258	Da		C01236
molecular mass		D_Fructose_6_phosphate	260	Da		C00085
molecular mass		_2_Phospho_D_glycerate	186	Da		C00631
molecular mass		Succinate	118	Da		C00042
molecular mass		Sedoheptulose_7_phosphate	290	Da		C05382
