!!!SBtab Document='CMBresult' DocumentName='CMB result' RelaxationAlpha='0.000000' CalculationTime='585.477855 s'				
				
!!SBtab TableID='Reaction' TableType='Reaction' TableName='Reaction'				
!ID	!ReactionFormula	!Name	!IsReversible	
TXT_R01067	D_Erythrose_4_phosphate + D_Xylulose_5_phosphate <=> D_Glyceraldehyde_3_phosphate + D_Fructose_6_phosphate	TXT_R01067	True	
FBP_R00762	D_Fructose_1_6_bisphosphate <=> Orthophosphate + D_Fructose_6_phosphate	FBP_R00762	True	
CSN_R00351	Acetyl_CoA + Oxaloacetate <=> CoA + Citrate	CSN_R00351	True	
ACN_R01325	Citrate <=> cis_Aconitate	ACN_R01325	True	
ACN_R01900	cis_Aconitate <=> Isocitrate	ACN_R01900	True	
ICD_R00709	NADplus + Isocitrate <=> NADH + _2_Oxoglutarate + CO2	ICD_R00709	True	
KGD_R08549	NADplus + _2_Oxoglutarate + CoA <=> NADH + CO2 + Succinyl_CoA	KGD_R08549	True	
SCS_R00405	Orthophosphate + ADP + Succinyl_CoA <=> ATP + CoA + Succinate	SCS_R00405	True	
SDH_R02164	Ubiquinone + Succinate <=> Fumarate + Ubiquinol	SDH_R02164	True	
FUM_R01082	Fumarate <=> _S__Malate	FUM_R01082	True	
MDH_R00342	_S__Malate + NADplus <=> NADH + Oxaloacetate	MDH_R00342	True	
PPC_R00345	Orthophosphate + Oxaloacetate <=> CO2 + Phosphoenolpyruvate	PPC_R00345	True	
				
!!SBtab TableID='Compound' TableType='Compound' TableName='Compound'				
!ID	!Name	!IsConstant		
_S__Malate	_S__Malate	False		
Acetyl_CoA	Acetyl_CoA	False		
Fumarate	Fumarate	False		
cis_Aconitate	cis_Aconitate	False		
_6_Phospho_D_gluconate	_6_Phospho_D_gluconate	False		
Orthophosphate	Orthophosphate	True		
Pyruvate	Pyruvate	False		
NADPplus	NADPplus	True		
NADPH	NADPH	True		
NADH	NADH	True		
NADplus	NADplus	True		
ATP	ATP	True		
H2O	H2O	True		
_2_Oxoglutarate	_2_Oxoglutarate	False		
Oxaloacetate	Oxaloacetate	True		
Ubiquinone	Ubiquinone	True		
D_Erythrose_4_phosphate	D_Erythrose_4_phosphate	False		
Ubiquinol	Ubiquinol	True		
ADP	ADP	True		
Isocitrate	Isocitrate	False		
D_Ribulose_5_phosphate	D_Ribulose_5_phosphate	False		
D_Xylulose_5_phosphate	D_Xylulose_5_phosphate	False		
D_Glucose_6_phosphate	D_Glucose_6_phosphate	True		
_3_Phospho_D_glyceroyl_phosphate	_3_Phospho_D_glyceroyl_phosphate	False		
CoA	CoA	False		
CO2	CO2	True		
D_Ribose_5_phosphate	D_Ribose_5_phosphate	False		
Glycerone_phosphate	Glycerone_phosphate	False		
D_Glucose	D_Glucose	True		
D_Fructose_1_6_bisphosphate	D_Fructose_1_6_bisphosphate	True		
D_Glyceraldehyde_3_phosphate	D_Glyceraldehyde_3_phosphate	True		
Phosphoenolpyruvate	Phosphoenolpyruvate	True		
Citrate	Citrate	False		
Succinyl_CoA	Succinyl_CoA	False		
_3_Phospho_D_glycerate	_3_Phospho_D_glycerate	False		
D_Glucono_1_5_lactone_6_phosphate	D_Glucono_1_5_lactone_6_phosphate	False		
D_Fructose_6_phosphate	D_Fructose_6_phosphate	True		
_2_Phospho_D_glycerate	_2_Phospho_D_glycerate	False		
Succinate	Succinate	False		
Sedoheptulose_7_phosphate	Sedoheptulose_7_phosphate	False		
				
!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter' StandardConcentration='mM'				
!QuantityType	!Reaction	!Compound	!Mode	!Unit
equilibrium constant	PTS_RPTSsy		0.011755858	dimensionless
equilibrium constant	PGI_R02740		46.184128	dimensionless
equilibrium constant	PFK_R04779		0.37357587	dimensionless
equilibrium constant	ALD_R01070		0.0097439357	dimensionless
equilibrium constant	TIM_R01015		0.94808664	dimensionless
equilibrium constant	GAP_R01061		0.0079105667	dimensionless
equilibrium constant	PGK_R01512		9.173085	dimensionless
equilibrium constant	PGM_R01518		0.19261811	dimensionless
equilibrium constant	PGH_R00658		12.218929	dimensionless
equilibrium constant	PYK_R00200		6.0152229	dimensionless
equilibrium constant	PDH_R00209		0.0016736625	dimensionless
equilibrium constant	ZWF_R00835		8.7624874	dimensionless
equilibrium constant	GLH_R02035		6.7419354	dimensionless
equilibrium constant	PGD_R01528		4.7478435	dimensionless
equilibrium constant	RPI_R01056		1.1067713	dimensionless
equilibrium constant	RPE_R01529		0.25440541	dimensionless
equilibrium constant	TXT_R01641		0.76329391	dimensionless
equilibrium constant	TAL_R08575		90.58282	dimensionless
equilibrium constant	TXT_R01067		0.027287067	dimensionless
equilibrium constant	FBP_R00762		4.2745246	dimensionless
equilibrium constant	CSN_R00351		63.168345	dimensionless
equilibrium constant	ACN_R01325		12.472554	dimensionless
equilibrium constant	ACN_R01900		0.0092315	dimensionless
equilibrium constant	ICD_R00709		5.4805389	dimensionless
equilibrium constant	KGD_R08549		0.26107928	dimensionless
equilibrium constant	SCS_R00405		2.7842789	dimensionless
equilibrium constant	SDH_R02164		112.87747	dimensionless
equilibrium constant	FUM_R01082		1.1774505	dimensionless
equilibrium constant	MDH_R00342		0.058131679	dimensionless
equilibrium constant	PPC_R00345		2.0989907	dimensionless
catalytic rate constant geometric mean	PTS_RPTSsy		147.71617	1/s
catalytic rate constant geometric mean	PGI_R02740		120.10634	1/s
catalytic rate constant geometric mean	PFK_R04779		107.09518	1/s
catalytic rate constant geometric mean	ALD_R01070		1726.5816	1/s
catalytic rate constant geometric mean	TIM_R01015		212.86163	1/s
catalytic rate constant geometric mean	GAP_R01061		143.52768	1/s
catalytic rate constant geometric mean	PGK_R01512		60.671852	1/s
catalytic rate constant geometric mean	PGM_R01518		143.52776	1/s
catalytic rate constant geometric mean	PGH_R00658		143.52767	1/s
catalytic rate constant geometric mean	PYK_R00200		145.89253	1/s
catalytic rate constant geometric mean	PDH_R00209		143.52779	1/s
catalytic rate constant geometric mean	ZWF_R00835		101.16313	1/s
catalytic rate constant geometric mean	GLH_R02035		740.74468	1/s
catalytic rate constant geometric mean	PGD_R01528		92.354934	1/s
catalytic rate constant geometric mean	RPI_R01056		58.961376	1/s
catalytic rate constant geometric mean	RPE_R01529		218.16879	1/s
catalytic rate constant geometric mean	TXT_R01641		81.420472	1/s
catalytic rate constant geometric mean	TAL_R08575		144.73741	1/s
catalytic rate constant geometric mean	TXT_R01067		148.18025	1/s
catalytic rate constant geometric mean	FBP_R00762		169.71409	1/s
catalytic rate constant geometric mean	CSN_R00351		143.52773	1/s
catalytic rate constant geometric mean	ACN_R01325		143.5277	1/s
catalytic rate constant geometric mean	ACN_R01900		143.52778	1/s
catalytic rate constant geometric mean	ICD_R00709		262.41439	1/s
catalytic rate constant geometric mean	KGD_R08549		107.07409	1/s
catalytic rate constant geometric mean	SCS_R00405		133.0945	1/s
catalytic rate constant geometric mean	SDH_R02164		181.65391	1/s
catalytic rate constant geometric mean	FUM_R01082		143.52776	1/s
catalytic rate constant geometric mean	MDH_R00342		98.356528	1/s
catalytic rate constant geometric mean	PPC_R00345		143.5277	1/s
Michaelis constant	FUM_R01082	_S__Malate	0.09579377	mM
Michaelis constant	MDH_R00342	_S__Malate	0.096642399	mM
Michaelis constant	PDH_R00209	Acetyl_CoA	0.09579368	mM
Michaelis constant	CSN_R00351	Acetyl_CoA	0.095793697	mM
Michaelis constant	SDH_R02164	Fumarate	0.097591011	mM
Michaelis constant	FUM_R01082	Fumarate	0.095793768	mM
Michaelis constant	ACN_R01325	cis_Aconitate	0.095793668	mM
Michaelis constant	ACN_R01900	cis_Aconitate	0.095793682	mM
Michaelis constant	GLH_R02035	_6_Phospho_D_gluconate	0.084672383	mM
Michaelis constant	PGD_R01528	_6_Phospho_D_gluconate	0.10234984	mM
Michaelis constant	GAP_R01061	Orthophosphate	0.095793707	mM
Michaelis constant	FBP_R00762	Orthophosphate	0.079307533	mM
Michaelis constant	SCS_R00405	Orthophosphate	0.093288109	mM
Michaelis constant	PPC_R00345	Orthophosphate	0.095793768	mM
Michaelis constant	PTS_RPTSsy	Pyruvate	0.096025434	mM
Michaelis constant	PYK_R00200	Pyruvate	0.083352632	mM
Michaelis constant	PDH_R00209	Pyruvate	0.09579377	mM
Michaelis constant	ZWF_R00835	NADPplus	0.11365536	mM
Michaelis constant	PGD_R01528	NADPplus	0.11675809	mM
Michaelis constant	ZWF_R00835	NADPH	0.11406892	mM
Michaelis constant	PGD_R01528	NADPH	0.1163023	mM
Michaelis constant	GAP_R01061	NADH	0.095793768	mM
Michaelis constant	PDH_R00209	NADH	0.095793668	mM
Michaelis constant	ICD_R00709	NADH	0.08211766	mM
Michaelis constant	KGD_R08549	NADH	0.11368697	mM
Michaelis constant	MDH_R00342	NADH	0.10989819	mM
Michaelis constant	GAP_R01061	NADplus	0.095793707	mM
Michaelis constant	PDH_R00209	NADplus	0.095793685	mM
Michaelis constant	ICD_R00709	NADplus	0.082186045	mM
Michaelis constant	KGD_R08549	NADplus	0.1134892	mM
Michaelis constant	MDH_R00342	NADplus	0.10962129	mM
Michaelis constant	PFK_R04779	ATP	0.09369988	mM
Michaelis constant	PGK_R01512	ATP	0.14840168	mM
Michaelis constant	PYK_R00200	ATP	0.095364648	mM
Michaelis constant	SCS_R00405	ATP	0.09324225	mM
Michaelis constant	ICD_R00709	_2_Oxoglutarate	0.10241586	mM
Michaelis constant	KGD_R08549	_2_Oxoglutarate	0.088047053	mM
Michaelis constant	CSN_R00351	Oxaloacetate	0.095793773	mM
Michaelis constant	MDH_R00342	Oxaloacetate	0.10978149	mM
Michaelis constant	PPC_R00345	Oxaloacetate	0.095793685	mM
Michaelis constant	SDH_R02164	Ubiquinone	0.085139357	mM
Michaelis constant	TAL_R08575	D_Erythrose_4_phosphate	0.094003731	mM
Michaelis constant	TXT_R01067	D_Erythrose_4_phosphate	0.3356564	mM
Michaelis constant	SDH_R02164	Ubiquinol	0.084642291	mM
Michaelis constant	PFK_R04779	ADP	0.093707947	mM
Michaelis constant	PGK_R01512	ADP	0.1475138	mM
Michaelis constant	PYK_R00200	ADP	0.09523558	mM
Michaelis constant	SCS_R00405	ADP	0.092971597	mM
Michaelis constant	ACN_R01900	Isocitrate	0.095793768	mM
Michaelis constant	ICD_R00709	Isocitrate	0.082163211	mM
Michaelis constant	PGD_R01528	D_Ribulose_5_phosphate	0.0952124	mM
Michaelis constant	RPI_R01056	D_Ribulose_5_phosphate	0.10554361	mM
Michaelis constant	RPE_R01529	D_Ribulose_5_phosphate	0.085035038	mM
Michaelis constant	RPE_R01529	D_Xylulose_5_phosphate	0.098565598	mM
Michaelis constant	TXT_R01641	D_Xylulose_5_phosphate	0.09774402	mM
Michaelis constant	TXT_R01067	D_Xylulose_5_phosphate	0.16177064	mM
Michaelis constant	PTS_RPTSsy	D_Glucose_6_phosphate	0.09575302	mM
Michaelis constant	PGI_R02740	D_Glucose_6_phosphate	0.10087067	mM
Michaelis constant	ZWF_R00835	D_Glucose_6_phosphate	0.10263724	mM
Michaelis constant	GAP_R01061	_3_Phospho_D_glyceroyl_phosphate	0.095793685	mM
Michaelis constant	PGK_R01512	_3_Phospho_D_glyceroyl_phosphate	0.14913676	mM
Michaelis constant	PDH_R00209	CoA	0.095793779	mM
Michaelis constant	CSN_R00351	CoA	0.095793679	mM
Michaelis constant	KGD_R08549	CoA	0.093462841	mM
Michaelis constant	SCS_R00405	CoA	0.091984383	mM
Michaelis constant	PDH_R00209	CO2	0.095793767	mM
Michaelis constant	PGD_R01528	CO2	0.11671274	mM
Michaelis constant	ICD_R00709	CO2	0.08176947	mM
Michaelis constant	KGD_R08549	CO2	0.11371633	mM
Michaelis constant	PPC_R00345	CO2	0.095793766	mM
Michaelis constant	RPI_R01056	D_Ribose_5_phosphate	0.097519439	mM
Michaelis constant	TXT_R01641	D_Ribose_5_phosphate	0.092002889	mM
Michaelis constant	ALD_R01070	Glycerone_phosphate	0.0359635	mM
Michaelis constant	TIM_R01015	Glycerone_phosphate	0.080508184	mM
Michaelis constant	PTS_RPTSsy	D_Glucose	0.095632423	mM
Michaelis constant	PFK_R04779	D_Fructose_1_6_bisphosphate	0.094858232	mM
Michaelis constant	ALD_R01070	D_Fructose_1_6_bisphosphate	0.06150567	mM
Michaelis constant	FBP_R00762	D_Fructose_1_6_bisphosphate	0.094544674	mM
Michaelis constant	ALD_R01070	D_Glyceraldehyde_3_phosphate	0.051348606	mM
Michaelis constant	TIM_R01015	D_Glyceraldehyde_3_phosphate	0.094027068	mM
Michaelis constant	GAP_R01061	D_Glyceraldehyde_3_phosphate	0.095793766	mM
Michaelis constant	TXT_R01641	D_Glyceraldehyde_3_phosphate	0.11519567	mM
Michaelis constant	TAL_R08575	D_Glyceraldehyde_3_phosphate	0.097818749	mM
Michaelis constant	TXT_R01067	D_Glyceraldehyde_3_phosphate	0.012250199	mM
Michaelis constant	PTS_RPTSsy	Phosphoenolpyruvate	0.094712492	mM
Michaelis constant	PGH_R00658	Phosphoenolpyruvate	0.095793766	mM
Michaelis constant	PYK_R00200	Phosphoenolpyruvate	0.11607905	mM
Michaelis constant	PPC_R00345	Phosphoenolpyruvate	0.095793679	mM
Michaelis constant	CSN_R00351	Citrate	0.095793776	mM
Michaelis constant	ACN_R01325	Citrate	0.095793768	mM
Michaelis constant	KGD_R08549	Succinyl_CoA	0.11000189	mM
Michaelis constant	SCS_R00405	Succinyl_CoA	0.09627428	mM
Michaelis constant	PGK_R01512	_3_Phospho_D_glycerate	0.12901063	mM
Michaelis constant	PGM_R01518	_3_Phospho_D_glycerate	0.095793767	mM
Michaelis constant	ZWF_R00835	D_Glucono_1_5_lactone_6_phosphate	0.11278453	mM
Michaelis constant	GLH_R02035	D_Glucono_1_5_lactone_6_phosphate	0.042652576	mM
Michaelis constant	PGI_R02740	D_Fructose_6_phosphate	0.10223505	mM
Michaelis constant	PFK_R04779	D_Fructose_6_phosphate	0.094920648	mM
Michaelis constant	TAL_R08575	D_Fructose_6_phosphate	0.095699271	mM
Michaelis constant	TXT_R01067	D_Fructose_6_phosphate	0.020420166	mM
Michaelis constant	FBP_R00762	D_Fructose_6_phosphate	0.086630122	mM
Michaelis constant	PGM_R01518	_2_Phospho_D_glycerate	0.095793776	mM
Michaelis constant	PGH_R00658	_2_Phospho_D_glycerate	0.095793689	mM
Michaelis constant	SCS_R00405	Succinate	0.093348932	mM
Michaelis constant	SDH_R02164	Succinate	0.084243896	mM
Michaelis constant	TXT_R01641	Sedoheptulose_7_phosphate	0.11227936	mM
Michaelis constant	TAL_R08575	Sedoheptulose_7_phosphate	0.097833743	mM
substrate catalytic rate constant	PTS_RPTSsy		15.896153	1/s
substrate catalytic rate constant	PGI_R02740		810.76476	1/s
substrate catalytic rate constant	PFK_R04779		65.476202	1/s
substrate catalytic rate constant	ALD_R01070		983.59562	1/s
substrate catalytic rate constant	TIM_R01015		191.78514	1/s
substrate catalytic rate constant	GAP_R01061		3.9510089	1/s
substrate catalytic rate constant	PGK_R01512		196.9797	1/s
substrate catalytic rate constant	PGM_R01518		62.991862	1/s
substrate catalytic rate constant	PGH_R00658		501.70914	1/s
substrate catalytic rate constant	PYK_R00200		421.97051	1/s
substrate catalytic rate constant	PDH_R00209		5.8717858	1/s
substrate catalytic rate constant	ZWF_R00835		285.15105	1/s
substrate catalytic rate constant	GLH_R02035		1365.0941	1/s
substrate catalytic rate constant	PGD_R01528		611.92097	1/s
substrate catalytic rate constant	RPI_R01056		64.530782	1/s
substrate catalytic rate constant	RPE_R01529		102.20969	1/s
substrate catalytic rate constant	TXT_R01641		59.314013	1/s
substrate catalytic rate constant	TAL_R08575		1420.7977	1/s
substrate catalytic rate constant	TXT_R01067		360.6325	1/s
substrate catalytic rate constant	FBP_R00762		1301.6333	1/s
substrate catalytic rate constant	CSN_R00351		1140.7372	1/s
substrate catalytic rate constant	ACN_R01325		506.88989	1/s
substrate catalytic rate constant	ACN_R01900		13.790243	1/s
substrate catalytic rate constant	ICD_R00709		1925.039	1/s
substrate catalytic rate constant	KGD_R08549		44.336149	1/s
substrate catalytic rate constant	SCS_R00405		226.79934	1/s
substrate catalytic rate constant	SDH_R02164		1798.3912	1/s
substrate catalytic rate constant	FUM_R01082		155.74253	1/s
substrate catalytic rate constant	MDH_R00342		22.221895	1/s
substrate catalytic rate constant	PPC_R00345		207.94141	1/s
product catalytic rate constant	PTS_RPTSsy		1372.6633	1/s
product catalytic rate constant	PGI_R02740		17.792502	1/s
product catalytic rate constant	PFK_R04779		175.16865	1/s
product catalytic rate constant	ALD_R01070		3030.8025	1/s
product catalytic rate constant	TIM_R01015		236.25434	1/s
product catalytic rate constant	GAP_R01061		5213.9078	1/s
product catalytic rate constant	PGK_R01512		18.687579	1/s
product catalytic rate constant	PGM_R01518		327.02983	1/s
product catalytic rate constant	PGH_R00658		41.060026	1/s
product catalytic rate constant	PYK_R00200		50.441038	1/s
product catalytic rate constant	PDH_R00209		3508.3407	1/s
product catalytic rate constant	ZWF_R00835		35.889675	1/s
product catalytic rate constant	GLH_R02035		401.95229	1/s
product catalytic rate constant	PGD_R01528		13.938784	1/s
product catalytic rate constant	RPI_R01056		53.872644	1/s
product catalytic rate constant	RPE_R01529		465.686	1/s
product catalytic rate constant	TXT_R01641		111.76606	1/s
product catalytic rate constant	TAL_R08575		14.744476	1/s
product catalytic rate constant	TXT_R01067		60.885765	1/s
product catalytic rate constant	FBP_R00762		22.128253	1/s
product catalytic rate constant	CSN_R00351		18.058681	1/s
product catalytic rate constant	ACN_R01325		40.640384	1/s
product catalytic rate constant	ACN_R01900		1493.8261	1/s
product catalytic rate constant	ICD_R00709		35.771385	1/s
product catalytic rate constant	KGD_R08549		258.58948	1/s
product catalytic rate constant	SCS_R00405		78.104921	1/s
product catalytic rate constant	SDH_R02164		18.348701	1/s
product catalytic rate constant	FUM_R01082		132.27099	1/s
product catalytic rate constant	MDH_R00342		435.33671	1/s
product catalytic rate constant	PPC_R00345		99.067325	1/s
