!!!SBtab Document='CMBresult' DocumentName='CMB result' CalculationTime='206.457880 s'				
				
!!SBtab TableID='Reaction' TableType='Reaction' TableName='Reaction'				
!ID	!ReactionFormula	!Name	!IsReversible	
FBP_R00762	D_Fructose_1_6_bisphosphate <=> Orthophosphate + D_Fructose_6_phosphate	FBP_R00762	True	
CSN_R00351	Acetyl_CoA + Oxaloacetate <=> CoA + Citrate	CSN_R00351	True	
ACN_R01325	Citrate <=> cis_Aconitate	ACN_R01325	True	
ACN_R01900	cis_Aconitate <=> Isocitrate	ACN_R01900	True	
ICD_R00709	NADplus + Isocitrate <=> NADH + _2_Oxoglutarate + CO2	ICD_R00709	True	
KGD_R08549	NADplus + _2_Oxoglutarate + CoA <=> NADH + CO2 + Succinyl_CoA	KGD_R08549	True	
SCS_R00405	Orthophosphate + ADP + Succinyl_CoA <=> ATP + CoA + Succinate	SCS_R00405	True	
SDH_R02164	Ubiquinone + Succinate <=> Fumarate + Ubiquinol	SDH_R02164	True	
FUM_R01082	Fumarate <=> _S__Malate	FUM_R01082	True	
MDH_R00342	_S__Malate + NADplus <=> NADH + Oxaloacetate	MDH_R00342	True	
PPC_R00345	Orthophosphate + Oxaloacetate <=> CO2 + Phosphoenolpyruvate	PPC_R00345	True	
				
!!SBtab TableID='Compound' TableType='Compound' TableName='Compound'				
!ID	!Name	!IsConstant		
_S__Malate	_S__Malate	False		
Acetyl_CoA	Acetyl_CoA	False		
Fumarate	Fumarate	False		
cis_Aconitate	cis_Aconitate	False		
_6_Phospho_D_gluconate	_6_Phospho_D_gluconate	False		
Orthophosphate	Orthophosphate	True		
Pyruvate	Pyruvate	False		
NADPplus	NADPplus	True		
NADPH	NADPH	True		
NADH	NADH	True		
NADplus	NADplus	True		
ATP	ATP	True		
H2O	H2O	True		
_2_Oxoglutarate	_2_Oxoglutarate	False		
Oxaloacetate	Oxaloacetate	True		
Ubiquinone	Ubiquinone	True		
D_Erythrose_4_phosphate	D_Erythrose_4_phosphate	False		
Ubiquinol	Ubiquinol	True		
ADP	ADP	True		
Isocitrate	Isocitrate	False		
D_Ribulose_5_phosphate	D_Ribulose_5_phosphate	False		
D_Xylulose_5_phosphate	D_Xylulose_5_phosphate	False		
D_Glucose_6_phosphate	D_Glucose_6_phosphate	True		
_3_Phospho_D_glyceroyl_phosphate	_3_Phospho_D_glyceroyl_phosphate	False		
CoA	CoA	False		
CO2	CO2	True		
D_Ribose_5_phosphate	D_Ribose_5_phosphate	False		
Glycerone_phosphate	Glycerone_phosphate	False		
D_Glucose	D_Glucose	True		
D_Fructose_1_6_bisphosphate	D_Fructose_1_6_bisphosphate	True		
D_Glyceraldehyde_3_phosphate	D_Glyceraldehyde_3_phosphate	True		
Phosphoenolpyruvate	Phosphoenolpyruvate	True		
Citrate	Citrate	False		
Succinyl_CoA	Succinyl_CoA	False		
_3_Phospho_D_glycerate	_3_Phospho_D_glycerate	False		
D_Glucono_1_5_lactone_6_phosphate	D_Glucono_1_5_lactone_6_phosphate	False		
D_Fructose_6_phosphate	D_Fructose_6_phosphate	True		
_2_Phospho_D_glycerate	_2_Phospho_D_glycerate	False		
Succinate	Succinate	False		
Sedoheptulose_7_phosphate	Sedoheptulose_7_phosphate	False		
				
!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter'				
!QuantityType	!Reaction	!Compound	!Mode	!Unit
equilibrium constant	PTS_RPTSsy		0.01502843	dimensionless
equilibrium constant	PGI_R02740		33.10926	dimensionless
equilibrium constant	PFK_R04779		0.4940766	dimensionless
equilibrium constant	ALD_R01070		0.0069868762	dimensionless
equilibrium constant	TIM_R01015		0.88043734	dimensionless
equilibrium constant	GAP_R01061		0.012038421	dimensionless
equilibrium constant	PGK_R01512		11.859899	dimensionless
equilibrium constant	PGM_R01518		0.20960032	dimensionless
equilibrium constant	PGH_R00658		15.938581	dimensionless
equilibrium constant	PYK_R00200		6.9788221	dimensionless
equilibrium constant	PDH_R00209		0.0016843362	dimensionless
equilibrium constant	ZWF_R00835		11.17876	dimensionless
equilibrium constant	GLH_R02035		14.72253	dimensionless
equilibrium constant	PGD_R01528		4.081407	dimensionless
equilibrium constant	RPI_R01056		1.1955571	dimensionless
equilibrium constant	RPE_R01529		0.24647575	dimensionless
equilibrium constant	TXT_R01641		0.53208757	dimensionless
equilibrium constant	TAL_R08575		137.26381	dimensionless
equilibrium constant	TXT_R01067		0.08625618	dimensionless
equilibrium constant	FBP_R00762		3.6754408	dimensionless
equilibrium constant	CSN_R00351		48.020118	dimensionless
equilibrium constant	ACN_R01325		12.241244	dimensionless
equilibrium constant	ACN_R01900		0.010448108	dimensionless
equilibrium constant	ICD_R00709		2.3709219	dimensionless
equilibrium constant	KGD_R08549		0.21452779	dimensionless
equilibrium constant	SCS_R00405		2.8409033	dimensionless
equilibrium constant	SDH_R02164		87.927412	dimensionless
equilibrium constant	FUM_R01082		0.87369299	dimensionless
equilibrium constant	MDH_R00342		0.069464266	dimensionless
equilibrium constant	PPC_R00345		2.0380284	dimensionless
catalytic rate constant geometric mean	PTS_RPTSsy		469.11029	1/s
catalytic rate constant geometric mean	PGI_R02740		114.63636	1/s
catalytic rate constant geometric mean	PFK_R04779		176.24168	1/s
catalytic rate constant geometric mean	ALD_R01070		257.9678	1/s
catalytic rate constant geometric mean	TIM_R01015		33.47566	1/s
catalytic rate constant geometric mean	GAP_R01061		130.64026	1/s
catalytic rate constant geometric mean	PGK_R01512		27.575972	1/s
catalytic rate constant geometric mean	PGM_R01518		50.373263	1/s
catalytic rate constant geometric mean	PGH_R00658		923.48072	1/s
catalytic rate constant geometric mean	PYK_R00200		16.099765	1/s
catalytic rate constant geometric mean	PDH_R00209		94.35118	1/s
catalytic rate constant geometric mean	ZWF_R00835		168.44286	1/s
catalytic rate constant geometric mean	GLH_R02035		20.394223	1/s
catalytic rate constant geometric mean	PGD_R01528		310.00318	1/s
catalytic rate constant geometric mean	RPI_R01056		8.3849513	1/s
catalytic rate constant geometric mean	RPE_R01529		240.65617	1/s
catalytic rate constant geometric mean	TXT_R01641		271.92467	1/s
catalytic rate constant geometric mean	TAL_R08575		26.152915	1/s
catalytic rate constant geometric mean	TXT_R01067		34.005717	1/s
catalytic rate constant geometric mean	FBP_R00762		404.27272	1/s
catalytic rate constant geometric mean	CSN_R00351		76.349618	1/s
catalytic rate constant geometric mean	ACN_R01325		7.033539	1/s
catalytic rate constant geometric mean	ACN_R01900		147.90057	1/s
catalytic rate constant geometric mean	ICD_R00709		225.16975	1/s
catalytic rate constant geometric mean	KGD_R08549		212.61991	1/s
catalytic rate constant geometric mean	SCS_R00405		400.28167	1/s
catalytic rate constant geometric mean	SDH_R02164		310.79765	1/s
catalytic rate constant geometric mean	FUM_R01082		499.39032	1/s
catalytic rate constant geometric mean	MDH_R00342		28.977711	1/s
catalytic rate constant geometric mean	PPC_R00345		11.305563	1/s
Michaelis constant	FUM_R01082	_S__Malate	5.8606389	mM
Michaelis constant	MDH_R00342	_S__Malate	0.079612574	mM
Michaelis constant	PDH_R00209	Acetyl_CoA	0.18537068	mM
Michaelis constant	CSN_R00351	Acetyl_CoA	0.16633517	mM
Michaelis constant	SDH_R02164	Fumarate	0.32200036	mM
Michaelis constant	FUM_R01082	Fumarate	8.740316	mM
Michaelis constant	ACN_R01325	cis_Aconitate	0.21595891	mM
Michaelis constant	ACN_R01900	cis_Aconitate	0.06742408	mM
Michaelis constant	GLH_R02035	_6_Phospho_D_gluconate	1.6905238	mM
Michaelis constant	PGD_R01528	_6_Phospho_D_gluconate	0.36070923	mM
Michaelis constant	GAP_R01061	Orthophosphate	0.25603258	mM
Michaelis constant	FBP_R00762	Orthophosphate	0.11496161	mM
Michaelis constant	SCS_R00405	Orthophosphate	0.21587413	mM
Michaelis constant	PPC_R00345	Orthophosphate	0.18812766	mM
Michaelis constant	PTS_RPTSsy	Pyruvate	0.063758252	mM
Michaelis constant	PYK_R00200	Pyruvate	0.058282315	mM
Michaelis constant	PDH_R00209	Pyruvate	0.084492453	mM
Michaelis constant	ZWF_R00835	NADPplus	0.034116532	mM
Michaelis constant	PGD_R01528	NADPplus	0.22926658	mM
Michaelis constant	ZWF_R00835	NADPH	0.36864854	mM
Michaelis constant	PGD_R01528	NADPH	0.31202441	mM
Michaelis constant	GAP_R01061	NADH	0.10793943	mM
Michaelis constant	PDH_R00209	NADH	1.2073678	mM
Michaelis constant	ICD_R00709	NADH	0.015477785	mM
Michaelis constant	KGD_R08549	NADH	0.066807024	mM
Michaelis constant	MDH_R00342	NADH	0.0081273379	mM
Michaelis constant	GAP_R01061	NADplus	0.90224622	mM
Michaelis constant	PDH_R00209	NADplus	0.18490616	mM
Michaelis constant	ICD_R00709	NADplus	0.090575631	mM
Michaelis constant	KGD_R08549	NADplus	0.14216297	mM
Michaelis constant	MDH_R00342	NADplus	0.067733391	mM
Michaelis constant	PFK_R04779	ATP	0.29090323	mM
Michaelis constant	PGK_R01512	ATP	0.067507021	mM
Michaelis constant	PYK_R00200	ATP	0.013305788	mM
Michaelis constant	SCS_R00405	ATP	8.5918354	mM
Michaelis constant	ICD_R00709	_2_Oxoglutarate	1.2337434	mM
Michaelis constant	KGD_R08549	_2_Oxoglutarate	0.38255053	mM
Michaelis constant	CSN_R00351	Oxaloacetate	0.011751594	mM
Michaelis constant	MDH_R00342	Oxaloacetate	0.28575518	mM
Michaelis constant	PPC_R00345	Oxaloacetate	0.15514602	mM
Michaelis constant	SDH_R02164	Ubiquinone	0.1316186	mM
Michaelis constant	TAL_R08575	D_Erythrose_4_phosphate	0.016619142	mM
Michaelis constant	TXT_R01067	D_Erythrose_4_phosphate	0.098648032	mM
Michaelis constant	SDH_R02164	Ubiquinol	0.079321588	mM
Michaelis constant	PFK_R04779	ADP	0.12136605	mM
Michaelis constant	PGK_R01512	ADP	0.1505916	mM
Michaelis constant	PYK_R00200	ADP	0.0083762734	mM
Michaelis constant	SCS_R00405	ADP	0.0042534767	mM
Michaelis constant	ACN_R01900	Isocitrate	0.88995008	mM
Michaelis constant	ICD_R00709	Isocitrate	0.10804983	mM
Michaelis constant	PGD_R01528	D_Ribulose_5_phosphate	0.026363079	mM
Michaelis constant	RPI_R01056	D_Ribulose_5_phosphate	0.34151233	mM
Michaelis constant	RPE_R01529	D_Ribulose_5_phosphate	0.08845447	mM
Michaelis constant	RPE_R01529	D_Xylulose_5_phosphate	0.020180064	mM
Michaelis constant	TXT_R01641	D_Xylulose_5_phosphate	0.2301011	mM
Michaelis constant	TXT_R01067	D_Xylulose_5_phosphate	32.436345	mM
Michaelis constant	PTS_RPTSsy	D_Glucose_6_phosphate	0.083214904	mM
Michaelis constant	PGI_R02740	D_Glucose_6_phosphate	0.0061747189	mM
Michaelis constant	ZWF_R00835	D_Glucose_6_phosphate	3.5149653	mM
Michaelis constant	GAP_R01061	_3_Phospho_D_glyceroyl_phosphate	0.40372519	mM
Michaelis constant	PGK_R01512	_3_Phospho_D_glyceroyl_phosphate	0.14974972	mM
Michaelis constant	PDH_R00209	CoA	0.064549023	mM
Michaelis constant	CSN_R00351	CoA	0.14687453	mM
Michaelis constant	KGD_R08549	CoA	2.8525468	mM
Michaelis constant	SCS_R00405	CoA	0.0051589917	mM
Michaelis constant	PDH_R00209	CO2	0.69348237	mM
Michaelis constant	PGD_R01528	CO2	0.093473976	mM
Michaelis constant	ICD_R00709	CO2	0.21517181	mM
Michaelis constant	KGD_R08549	CO2	0.096642472	mM
Michaelis constant	PPC_R00345	CO2	0.064134957	mM
Michaelis constant	RPI_R01056	D_Ribose_5_phosphate	0.10874253	mM
Michaelis constant	TXT_R01641	D_Ribose_5_phosphate	0.18356069	mM
Michaelis constant	ALD_R01070	Glycerone_phosphate	0.26657615	mM
Michaelis constant	TIM_R01015	Glycerone_phosphate	0.46017707	mM
Michaelis constant	PTS_RPTSsy	D_Glucose	0.0053879198	mM
Michaelis constant	PFK_R04779	D_Fructose_1_6_bisphosphate	0.090538122	mM
Michaelis constant	ALD_R01070	D_Fructose_1_6_bisphosphate	0.22940949	mM
Michaelis constant	FBP_R00762	D_Fructose_1_6_bisphosphate	1.0441057	mM
Michaelis constant	ALD_R01070	D_Glyceraldehyde_3_phosphate	0.098315403	mM
Michaelis constant	TIM_R01015	D_Glyceraldehyde_3_phosphate	0.11890659	mM
Michaelis constant	GAP_R01061	D_Glyceraldehyde_3_phosphate	0.010676852	mM
Michaelis constant	TXT_R01641	D_Glyceraldehyde_3_phosphate	0.011381709	mM
Michaelis constant	TAL_R08575	D_Glyceraldehyde_3_phosphate	0.045690324	mM
Michaelis constant	TXT_R01067	D_Glyceraldehyde_3_phosphate	0.0056213858	mM
Michaelis constant	PTS_RPTSsy	Phosphoenolpyruvate	0.025943215	mM
Michaelis constant	PGH_R00658	Phosphoenolpyruvate	0.71684102	mM
Michaelis constant	PYK_R00200	Phosphoenolpyruvate	0.19586919	mM
Michaelis constant	PPC_R00345	Phosphoenolpyruvate	0.15359242	mM
Michaelis constant	CSN_R00351	Citrate	0.033608851	mM
Michaelis constant	ACN_R01325	Citrate	0.58503365	mM
Michaelis constant	KGD_R08549	Succinyl_CoA	0.0038558128	mM
Michaelis constant	SCS_R00405	Succinyl_CoA	0.58073875	mM
Michaelis constant	PGK_R01512	_3_Phospho_D_glycerate	0.05771204	mM
Michaelis constant	PGM_R01518	_3_Phospho_D_glycerate	0.17022526	mM
Michaelis constant	ZWF_R00835	D_Glucono_1_5_lactone_6_phosphate	0.021606896	mM
Michaelis constant	GLH_R02035	D_Glucono_1_5_lactone_6_phosphate	0.0022222895	mM
Michaelis constant	PGI_R02740	D_Fructose_6_phosphate	0.2414434	mM
Michaelis constant	PFK_R04779	D_Fructose_6_phosphate	0.017335153	mM
Michaelis constant	TAL_R08575	D_Fructose_6_phosphate	0.083995054	mM
Michaelis constant	TXT_R01067	D_Fructose_6_phosphate	1.3619257	mM
Michaelis constant	FBP_R00762	D_Fructose_6_phosphate	0.23081338	mM
Michaelis constant	PGM_R01518	_2_Phospho_D_glycerate	6.2663353	mM
Michaelis constant	PGH_R00658	_2_Phospho_D_glycerate	9.7421459	mM
Michaelis constant	SCS_R00405	Succinate	0.034224896	mM
Michaelis constant	SDH_R02164	Succinate	0.015204379	mM
Michaelis constant	TXT_R01641	Sedoheptulose_7_phosphate	0.30567873	mM
Michaelis constant	TAL_R08575	Sedoheptulose_7_phosphate	0.41490748	mM
substrate catalytic rate constant	PTS_RPTSsy		9.3343797	1/s
substrate catalytic rate constant	PGI_R02740		105.48678	1/s
substrate catalytic rate constant	PFK_R04779		83.922715	1/s
substrate catalytic rate constant	ALD_R01070		63.795681	1/s
substrate catalytic rate constant	TIM_R01015		61.792804	1/s
substrate catalytic rate constant	GAP_R01061		3.4100487	1/s
substrate catalytic rate constant	PGK_R01512		228.47938	1/s
substrate catalytic rate constant	PGM_R01518		3.8010295	1/s
substrate catalytic rate constant	PGH_R00658		13591.536	1/s
substrate catalytic rate constant	PYK_R00200		61.862918	1/s
substrate catalytic rate constant	PDH_R00209		0.31212833	1/s
substrate catalytic rate constant	ZWF_R00835		2185.1937	1/s
substrate catalytic rate constant	GLH_R02035		2.8371877	1/s
substrate catalytic rate constant	PGD_R01528		6495.0483	1/s
substrate catalytic rate constant	RPI_R01056		16.247599	1/s
substrate catalytic rate constant	RPE_R01529		250.13975	1/s
substrate catalytic rate constant	TXT_R01641		691.1193	1/s
substrate catalytic rate constant	TAL_R08575		1129.158	1/s
substrate catalytic rate constant	TXT_R01067		204.17793	1/s
substrate catalytic rate constant	FBP_R00762		4861.7706	1/s
substrate catalytic rate constant	CSN_R00351		332.93454	1/s
substrate catalytic rate constant	ACN_R01325		40.503406	1/s
substrate catalytic rate constant	ACN_R01900		4.1611499	1/s
substrate catalytic rate constant	ICD_R00709		535.09006	1/s
substrate catalytic rate constant	KGD_R08549		7774.0386	1/s
substrate catalytic rate constant	SCS_R00405		400.00019	1/s
substrate catalytic rate constant	SDH_R02164		815.75352	1/s
substrate catalytic rate constant	FUM_R01082		570.04696	1/s
substrate catalytic rate constant	MDH_R00342		11.637664	1/s
substrate catalytic rate constant	PPC_R00345		27.781882	1/s
product catalytic rate constant	PTS_RPTSsy		23575.692	1/s
product catalytic rate constant	PGI_R02740		124.57954	1/s
product catalytic rate constant	PFK_R04779		370.1159	1/s
product catalytic rate constant	ALD_R01070		1043.1331	1/s
product catalytic rate constant	TIM_R01015		18.135118	1/s
product catalytic rate constant	GAP_R01061		5004.8782	1/s
product catalytic rate constant	PGK_R01512		3.3282401	1/s
product catalytic rate constant	PGM_R01518		667.57325	1/s
product catalytic rate constant	PGH_R00658		62.746154	1/s
product catalytic rate constant	PYK_R00200		4.1899486	1/s
product catalytic rate constant	PDH_R00209		28520.786	1/s
product catalytic rate constant	ZWF_R00835		12.984203	1/s
product catalytic rate constant	GLH_R02035		146.5974	1/s
product catalytic rate constant	PGD_R01528		14.79619	1/s
product catalytic rate constant	RPI_R01056		4.3272491	1/s
product catalytic rate constant	RPE_R01529		231.53213	1/s
product catalytic rate constant	TXT_R01641		106.99025	1/s
product catalytic rate constant	TAL_R08575		0.60573893	1/s
product catalytic rate constant	TXT_R01067		5.6636325	1/s
product catalytic rate constant	FBP_R00762		33.616648	1/s
product catalytic rate constant	CSN_R00351		17.50874	1/s
product catalytic rate constant	ACN_R01325		1.2213953	1/s
product catalytic rate constant	ACN_R01900		5256.8588	1/s
product catalytic rate constant	ICD_R00709		94.753056	1/s
product catalytic rate constant	KGD_R08549		5.8151532	1/s
product catalytic rate constant	SCS_R00405		400.56335	1/s
product catalytic rate constant	SDH_R02164		118.41221	1/s
product catalytic rate constant	FUM_R01082		437.49149	1/s
product catalytic rate constant	MDH_R00342		72.154316	1/s
product catalytic rate constant	PPC_R00345		4.6006877	1/s
