!!SBtab Document='e_coli_davidi_2016' TableName='Parameter' TableType='Quantity' SBtabVersion='1.0' Date='2019-06-11'						
!QuantityType	!Reaction	!Compound	!Value	!Unit	!Reaction:Identifiers:kegg.reaction	!Compound:Identifiers:kegg.compound
Michaelis constant	KGD_R08549	NADplus	0.099843129	mM	R08549	C00003
Michaelis constant	MDH_R00342	NADplus	0.04895403	mM	R00342	C00003
Michaelis constant	PFK_R04779	ATP	0.099659714	mM	R04779	C00002
Michaelis constant	PGK_R01512	ATP	0.052029185	mM	R01512	C00002
Michaelis constant	PYK_R00200	ATP	0.11354181	mM	R00200	C00002
Michaelis constant	SCS_R00405	ATP	0.12799038	mM	R00405	C00002
Michaelis constant	ICD_R00709	_2_Oxoglutarate	0.10043363	mM	R00709	C00026
Michaelis constant	KGD_R08549	_2_Oxoglutarate	0.09989232	mM	R08549	C00026
Michaelis constant	CSN_R00351	Oxaloacetate	0.07367983	mM	R00351	C00036
Michaelis constant	MDH_R00342	Oxaloacetate	0.21093352	mM	R00342	C00036
Michaelis constant	PPC_R00345	Oxaloacetate	0.0023845224	mM	R00345	C00036
Michaelis constant	SDH_R02164	Ubiquinone	0.10047656	mM	R02164	C00399
Michaelis constant	TAL_R08575	D_Erythrose_4_phosphate	0.099985512	mM	R08575	C00279
Michaelis constant	TXT_R01067	D_Erythrose_4_phosphate	0.099982163	mM	R01067	C00279
Michaelis constant	SDH_R02164	Ubiquinol	0.099267161	mM	R02164	C00390
Michaelis constant	PFK_R04779	ADP	0.10037136	mM	R04779	C00008
Michaelis constant	PGK_R01512	ADP	0.19225893	mM	R01512	C00008
Michaelis constant	PYK_R00200	ADP	0.087822162	mM	R00200	C00008
Michaelis constant	SCS_R00405	ADP	0.076554069	mM	R00405	C00008
Michaelis constant	ACN_R01900	Isocitrate	0.11229937	mM	R01900	C00311
Michaelis constant	ICD_R00709	Isocitrate	0.099757761	mM	R00709	C00311
Michaelis constant	PGD_R01528	D_Ribulose_5_phosphate	0.14176024	mM	R01528	C00199
Michaelis constant	RPI_R01056	D_Ribulose_5_phosphate	0.099942345	mM	R01056	C00199
Michaelis constant	RPE_R01529	D_Ribulose_5_phosphate	0.099895238	mM	R01529	C00199
Michaelis constant	RPE_R01529	D_Xylulose_5_phosphate	0.10003194	mM	R01529	C00231
Michaelis constant	TXT_R01641	D_Xylulose_5_phosphate	0.099818087	mM	R01641	C00231
Michaelis constant	TXT_R01067	D_Xylulose_5_phosphate	0.099982184	mM	R01067	C00231
Michaelis constant	PTS_RPTSsy	D_Glucose_6_phosphate	0.1076801	mM	RPTSsy	C00092
Michaelis constant	PGI_R02740	D_Glucose_6_phosphate	0.099822031	mM	R02740	C00092
Michaelis constant	ZWF_R00835	D_Glucose_6_phosphate	0.097909706	mM	R00835	C00092
Michaelis constant	GAP_R01061	_3_Phospho_D_glyceroyl_phosphate	0.15722906	mM	R01061	C00236
Michaelis constant	PGK_R01512	_3_Phospho_D_glyceroyl_phosphate	0.19263152	mM	R01512	C00236
Michaelis constant	PDH_R00209	CoA	0.099660557	mM	R00209	C00010
Michaelis constant	CSN_R00351	CoA	0.11795217	mM	R00351	C00010
Michaelis constant	KGD_R08549	CoA	0.099865907	mM	R08549	C00010
Michaelis constant	SCS_R00405	CoA	0.12762783	mM	R00405	C00010
Michaelis constant	PDH_R00209	CO2	0.10038953	mM	R00209	C00011
Michaelis constant	PGD_R01528	CO2	0.14170777	mM	R01528	C00011
Michaelis constant	ICD_R00709	CO2	0.10039585	mM	R00709	C00011
Michaelis constant	KGD_R08549	CO2	0.10017083	mM	R08549	C00011
Michaelis constant	PPC_R00345	CO2	0.33526394	mM	R00345	C00011
Michaelis constant	RPI_R01056	D_Ribose_5_phosphate	0.1001033	mM	R01056	C00117
Michaelis constant	TXT_R01641	D_Ribose_5_phosphate	0.099787738	mM	R01641	C00117
Michaelis constant	ALD_R01070	Glycerone_phosphate	0.10009077	mM	R01070	C00111
Michaelis constant	TIM_R01015	Glycerone_phosphate	0.010166896	mM	R01015	C00111
Michaelis constant	PTS_RPTSsy	D_Glucose	0.092672375	mM	RPTSsy	C00031
Michaelis constant	PFK_R04779	D_Fructose_1_6_bisphosphate	0.10035753	mM	R04779	C00354
Michaelis constant	ALD_R01070	D_Fructose_1_6_bisphosphate	0.10012649	mM	R01070	C00354
Michaelis constant	FBP_R00762	D_Fructose_1_6_bisphosphate	0.097696973	mM	R00762	C00354
Michaelis constant	ALD_R01070	D_Glyceraldehyde_3_phosphate	0.099938951	mM	R01070	C00118
Michaelis constant	TIM_R01015	D_Glyceraldehyde_3_phosphate	0.6878992	mM	R01015	C00118
Michaelis constant	GAP_R01061	D_Glyceraldehyde_3_phosphate	0.065054599	mM	R01061	C00118
Michaelis constant	TXT_R01641	D_Glyceraldehyde_3_phosphate	0.10009402	mM	R01641	C00118
Michaelis constant	TAL_R08575	D_Glyceraldehyde_3_phosphate	0.09996781	mM	R08575	C00118
Michaelis constant	TXT_R01067	D_Glyceraldehyde_3_phosphate	0.099957676	mM	R01067	C00118
Michaelis constant	PTS_RPTSsy	Phosphoenolpyruvate	0.092509077	mM	RPTSsy	C00074
Michaelis constant	PGH_R00658	Phosphoenolpyruvate	0.10034094	mM	R00658	C00074
Michaelis constant	PYK_R00200	Phosphoenolpyruvate	0.087724861	mM	R00200	C00074
Michaelis constant	PPC_R00345	Phosphoenolpyruvate	0.28438082	mM	R00345	C00074
Michaelis constant	CSN_R00351	Citrate	0.11991363	mM	R00351	C00158
Michaelis constant	ACN_R01325	Citrate	0.0994545	mM	R01325	C00158
Michaelis constant	KGD_R08549	Succinyl_CoA	0.1001742	mM	R08549	C00091
Michaelis constant	SCS_R00405	Succinyl_CoA	0.076778442	mM	R00405	C00091
Michaelis constant	PGK_R01512	_3_Phospho_D_glycerate	0.074106472	mM	R01512	C00197
Michaelis constant	PGM_R01518	_3_Phospho_D_glycerate	0.10015827	mM	R01518	C00197
Michaelis constant	ZWF_R00835	D_Glucono_1_5_lactone_6_phosphate	0.092904181	mM	R00835	C01236
Michaelis constant	GLH_R02035	D_Glucono_1_5_lactone_6_phosphate	0.095487263	mM	R02035	C01236
Michaelis constant	PGI_R02740	D_Fructose_6_phosphate	0.10018477	mM	R02740	C00085
Michaelis constant	PFK_R04779	D_Fructose_6_phosphate	0.099706153	mM	R04779	C00085
Michaelis constant	TAL_R08575	D_Fructose_6_phosphate	0.099985468	mM	R08575	C00085
Michaelis constant	TXT_R01067	D_Fructose_6_phosphate	0.099959384	mM	R01067	C00085
Michaelis constant	FBP_R00762	D_Fructose_6_phosphate	0.10188021	mM	R00762	C00085
Michaelis constant	PGM_R01518	_2_Phospho_D_glycerate	0.099750666	mM	R01518	C00631
Michaelis constant	PGH_R00658	_2_Phospho_D_glycerate	0.099443515	mM	R00658	C00631
Michaelis constant	SCS_R00405	Succinate	0.12203851	mM	R00405	C00042
Michaelis constant	SDH_R02164	Succinate	0.10049282	mM	R02164	C00042
Michaelis constant	TXT_R01641	Sedoheptulose_7_phosphate	0.10009626	mM	R01641	C05382
Michaelis constant	TAL_R08575	Sedoheptulose_7_phosphate	0.09996959	mM	R08575	C05382
substrate catalytic rate constant	PTS_RPTSsy		1617.8223	1/s	RPTSsy	
substrate catalytic rate constant	PGI_R02740		195.87831	1/s	R02740	
substrate catalytic rate constant	PFK_R04779		199.41423	1/s	R04779	
substrate catalytic rate constant	ALD_R01070		606.57825	1/s	R01070	
substrate catalytic rate constant	TIM_R01015		7.571075	1/s	R01015	
substrate catalytic rate constant	GAP_R01061		6.9605093	1/s	R01061	
substrate catalytic rate constant	PGK_R01512		3464.5088	1/s	R01512	
substrate catalytic rate constant	PGM_R01518		236.2625	1/s	R01518	
substrate catalytic rate constant	PGH_R00658		318.46849	1/s	R00658	
substrate catalytic rate constant	PYK_R00200		2867.3941	1/s	R00200	
substrate catalytic rate constant	PDH_R00209		192.87227	1/s	R00209	
substrate catalytic rate constant	ZWF_R00835		626439.95	1/s	R00835	
substrate catalytic rate constant	GLH_R02035		473.07651	1/s	R02035	
substrate catalytic rate constant	PGD_R01528		1222818	1/s	R01528	
substrate catalytic rate constant	RPI_R01056		235.62994	1/s	R01056	
substrate catalytic rate constant	RPE_R01529		251.02026	1/s	R01529	
substrate catalytic rate constant	TXT_R01641		267.27446	1/s	R01641	
substrate catalytic rate constant	TAL_R08575		226.88326	1/s	R08575	
substrate catalytic rate constant	TXT_R01067		221.25061	1/s	R01067	
substrate catalytic rate constant	FBP_R00762		919.70167	1/s	R00762	
substrate catalytic rate constant	CSN_R00351		20976.429	1/s	R00351	
substrate catalytic rate constant	ACN_R01325		191.55905	1/s	R01325	
substrate catalytic rate constant	ACN_R01900		2419.6199	1/s	R01900	
substrate catalytic rate constant	ICD_R00709		593.65909	1/s	R00709	
substrate catalytic rate constant	KGD_R08549		196.85217	1/s	R08549	
substrate catalytic rate constant	SCS_R00405		3477.4866	1/s	R00405	
substrate catalytic rate constant	SDH_R02164		232.31462	1/s	R02164	
substrate catalytic rate constant	FUM_R01082		1167.5997	1/s	R01082	
substrate catalytic rate constant	MDH_R00342		6.3196229	1/s	R00342	
substrate catalytic rate constant	PPC_R00345		22.692927	1/s	R00345	
product catalytic rate constant	PTS_RPTSsy		34.124364	1/s	RPTSsy	
product catalytic rate constant	PGI_R02740		202.16276	1/s	R02740	
product catalytic rate constant	PFK_R04779		198.05109	1/s	R04779	
product catalytic rate constant	ALD_R01070		64.418548	1/s	R01070	
product catalytic rate constant	TIM_R01015		16.345406	1/s	R01015	
product catalytic rate constant	GAP_R01061		949.01163	1/s	R01061	
product catalytic rate constant	PGK_R01512		0.77725438	1/s	R01512	
product catalytic rate constant	PGM_R01518		177.3758	1/s	R01518	
product catalytic rate constant	PGH_R00658		140.17663	1/s	R00658	
product catalytic rate constant	PYK_R00200		23.829429	1/s	R00200	
product catalytic rate constant	PDH_R00209		204.01128	1/s	R00209	
product catalytic rate constant	ZWF_R00835		5.0325762	1/s	R00835	
product catalytic rate constant	GLH_R02035		114.52674	1/s	R02035	
product catalytic rate constant	PGD_R01528		20.097124	1/s	R01528	
product catalytic rate constant	RPI_R01056		167.14062	1/s	R01056	
product catalytic rate constant	RPE_R01529		163.82988	1/s	R01529	
product catalytic rate constant	TXT_R01641		152.67609	1/s	R01641	
product catalytic rate constant	TAL_R08575		178.11614	1/s	R08575	
product catalytic rate constant	TXT_R01067		183.21769	1/s	R01067	
product catalytic rate constant	FBP_R00762		48.461027	1/s	R00762	
product catalytic rate constant	CSN_R00351		5.4132336	1/s	R00351	
product catalytic rate constant	ACN_R01325		203.80769	1/s	R01325	
product catalytic rate constant	ACN_R01900		30.323589	1/s	R01900	
product catalytic rate constant	ICD_R00709		65.115246	1/s	R00709	
product catalytic rate constant	KGD_R08549		201.70125	1/s	R08549	
product catalytic rate constant	SCS_R00405		35.279274	1/s	R00405	
product catalytic rate constant	SDH_R02164		182.9012	1/s	R02164	
product catalytic rate constant	FUM_R01082		58.895594	1/s	R01082	
product catalytic rate constant	MDH_R00342		351.38905	1/s	R00342	
product catalytic rate constant	PPC_R00345		54.972318	1/s	R00345	
protein molecular mass	PTS_RPTSsy		255848	Da	RPTSsy	
protein molecular mass	PGI_R02740		61530	Da	R02740	
protein molecular mass	PFK_R04779		139360	Da	R04779	
protein molecular mass	ALD_R01070		39147	Da	R01070	
protein molecular mass	TIM_R01015		53940	Da	R01015	
protein molecular mass	GAP_R01061		35530	Da	R01061	
protein molecular mass	PGK_R01512		41120	Da	R01512	
protein molecular mass	PGM_R01518		28556	Da	R01518	
protein molecular mass	PGH_R00658		45650	Da	R00658	
protein molecular mass	PYK_R00200		50000	Da	R00200	
protein molecular mass	PDH_R00209		282880	Da	R00209	
protein molecular mass	ZWF_R00835		55700	Da	R00835	
protein molecular mass	GLH_R02035		36310	Da	R02035	
protein molecular mass	PGD_R01528		102960	Da	R01528	
protein molecular mass	RPI_R01056		19466	Da	R01056	
protein molecular mass	RPE_R01529		24554	Da	R01529	
protein molecular mass	TXT_R01641		73043	Da	R01641	
protein molecular mass	TAL_R08575		35219	Da	R08575	
protein molecular mass	TXT_R01067		73043	Da	R01067	
protein molecular mass	FBP_R00762		36834	Da	R00762	
protein molecular mass	CSN_R00351		96020	Da	R00351	
protein molecular mass	ACN_R01325		95588	Da	R01325	
protein molecular mass	ACN_R01900		95588	Da	R01900	
protein molecular mass	ICD_R00709		45760	Da	R00709	
protein molecular mass	KGD_R08549		1209180	Da	R08549	
protein molecular mass	SCS_R00405		71170	Da	R00405	
protein molecular mass	SDH_R02164		792299	Da	R02164	
protein molecular mass	FUM_R01082		60000	Da	R01082	
protein molecular mass	MDH_R00342		32337	Da	R00342	
protein molecular mass	PPC_R00345		198120	Da	R00345	
molecular mass		_S__Malate	134	Da		C00149
molecular mass		Acetyl_CoA	810	Da		C00024
molecular mass		Fumarate	116	Da		C00122
molecular mass		cis_Aconitate	174	Da		C00417
molecular mass		_6_Phospho_D_gluconate	276	Da		C00345
molecular mass		Orthophosphate	98	Da		C00009
molecular mass		Pyruvate	88	Da		C00022
molecular mass		NADPplus	744	Da		C00006
molecular mass		NADPH	745	Da		C00005
molecular mass		NADH	665	Da		C00004
molecular mass		NADplus	664	Da		C00003
molecular mass		ATP	507	Da		C00002
molecular mass		H2O	NaN	Da		C00001
molecular mass		_2_Oxoglutarate	146	Da		C00026
molecular mass		Oxaloacetate	132	Da		C00036
molecular mass		Ubiquinone	318	Da		C00399
molecular mass		D_Erythrose_4_phosphate	200	Da		C00279
molecular mass		Ubiquinol	320	Da		C00390
molecular mass		ADP	427	Da		C00008
molecular mass		Isocitrate	192	Da		C00311
molecular mass		D_Ribulose_5_phosphate	230	Da		C00199
molecular mass		D_Xylulose_5_phosphate	230	Da		C00231
molecular mass		D_Glucose_6_phosphate	260	Da		C00092
molecular mass		_3_Phospho_D_glyceroyl_phosphate	266	Da		C00236
molecular mass		CoA	768	Da		C00010
molecular mass		CO2	44	Da		C00011
molecular mass		D_Ribose_5_phosphate	230	Da		C00117
molecular mass		Glycerone_phosphate	170	Da		C00111
molecular mass		D_Glucose	180	Da		C00031
molecular mass		D_Fructose_1_6_bisphosphate	340	Da		C00354
molecular mass		D_Glyceraldehyde_3_phosphate	170	Da		C00118
molecular mass		Phosphoenolpyruvate	168	Da		C00074
molecular mass		Citrate	192	Da		C00158
molecular mass		Succinyl_CoA	868	Da		C00091
molecular mass		_3_Phospho_D_glycerate	186	Da		C00197
molecular mass		D_Glucono_1_5_lactone_6_phosphate	258	Da		C01236
molecular mass		D_Fructose_6_phosphate	260	Da		C00085
molecular mass		_2_Phospho_D_glycerate	186	Da		C00631
molecular mass		Succinate	118	Da		C00042
molecular mass		Sedoheptulose_7_phosphate	290	Da		C05382
