!!!SBtab Document='CMBresult' DocumentName='CMB result' CalculationTime='1272.604473 s'				
				
!!SBtab TableID='Reaction' TableType='Reaction' TableName='Reaction'				
!ID	!ReactionFormula	!Name	!IsReversible	
FBP_R00762	D_Fructose_1_6_bisphosphate <=> Orthophosphate + D_Fructose_6_phosphate	FBP_R00762	True	
CSN_R00351	Acetyl_CoA + Oxaloacetate <=> CoA + Citrate	CSN_R00351	True	
ACN_R01325	Citrate <=> cis_Aconitate	ACN_R01325	True	
ACN_R01900	cis_Aconitate <=> Isocitrate	ACN_R01900	True	
ICD_R00709	NADplus + Isocitrate <=> NADH + _2_Oxoglutarate + CO2	ICD_R00709	True	
KGD_R08549	NADplus + _2_Oxoglutarate + CoA <=> NADH + CO2 + Succinyl_CoA	KGD_R08549	True	
SCS_R00405	Orthophosphate + ADP + Succinyl_CoA <=> ATP + CoA + Succinate	SCS_R00405	True	
SDH_R02164	Ubiquinone + Succinate <=> Fumarate + Ubiquinol	SDH_R02164	True	
FUM_R01082	Fumarate <=> _S__Malate	FUM_R01082	True	
MDH_R00342	_S__Malate + NADplus <=> NADH + Oxaloacetate	MDH_R00342	True	
PPC_R00345	Orthophosphate + Oxaloacetate <=> CO2 + Phosphoenolpyruvate	PPC_R00345	True	
				
!!SBtab TableID='Compound' TableType='Compound' TableName='Compound'				
!ID	!Name	!IsConstant		
_S__Malate	_S__Malate	False		
Acetyl_CoA	Acetyl_CoA	False		
Fumarate	Fumarate	False		
cis_Aconitate	cis_Aconitate	False		
_6_Phospho_D_gluconate	_6_Phospho_D_gluconate	False		
Orthophosphate	Orthophosphate	True		
Pyruvate	Pyruvate	False		
NADPplus	NADPplus	True		
NADPH	NADPH	True		
NADH	NADH	True		
NADplus	NADplus	True		
ATP	ATP	True		
H2O	H2O	True		
_2_Oxoglutarate	_2_Oxoglutarate	False		
Oxaloacetate	Oxaloacetate	True		
Ubiquinone	Ubiquinone	True		
D_Erythrose_4_phosphate	D_Erythrose_4_phosphate	False		
Ubiquinol	Ubiquinol	True		
ADP	ADP	True		
Isocitrate	Isocitrate	False		
D_Ribulose_5_phosphate	D_Ribulose_5_phosphate	False		
D_Xylulose_5_phosphate	D_Xylulose_5_phosphate	False		
D_Glucose_6_phosphate	D_Glucose_6_phosphate	True		
_3_Phospho_D_glyceroyl_phosphate	_3_Phospho_D_glyceroyl_phosphate	False		
CoA	CoA	False		
CO2	CO2	True		
D_Ribose_5_phosphate	D_Ribose_5_phosphate	False		
Glycerone_phosphate	Glycerone_phosphate	False		
D_Glucose	D_Glucose	True		
D_Fructose_1_6_bisphosphate	D_Fructose_1_6_bisphosphate	True		
D_Glyceraldehyde_3_phosphate	D_Glyceraldehyde_3_phosphate	True		
Phosphoenolpyruvate	Phosphoenolpyruvate	True		
Citrate	Citrate	False		
Succinyl_CoA	Succinyl_CoA	False		
_3_Phospho_D_glycerate	_3_Phospho_D_glycerate	False		
D_Glucono_1_5_lactone_6_phosphate	D_Glucono_1_5_lactone_6_phosphate	False		
D_Fructose_6_phosphate	D_Fructose_6_phosphate	True		
_2_Phospho_D_glycerate	_2_Phospho_D_glycerate	False		
Succinate	Succinate	False		
Sedoheptulose_7_phosphate	Sedoheptulose_7_phosphate	False		
				
!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter' StandardConcentration='mM'				
!QuantityType	!Reaction	!Compound	!Mode	!Unit
equilibrium constant	PTS_RPTSsy		0.029148509	dimensionless
equilibrium constant	PGI_R02740		6.455497	dimensionless
equilibrium constant	PFK_R04779		0.86818722	dimensionless
equilibrium constant	ALD_R01070		0.011350349	dimensionless
equilibrium constant	TIM_R01015		0.74130689	dimensionless
equilibrium constant	GAP_R01061		6.4463207	dimensionless
equilibrium constant	PGK_R01512		17.844273	dimensionless
equilibrium constant	PGM_R01518		0.19752959	dimensionless
equilibrium constant	PGH_R00658		14.408416	dimensionless
equilibrium constant	PYK_R00200		1.2754609	dimensionless
equilibrium constant	PDH_R00209		0.0016313353	dimensionless
equilibrium constant	ZWF_R00835		0.14047332	dimensionless
equilibrium constant	GLH_R02035		1.0201857e-08	dimensionless
equilibrium constant	PGD_R01528		0.0042191836	dimensionless
equilibrium constant	RPI_R01056		1.07056	dimensionless
equilibrium constant	RPE_R01529		0.27656549	dimensionless
equilibrium constant	TXT_R01641		0.90404412	dimensionless
equilibrium constant	TAL_R08575		35.561982	dimensionless
equilibrium constant	TXT_R01067		0.024157375	dimensionless
equilibrium constant	FBP_R00762		176.03541	dimensionless
equilibrium constant	CSN_R00351		42.627413	dimensionless
equilibrium constant	ACN_R01325		11.510489	dimensionless
equilibrium constant	ACN_R01900		0.0063563591	dimensionless
equilibrium constant	ICD_R00709		0.6609582	dimensionless
equilibrium constant	KGD_R08549		0.0043153566	dimensionless
equilibrium constant	SCS_R00405		0.28847298	dimensionless
equilibrium constant	SDH_R02164		71.334858	dimensionless
equilibrium constant	FUM_R01082		0.77801526	dimensionless
equilibrium constant	MDH_R00342		0.013527948	dimensionless
equilibrium constant	PPC_R00345		45.627232	dimensionless
catalytic rate constant geometric mean	PTS_RPTSsy		3423.0903	1/s
catalytic rate constant geometric mean	PGI_R02740		3633.6996	1/s
catalytic rate constant geometric mean	PFK_R04779		7849.2803	1/s
catalytic rate constant geometric mean	ALD_R01070		1945.3463	1/s
catalytic rate constant geometric mean	TIM_R01015		83.196777	1/s
catalytic rate constant geometric mean	GAP_R01061		9107.8213	1/s
catalytic rate constant geometric mean	PGK_R01512		5179.3171	1/s
catalytic rate constant geometric mean	PGM_R01518		987.49301	1/s
catalytic rate constant geometric mean	PGH_R00658		120.32129	1/s
catalytic rate constant geometric mean	PYK_R00200		6229.5418	1/s
catalytic rate constant geometric mean	PDH_R00209		9859.6465	1/s
catalytic rate constant geometric mean	ZWF_R00835		2941.4753	1/s
catalytic rate constant geometric mean	GLH_R02035		0.12717487	1/s
catalytic rate constant geometric mean	PGD_R01528		5570.0103	1/s
catalytic rate constant geometric mean	RPI_R01056		415.62319	1/s
catalytic rate constant geometric mean	RPE_R01529		2992.8397	1/s
catalytic rate constant geometric mean	TXT_R01641		1341.7796	1/s
catalytic rate constant geometric mean	TAL_R08575		4275.2792	1/s
catalytic rate constant geometric mean	TXT_R01067		595.11906	1/s
catalytic rate constant geometric mean	FBP_R00762		288.59543	1/s
catalytic rate constant geometric mean	CSN_R00351		4968.4981	1/s
catalytic rate constant geometric mean	ACN_R01325		534.58234	1/s
catalytic rate constant geometric mean	ACN_R01900		1275.2315	1/s
catalytic rate constant geometric mean	ICD_R00709		5784.2094	1/s
catalytic rate constant geometric mean	KGD_R08549		4705.6981	1/s
catalytic rate constant geometric mean	SCS_R00405		8408.6838	1/s
catalytic rate constant geometric mean	SDH_R02164		5644.8328	1/s
catalytic rate constant geometric mean	FUM_R01082		449.97506	1/s
catalytic rate constant geometric mean	MDH_R00342		4507.3181	1/s
catalytic rate constant geometric mean	PPC_R00345		9459.0427	1/s
Michaelis constant	FUM_R01082	_S__Malate	0.066160795	mM
Michaelis constant	MDH_R00342	_S__Malate	0.28439667	mM
Michaelis constant	PDH_R00209	Acetyl_CoA	0.010819593	mM
Michaelis constant	CSN_R00351	Acetyl_CoA	2.8060108e-05	mM
Michaelis constant	SDH_R02164	Fumarate	0.033564056	mM
Michaelis constant	FUM_R01082	Fumarate	0.011400437	mM
Michaelis constant	ACN_R01325	cis_Aconitate	0.020451125	mM
Michaelis constant	ACN_R01900	cis_Aconitate	0.022053732	mM
Michaelis constant	GLH_R02035	_6_Phospho_D_gluconate	0.003689851	mM
Michaelis constant	PGD_R01528	_6_Phospho_D_gluconate	0.00016112579	mM
Michaelis constant	GAP_R01061	Orthophosphate	0.0013401577	mM
Michaelis constant	FBP_R00762	Orthophosphate	0.026207391	mM
Michaelis constant	SCS_R00405	Orthophosphate	0.00015770171	mM
Michaelis constant	PPC_R00345	Orthophosphate	0.014866117	mM
Michaelis constant	PTS_RPTSsy	Pyruvate	0.031836673	mM
Michaelis constant	PYK_R00200	Pyruvate	0.00024601158	mM
Michaelis constant	PDH_R00209	Pyruvate	2.7098779	mM
Michaelis constant	ZWF_R00835	NADPplus	0.0044718649	mM
Michaelis constant	PGD_R01528	NADPplus	0.37282656	mM
Michaelis constant	ZWF_R00835	NADPH	0.0028917807	mM
Michaelis constant	PGD_R01528	NADPH	0.0031092635	mM
Michaelis constant	GAP_R01061	NADH	0.00015890445	mM
Michaelis constant	PDH_R00209	NADH	0.00034743815	mM
Michaelis constant	ICD_R00709	NADH	0.0037864037	mM
Michaelis constant	KGD_R08549	NADH	0.0075258283	mM
Michaelis constant	MDH_R00342	NADH	0.0019217902	mM
Michaelis constant	GAP_R01061	NADplus	0.0006152689	mM
Michaelis constant	PDH_R00209	NADplus	1.0997735e-06	mM
Michaelis constant	ICD_R00709	NADplus	7.2600789e-05	mM
Michaelis constant	KGD_R08549	NADplus	0.0012077483	mM
Michaelis constant	MDH_R00342	NADplus	0.00013117652	mM
Michaelis constant	PFK_R04779	ATP	0.0010897135	mM
Michaelis constant	PGK_R01512	ATP	2.8385554e-06	mM
Michaelis constant	PYK_R00200	ATP	0.065677466	mM
Michaelis constant	SCS_R00405	ATP	0.00034568283	mM
Michaelis constant	ICD_R00709	_2_Oxoglutarate	1.0446532	mM
Michaelis constant	KGD_R08549	_2_Oxoglutarate	0.64633185	mM
Michaelis constant	CSN_R00351	Oxaloacetate	0.019227235	mM
Michaelis constant	MDH_R00342	Oxaloacetate	0.0010638072	mM
Michaelis constant	PPC_R00345	Oxaloacetate	2.9992866e-06	mM
Michaelis constant	SDH_R02164	Ubiquinone	0.0080156376	mM
Michaelis constant	TAL_R08575	D_Erythrose_4_phosphate	0.021480939	mM
Michaelis constant	TXT_R01067	D_Erythrose_4_phosphate	0.09077388	mM
Michaelis constant	SDH_R02164	Ubiquinol	0.0016408214	mM
Michaelis constant	PFK_R04779	ADP	0.00062134974	mM
Michaelis constant	PGK_R01512	ADP	0.0052754594	mM
Michaelis constant	PYK_R00200	ADP	0.002052398	mM
Michaelis constant	SCS_R00405	ADP	0.00012547758	mM
Michaelis constant	ACN_R01900	Isocitrate	0.011985538	mM
Michaelis constant	ICD_R00709	Isocitrate	0.014148425	mM
Michaelis constant	PGD_R01528	D_Ribulose_5_phosphate	0.52641828	mM
Michaelis constant	RPI_R01056	D_Ribulose_5_phosphate	0.061452942	mM
Michaelis constant	RPE_R01529	D_Ribulose_5_phosphate	0.17356648	mM
Michaelis constant	RPE_R01529	D_Xylulose_5_phosphate	0.13536653	mM
Michaelis constant	TXT_R01641	D_Xylulose_5_phosphate	0.03576623	mM
Michaelis constant	TXT_R01067	D_Xylulose_5_phosphate	0.33332008	mM
Michaelis constant	PTS_RPTSsy	D_Glucose_6_phosphate	0.017591087	mM
Michaelis constant	PGI_R02740	D_Glucose_6_phosphate	3.1022056e-06	mM
Michaelis constant	ZWF_R00835	D_Glucose_6_phosphate	0.00028236463	mM
Michaelis constant	GAP_R01061	_3_Phospho_D_glyceroyl_phosphate	0.00031964402	mM
Michaelis constant	PGK_R01512	_3_Phospho_D_glyceroyl_phosphate	0.0018006021	mM
Michaelis constant	PDH_R00209	CoA	1.3438306	mM
Michaelis constant	CSN_R00351	CoA	0.09213188	mM
Michaelis constant	KGD_R08549	CoA	0.045863816	mM
Michaelis constant	SCS_R00405	CoA	0.0060693433	mM
Michaelis constant	PDH_R00209	CO2	0.00025658532	mM
Michaelis constant	PGD_R01528	CO2	0.0018675641	mM
Michaelis constant	ICD_R00709	CO2	0.003458292	mM
Michaelis constant	KGD_R08549	CO2	0.0019948838	mM
Michaelis constant	PPC_R00345	CO2	0.0017516708	mM
Michaelis constant	RPI_R01056	D_Ribose_5_phosphate	0.024465661	mM
Michaelis constant	TXT_R01641	D_Ribose_5_phosphate	0.18213252	mM
Michaelis constant	ALD_R01070	Glycerone_phosphate	0.021706622	mM
Michaelis constant	TIM_R01015	Glycerone_phosphate	0.067016239	mM
Michaelis constant	PTS_RPTSsy	D_Glucose	0.14057032	mM
Michaelis constant	PFK_R04779	D_Fructose_1_6_bisphosphate	0.023408403	mM
Michaelis constant	ALD_R01070	D_Fructose_1_6_bisphosphate	0.094784941	mM
Michaelis constant	FBP_R00762	D_Fructose_1_6_bisphosphate	0.00065538634	mM
Michaelis constant	ALD_R01070	D_Glyceraldehyde_3_phosphate	0.095073094	mM
Michaelis constant	TIM_R01015	D_Glyceraldehyde_3_phosphate	0.0026431967	mM
Michaelis constant	GAP_R01061	D_Glyceraldehyde_3_phosphate	0.014966751	mM
Michaelis constant	TXT_R01641	D_Glyceraldehyde_3_phosphate	0.00035238383	mM
Michaelis constant	TAL_R08575	D_Glyceraldehyde_3_phosphate	0.074903005	mM
Michaelis constant	TXT_R01067	D_Glyceraldehyde_3_phosphate	0.00016205207	mM
Michaelis constant	PTS_RPTSsy	Phosphoenolpyruvate	0.009732989	mM
Michaelis constant	PGH_R00658	Phosphoenolpyruvate	0.044382645	mM
Michaelis constant	PYK_R00200	Phosphoenolpyruvate	0.059704664	mM
Michaelis constant	PPC_R00345	Phosphoenolpyruvate	0.5864955	mM
Michaelis constant	CSN_R00351	Citrate	0.0015765486	mM
Michaelis constant	ACN_R01325	Citrate	0.00012449655	mM
Michaelis constant	KGD_R08549	Succinyl_CoA	0.010953619	mM
Michaelis constant	SCS_R00405	Succinyl_CoA	0.017782281	mM
Michaelis constant	PGK_R01512	_3_Phospho_D_glycerate	8.4372277	mM
Michaelis constant	PGM_R01518	_3_Phospho_D_glycerate	2.2744604	mM
Michaelis constant	ZWF_R00835	D_Glucono_1_5_lactone_6_phosphate	0.011764649	mM
Michaelis constant	GLH_R02035	D_Glucono_1_5_lactone_6_phosphate	12.55179	mM
Michaelis constant	PGI_R02740	D_Fructose_6_phosphate	0.0093293945	mM
Michaelis constant	PFK_R04779	D_Fructose_6_phosphate	0.019143523	mM
Michaelis constant	TAL_R08575	D_Fructose_6_phosphate	1.9144574	mM
Michaelis constant	TXT_R01067	D_Fructose_6_phosphate	0.0011206391	mM
Michaelis constant	FBP_R00762	D_Fructose_6_phosphate	2.5658771	mM
Michaelis constant	PGM_R01518	_2_Phospho_D_glycerate	0.0080629169	mM
Michaelis constant	PGH_R00658	_2_Phospho_D_glycerate	5.269022e-05	mM
Michaelis constant	SCS_R00405	Succinate	3.5636105e-05	mM
Michaelis constant	SDH_R02164	Succinate	6.588558e-06	mM
Michaelis constant	TXT_R01641	Sedoheptulose_7_phosphate	0.023576908	mM
Michaelis constant	TAL_R08575	Sedoheptulose_7_phosphate	0.30772466	mM
substrate catalytic rate constant	PTS_RPTSsy		913.45316	1/s
substrate catalytic rate constant	PGI_R02740		168.35361	1/s
substrate catalytic rate constant	PFK_R04779		8758.9019	1/s
substrate catalytic rate constant	ALD_R01070		1404.5794	1/s
substrate catalytic rate constant	TIM_R01015		360.68726	1/s
substrate catalytic rate constant	GAP_R01061		11398.385	1/s
substrate catalytic rate constant	PGK_R01512		13778.831	1/s
substrate catalytic rate constant	PGM_R01518		7371.2852	1/s
substrate catalytic rate constant	PGH_R00658		15.736531	1/s
substrate catalytic rate constant	PYK_R00200		19374.862	1/s
substrate catalytic rate constant	PDH_R00209		25660.883	1/s
substrate catalytic rate constant	ZWF_R00835		212.39264	1/s
substrate catalytic rate constant	GLH_R02035		0.00074918547	1/s
substrate catalytic rate constant	PGD_R01528		1603.8884	1/s
substrate catalytic rate constant	RPI_R01056		681.55066	1/s
substrate catalytic rate constant	RPE_R01529		1782.2135	1/s
substrate catalytic rate constant	TXT_R01641		35723.576	1/s
substrate catalytic rate constant	TAL_R08575		19087.047	1/s
substrate catalytic rate constant	TXT_R01067		37755.459	1/s
substrate catalytic rate constant	FBP_R00762		378.0144	1/s
substrate catalytic rate constant	CSN_R00351		1977.0336	1/s
substrate catalytic rate constant	ACN_R01325		141.50818	1/s
substrate catalytic rate constant	ACN_R01900		137.9131	1/s
substrate catalytic rate constant	ICD_R00709		1288.6215	1/s
substrate catalytic rate constant	KGD_R08549		4561.0908	1/s
substrate catalytic rate constant	SCS_R00405		9797.6233	1/s
substrate catalytic rate constant	SDH_R02164		1476.3806	1/s
substrate catalytic rate constant	FUM_R01082		164.75663	1/s
substrate catalytic rate constant	MDH_R00342		2239.4431	1/s
substrate catalytic rate constant	PPC_R00345		420.92857	1/s
product catalytic rate constant	PTS_RPTSsy		12827.748	1/s
product catalytic rate constant	PGI_R02740		78428.81	1/s
product catalytic rate constant	PFK_R04779		7034.1239	1/s
product catalytic rate constant	ALD_R01070		2694.3101	1/s
product catalytic rate constant	TIM_R01015		19.190319	1/s
product catalytic rate constant	GAP_R01061		7277.5581	1/s
product catalytic rate constant	PGK_R01512		1946.8506	1/s
product catalytic rate constant	PGM_R01518		132.28934	1/s
product catalytic rate constant	PGH_R00658		919.97482	1/s
product catalytic rate constant	PYK_R00200		2002.9661	1/s
product catalytic rate constant	PDH_R00209		3788.3587	1/s
product catalytic rate constant	ZWF_R00835		40737.179	1/s
product catalytic rate constant	GLH_R02035		21.588042	1/s
product catalytic rate constant	PGD_R01528		19343.624	1/s
product catalytic rate constant	RPI_R01056		253.45532	1/s
product catalytic rate constant	RPE_R01529		5025.823	1/s
product catalytic rate constant	TXT_R01641		50.39732	1/s
product catalytic rate constant	TAL_R08575		957.6134	1/s
product catalytic rate constant	TXT_R01067		9.3805427	1/s
product catalytic rate constant	FBP_R00762		220.32844	1/s
product catalytic rate constant	CSN_R00351		12486.37	1/s
product catalytic rate constant	ACN_R01325		2019.5177	1/s
product catalytic rate constant	ACN_R01900		11791.594	1/s
product catalytic rate constant	ICD_R00709		25963.464	1/s
product catalytic rate constant	KGD_R08549		4854.89	1/s
product catalytic rate constant	SCS_R00405		7216.6444	1/s
product catalytic rate constant	SDH_R02164		21582.604	1/s
product catalytic rate constant	FUM_R01082		1228.9494	1/s
product catalytic rate constant	MDH_R00342		9071.8613	1/s
product catalytic rate constant	PPC_R00345		212562.17	1/s
