!!SBtab TableType="Quantity"										
!QuantityType	!Compound	!Reaction	!Unit	!Median	!Mean	!Std	!Lower	!Upper	!Compound:Identifiers:kegg.compound	!Reaction:Identifiers:kegg.reaction
Michaelis constant	M_atp_m	R_ACL	mM	NaN	NaN	NaN	1e-06	1000	C00002	
Michaelis constant	M_atp_m	R_PC	mM	NaN	NaN	NaN	1e-06	1000	C00002	R00344
Michaelis constant	M_cit_m	R_CSm	mM	NaN	NaN	NaN	1e-06	1000	C00158	
Michaelis constant	M_cit_m	R_ACL	mM	NaN	NaN	NaN	1e-06	1000	C00158	
Michaelis constant	M_cit_m	R_ACONTm	mM	NaN	NaN	NaN	1e-06	1000	C00158	R01324
Michaelis constant	M_co2_m	R_AKGDam	mM	NaN	NaN	NaN	1e-06	1000	C00011	R01197
Michaelis constant	M_co2_m	R_ICDHym	mM	NaN	NaN	NaN	1e-06	1000	C00011	R00267
Michaelis constant	M_co2_m	R_ICDHxm	mM	NaN	NaN	NaN	1e-06	1000	C00011	R00709
Michaelis constant	M_co2_m	PYS_PYRIsy	mM	NaN	NaN	NaN	1e-06	1000	C00011	
Michaelis constant	M_co2_m	R_ALCD2m	mM	NaN	NaN	NaN	1e-06	1000	C00011	
Michaelis constant	M_co2_m	R_ME1m	mM	NaN	NaN	NaN	1e-06	1000	C00011	R00214
Michaelis constant	M_coa_m	R_AKGDam	mM	NaN	NaN	NaN	1e-06	1000	C00010	R01197
Michaelis constant	M_coa_m	R_SUCOAS1m	mM	NaN	NaN	NaN	1e-06	1000	C00010	R00405
Michaelis constant	M_coa_m	R_CSm	mM	NaN	NaN	NaN	1e-06	1000	C00010	
Michaelis constant	M_coa_m	R_ALCD2m	mM	NaN	NaN	NaN	1e-06	1000	C00010	
Michaelis constant	M_coa_c	R_ACL	mM	NaN	NaN	NaN	1e-06	1000	C00010	
Michaelis constant	M_fum_m	R_SUCD2_u6m	mM	NaN	NaN	NaN	1e-06	1000	C00122	
Michaelis constant	M_fum_m	R_FUMm	mM	NaN	NaN	NaN	1e-06	1000	C00122	R01082
Michaelis constant	M_glu_L_m	GTS_GLTEsy	mM	NaN	NaN	NaN	1e-06	1000	C00025	
Michaelis constant	M_glu_L_m	R_GLUDym	mM	NaN	NaN	NaN	1e-06	1000	C00025	
Michaelis constant	Glutamine	GLI_GLUNim	mM	NaN	NaN	NaN	1e-06	1000	C00064	
Michaelis constant	Glutamine	GTS_GLTEsy	mM	NaN	NaN	NaN	1e-06	1000	C00064	
Michaelis constant	Glutamine_ex	GLI_GLUNim	mM	NaN	NaN	NaN	1e-06	1000	C00064	
Michaelis constant	M_hco3_m	R_PC	mM	NaN	NaN	NaN	1e-06	1000	C00288	R00344
Michaelis constant	M_icit_m	R_ACONTm	mM	NaN	NaN	NaN	1e-06	1000	C00311	R01324
Michaelis constant	M_icit_m	R_ICDHym	mM	NaN	NaN	NaN	1e-06	1000	C00311	R00267
Michaelis constant	M_icit_m	R_ICDHxm	mM	NaN	NaN	NaN	1e-06	1000	C00311	R00709
Michaelis constant	M_mal_L_m	R_FUMm	mM	NaN	NaN	NaN	1e-06	1000	C00149	R01082
Michaelis constant	M_mal_L_m	R_MDHm	mM	NaN	NaN	NaN	1e-06	1000	C00149	R00342
Michaelis constant	M_mal_L_m	R_ME1m	mM	NaN	NaN	NaN	1e-06	1000	C00149	R00214
Michaelis constant	M_nad_m	R_AKGDam	mM	NaN	NaN	NaN	1e-06	1000	C00003	R01197
Michaelis constant	M_nad_m	R_MDHm	mM	NaN	NaN	NaN	1e-06	1000	C00003	R00342
Michaelis constant	M_nad_m	R_ICDHxm	mM	NaN	NaN	NaN	1e-06	1000	C00003	R00709
Michaelis constant	M_nad_m	R_ALCD2m	mM	NaN	NaN	NaN	1e-06	1000	C00003	
Michaelis constant	M_nad_m	R_ME1m	mM	NaN	NaN	NaN	1e-06	1000	C00003	R00214
Michaelis constant	M_nadh_m	R_AKGDam	mM	NaN	NaN	NaN	1e-06	1000	C00004	R01197
Michaelis constant	M_nadh_m	R_MDHm	mM	NaN	NaN	NaN	1e-06	1000	C00004	R00342
Michaelis constant	M_nadh_m	R_ICDHxm	mM	NaN	NaN	NaN	1e-06	1000	C00004	R00709
Michaelis constant	M_nadh_m	R_ALCD2m	mM	NaN	NaN	NaN	1e-06	1000	C00004	
Michaelis constant	M_nadh_m	R_ME1m	mM	NaN	NaN	NaN	1e-06	1000	C00004	R00214
Michaelis constant	M_nadp_m	R_GLUDym	mM	NaN	NaN	NaN	1e-06	1000	C00006	
Michaelis constant	M_nadp_m	R_ICDHym	mM	NaN	NaN	NaN	1e-06	1000	C00006	R00267
Michaelis constant	M_nadph_m	R_GLUDym	mM	NaN	NaN	NaN	1e-06	1000	C00005	
Michaelis constant	M_nadph_m	R_ICDHym	mM	NaN	NaN	NaN	1e-06	1000	C00005	R00267
Michaelis constant	M_nh4_m	GTS_GLTEsy	mM	NaN	NaN	NaN	1e-06	1000	C00014	
Michaelis constant	M_nh4_m	R_GLUDym	mM	NaN	NaN	NaN	1e-06	1000	C00014	
Michaelis constant	M_oaa_m	R_MDHm	mM	NaN	NaN	NaN	1e-06	1000	C00036	R00342
Michaelis constant	M_oaa_m	R_CSm	mM	NaN	NaN	NaN	1e-06	1000	C00036	
Michaelis constant	M_oaa_m	ASS_ASPAsy	mM	NaN	NaN	NaN	1e-06	1000	C00036	
Michaelis constant	M_oaa_m	R_PC	mM	NaN	NaN	NaN	1e-06	1000	C00036	R00344
Michaelis constant	M_oaa_c	R_ACL	mM	NaN	NaN	NaN	1e-06	1000	C00036	
Michaelis constant	M_pi_m	GTS_GLTEsy	mM	NaN	NaN	NaN	1e-06	1000	C00009	
Michaelis constant	M_pi_m	R_SUCOAS1m	mM	NaN	NaN	NaN	1e-06	1000	C00009	R00405
Michaelis constant	M_pi_m	R_ACL	mM	NaN	NaN	NaN	1e-06	1000	C00009	
Michaelis constant	M_pi_m	R_PC	mM	NaN	NaN	NaN	1e-06	1000	C00009	R00344
Michaelis constant	Pyrimidines	PYS_PYRIsy	mM	NaN	NaN	NaN	1e-06	1000		
Michaelis constant	M_pyr_m	R_PC	mM	NaN	NaN	NaN	1e-06	1000	C00022	R00344
Michaelis constant	M_pyr_m	R_ALCD2m	mM	NaN	NaN	NaN	1e-06	1000	C00022	
Michaelis constant	M_pyr_m	R_ME1m	mM	NaN	NaN	NaN	1e-06	1000	C00022	R00214
Michaelis constant	M_q6_m	R_SUCD2_u6m	mM	NaN	NaN	NaN	1e-06	1000	C17568	
Michaelis constant	M_q6h2_m	R_SUCD2_u6m	mM	NaN	NaN	NaN	1e-06	1000	C00390	
Michaelis constant	M_succ_m	R_SUCOAS1m	mM	NaN	NaN	NaN	1e-06	1000	C00042	R00405
Michaelis constant	M_succ_m	R_SUCD2_u6m	mM	NaN	NaN	NaN	1e-06	1000	C00042	
Michaelis constant	M_succoa_m	R_AKGDam	mM	NaN	NaN	NaN	1e-06	1000	C00091	R01197
Michaelis constant	M_succoa_m	R_SUCOAS1m	mM	NaN	NaN	NaN	1e-06	1000	C00091	R00405
concentration	M_accoa_m		mM	NaN	NaN	NaN	1e-06	1000	C00024	
concentration	M_accoa_c		mM	NaN	NaN	NaN	1e-06	1000	C00024	
concentration	M_adp_m		mM	NaN	NaN	NaN	1e-06	1000	C00008	
concentration	M_akg_m		mM	NaN	NaN	NaN	1e-06	1000	C00026	
concentration	M_asp_L_c		mM	NaN	NaN	NaN	1e-06	1000	C00049	
concentration	AspartateSink		mM	NaN	NaN	NaN	1e-06	1000		
concentration	M_atp_m		mM	NaN	NaN	NaN	1e-06	1000	C00002	
concentration	M_cit_m		mM	NaN	NaN	NaN	1e-06	1000	C00158	
concentration	M_co2_m		mM	NaN	NaN	NaN	1e-06	1000	C00011	
concentration	M_coa_m		mM	NaN	NaN	NaN	1e-06	1000	C00010	
concentration	M_coa_c		mM	NaN	NaN	NaN	1e-06	1000	C00010	
concentration	M_fum_m		mM	NaN	NaN	NaN	1e-06	1000	C00122	
concentration	M_glu_L_m		mM	NaN	NaN	NaN	1e-06	1000	C00025	
concentration	Glutamine		mM	NaN	NaN	NaN	1e-06	1000	C00064	
concentration	Glutamine_ex		mM	NaN	NaN	NaN	1e-06	1000	C00064	
concentration	M_hco3_m		mM	NaN	NaN	NaN	1e-06	1000	C00288	
concentration	M_icit_m		mM	NaN	NaN	NaN	1e-06	1000	C00311	
concentration	M_mal_L_m		mM	NaN	NaN	NaN	1e-06	1000	C00149	
concentration	M_nad_m		mM	NaN	NaN	NaN	1e-06	1000	C00003	
concentration	M_nadh_m		mM	NaN	NaN	NaN	1e-06	1000	C00004	
concentration	M_nadp_m		mM	NaN	NaN	NaN	1e-06	1000	C00006	
concentration	M_nadph_m		mM	NaN	NaN	NaN	1e-06	1000	C00005	
concentration	M_nh4_m		mM	NaN	NaN	NaN	1e-06	1000	C00014	
concentration	M_oaa_m		mM	NaN	NaN	NaN	1e-06	1000	C00036	
concentration	M_oaa_c		mM	NaN	NaN	NaN	1e-06	1000	C00036	
concentration	M_pi_m		mM	NaN	NaN	NaN	1e-06	1000	C00009	
concentration	Purines		mM	NaN	NaN	NaN	1e-06	1000		
concentration	Pyrimidines		mM	NaN	NaN	NaN	1e-06	1000		
concentration	M_pyr_m		mM	NaN	NaN	NaN	1e-06	1000	C00022	
concentration	M_q6_m		mM	NaN	NaN	NaN	1e-06	1000	C17568	
concentration	M_q6h2_m		mM	NaN	NaN	NaN	1e-06	1000	C00390	
concentration	M_succ_m		mM	NaN	NaN	NaN	1e-06	1000	C00042	
concentration	M_succoa_m		mM	NaN	NaN	NaN	1e-06	1000	C00091	
concentration of enzyme		GLI_GLUNim	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		GTS_GLTEsy	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_GLUDym	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_AKGDam	mM	NaN	NaN	NaN	1e-06	0.5		R01197
concentration of enzyme		R_SUCOAS1m	mM	NaN	NaN	NaN	1e-06	0.5		R00405
concentration of enzyme		R_SUCD2_u6m	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_FUMm	mM	NaN	NaN	NaN	1e-06	0.5		R01082
concentration of enzyme		R_MDHm	mM	NaN	NaN	NaN	1e-06	0.5		R00342
concentration of enzyme		R_CSm	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ACL	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ACONTm	mM	NaN	NaN	NaN	1e-06	0.5		R01324
concentration of enzyme		R_ICDHym	mM	NaN	NaN	NaN	1e-06	0.5		R00267
concentration of enzyme		R_ICDHxm	mM	NaN	NaN	NaN	1e-06	0.5		R00709
concentration of enzyme		ASS_ASPAsy	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		ASC_ASPAcons	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		PYS_PYRIsy	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_PC	mM	NaN	NaN	NaN	1e-06	0.5		R00344
concentration of enzyme		R_ALCD2m	mM	NaN	NaN	NaN	1e-06	0.5		
concentration of enzyme		R_ME1m	mM	NaN	NaN	NaN	1e-06	0.5		R00214
equilibrium constant		GLI_GLUNim	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		GTS_GLTEsy	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_GLUDym	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_AKGDam	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R01197
equilibrium constant		R_SUCOAS1m	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00405
equilibrium constant		R_SUCD2_u6m	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_FUMm	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R01082
equilibrium constant		R_MDHm	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00342
equilibrium constant		R_CSm	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_ACL	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_ACONTm	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R01324
equilibrium constant		R_ICDHym	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00267
equilibrium constant		R_ICDHxm	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00709
equilibrium constant		ASS_ASPAsy	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		ASC_ASPAcons	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		PYS_PYRIsy	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_PC	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00344
equilibrium constant		R_ALCD2m	dimensionless	NaN	NaN	NaN	1e-10	1e+08		
equilibrium constant		R_ME1m	dimensionless	NaN	NaN	NaN	1e-10	1e+08		R00214
substrate catalytic rate constant		GLI_GLUNim	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		GTS_GLTEsy	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_GLUDym	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_AKGDam	1/s	NaN	NaN	NaN	0.01	10000000		R01197
substrate catalytic rate constant		R_SUCOAS1m	1/s	NaN	NaN	NaN	0.01	10000000		R00405
substrate catalytic rate constant		R_SUCD2_u6m	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_FUMm	1/s	NaN	NaN	NaN	0.01	10000000		R01082
substrate catalytic rate constant		R_MDHm	1/s	NaN	NaN	NaN	0.01	10000000		R00342
substrate catalytic rate constant		R_CSm	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ACL	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ACONTm	1/s	NaN	NaN	NaN	0.01	10000000		R01324
substrate catalytic rate constant		R_ICDHym	1/s	NaN	NaN	NaN	0.01	10000000		R00267
substrate catalytic rate constant		R_ICDHxm	1/s	NaN	NaN	NaN	0.01	10000000		R00709
substrate catalytic rate constant		ASS_ASPAsy	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		ASC_ASPAcons	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		PYS_PYRIsy	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_PC	1/s	NaN	NaN	NaN	0.01	10000000		R00344
substrate catalytic rate constant		R_ALCD2m	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_ME1m	1/s	NaN	NaN	NaN	0.01	10000000		R00214
product catalytic rate constant		GLI_GLUNim	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		GTS_GLTEsy	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_GLUDym	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_AKGDam	1/s	NaN	NaN	NaN	1e-09	10000000		R01197
product catalytic rate constant		R_SUCOAS1m	1/s	NaN	NaN	NaN	1e-09	10000000		R00405
product catalytic rate constant		R_SUCD2_u6m	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_FUMm	1/s	NaN	NaN	NaN	1e-09	10000000		R01082
product catalytic rate constant		R_MDHm	1/s	NaN	NaN	NaN	1e-09	10000000		R00342
product catalytic rate constant		R_CSm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ACL	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ACONTm	1/s	NaN	NaN	NaN	1e-09	10000000		R01324
product catalytic rate constant		R_ICDHym	1/s	NaN	NaN	NaN	1e-09	10000000		R00267
product catalytic rate constant		R_ICDHxm	1/s	NaN	NaN	NaN	1e-09	10000000		R00709
product catalytic rate constant		ASS_ASPAsy	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		ASC_ASPAcons	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		PYS_PYRIsy	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_PC	1/s	NaN	NaN	NaN	1e-09	10000000		R00344
product catalytic rate constant		R_ALCD2m	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ME1m	1/s	NaN	NaN	NaN	1e-09	10000000		R00214
