!!!SBtab Document='CMBresult' DocumentName='CMB result' CalculationTime='2844.550372 s'				
				
!!SBtab TableID='Reaction' TableType='Reaction' TableName='Reaction'				
!ID	!ReactionFormula	!Name	!IsReversible	
FBP_R00762	D_Fructose_1_6_bisphosphate <=> Orthophosphate + D_Fructose_6_phosphate	FBP_R00762	True	
CSN_R00351	Acetyl_CoA + Oxaloacetate <=> CoA + Citrate	CSN_R00351	True	
ACN_R01325	Citrate <=> cis_Aconitate	ACN_R01325	True	
ACN_R01900	cis_Aconitate <=> Isocitrate	ACN_R01900	True	
ICD_R00709	NADplus + Isocitrate <=> NADH + _2_Oxoglutarate + CO2	ICD_R00709	True	
KGD_R08549	NADplus + _2_Oxoglutarate + CoA <=> NADH + CO2 + Succinyl_CoA	KGD_R08549	True	
SCS_R00405	Orthophosphate + ADP + Succinyl_CoA <=> ATP + CoA + Succinate	SCS_R00405	True	
SDH_R02164	Ubiquinone + Succinate <=> Fumarate + Ubiquinol	SDH_R02164	True	
FUM_R01082	Fumarate <=> _S__Malate	FUM_R01082	True	
MDH_R00342	_S__Malate + NADplus <=> NADH + Oxaloacetate	MDH_R00342	True	
PPC_R00345	Orthophosphate + Oxaloacetate <=> CO2 + Phosphoenolpyruvate	PPC_R00345	True	
				
!!SBtab TableID='Compound' TableType='Compound' TableName='Compound'				
!ID	!Name	!IsConstant		
_S__Malate	_S__Malate	False		
Acetyl_CoA	Acetyl_CoA	False		
Fumarate	Fumarate	False		
cis_Aconitate	cis_Aconitate	False		
_6_Phospho_D_gluconate	_6_Phospho_D_gluconate	False		
Orthophosphate	Orthophosphate	True		
Pyruvate	Pyruvate	False		
NADPplus	NADPplus	True		
NADPH	NADPH	True		
NADH	NADH	True		
NADplus	NADplus	True		
ATP	ATP	True		
H2O	H2O	True		
_2_Oxoglutarate	_2_Oxoglutarate	False		
Oxaloacetate	Oxaloacetate	True		
Ubiquinone	Ubiquinone	True		
D_Erythrose_4_phosphate	D_Erythrose_4_phosphate	False		
Ubiquinol	Ubiquinol	True		
ADP	ADP	True		
Isocitrate	Isocitrate	False		
D_Ribulose_5_phosphate	D_Ribulose_5_phosphate	False		
D_Xylulose_5_phosphate	D_Xylulose_5_phosphate	False		
D_Glucose_6_phosphate	D_Glucose_6_phosphate	True		
_3_Phospho_D_glyceroyl_phosphate	_3_Phospho_D_glyceroyl_phosphate	False		
CoA	CoA	False		
CO2	CO2	True		
D_Ribose_5_phosphate	D_Ribose_5_phosphate	False		
Glycerone_phosphate	Glycerone_phosphate	False		
D_Glucose	D_Glucose	True		
D_Fructose_1_6_bisphosphate	D_Fructose_1_6_bisphosphate	True		
D_Glyceraldehyde_3_phosphate	D_Glyceraldehyde_3_phosphate	True		
Phosphoenolpyruvate	Phosphoenolpyruvate	True		
Citrate	Citrate	False		
Succinyl_CoA	Succinyl_CoA	False		
_3_Phospho_D_glycerate	_3_Phospho_D_glycerate	False		
D_Glucono_1_5_lactone_6_phosphate	D_Glucono_1_5_lactone_6_phosphate	False		
D_Fructose_6_phosphate	D_Fructose_6_phosphate	True		
_2_Phospho_D_glycerate	_2_Phospho_D_glycerate	False		
Succinate	Succinate	False		
Sedoheptulose_7_phosphate	Sedoheptulose_7_phosphate	False		
				
!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter' StandardConcentration='mM'				
!QuantityType	!Reaction	!Compound	!Mode	!Unit
equilibrium constant	PTS_RPTSsy		0.01736176	dimensionless
equilibrium constant	PGI_R02740		245.49153	dimensionless
equilibrium constant	PFK_R04779		0.40058107	dimensionless
equilibrium constant	ALD_R01070		0.0084352355	dimensionless
equilibrium constant	TIM_R01015		0.63021176	dimensionless
equilibrium constant	GAP_R01061		0.090916176	dimensionless
equilibrium constant	PGK_R01512		8.0607506	dimensionless
equilibrium constant	PGM_R01518		0.19253237	dimensionless
equilibrium constant	PGH_R00658		13.066809	dimensionless
equilibrium constant	PYK_R00200		4.8061019	dimensionless
equilibrium constant	PDH_R00209		0.0016906071	dimensionless
equilibrium constant	ZWF_R00835		5.4268778	dimensionless
equilibrium constant	GLH_R02035		16.555817	dimensionless
equilibrium constant	PGD_R01528		3.4742538	dimensionless
equilibrium constant	RPI_R01056		1.2386907	dimensionless
equilibrium constant	RPE_R01529		1.4704647	dimensionless
equilibrium constant	TXT_R01641		0.49818537	dimensionless
equilibrium constant	TAL_R08575		112.10638	dimensionless
equilibrium constant	TXT_R01067		0.032377608	dimensionless
equilibrium constant	FBP_R00762		5.61288	dimensionless
equilibrium constant	CSN_R00351		47.688954	dimensionless
equilibrium constant	ACN_R01325		12.495423	dimensionless
equilibrium constant	ACN_R01900		0.0066033347	dimensionless
equilibrium constant	ICD_R00709		3.272508	dimensionless
equilibrium constant	KGD_R08549		2.6357434	dimensionless
equilibrium constant	SCS_R00405		2.878662	dimensionless
equilibrium constant	SDH_R02164		91.209555	dimensionless
equilibrium constant	FUM_R01082		0.89441559	dimensionless
equilibrium constant	MDH_R00342		0.064550554	dimensionless
equilibrium constant	PPC_R00345		0.36547931	dimensionless
catalytic rate constant geometric mean	PTS_RPTSsy		113.2948	1/s
catalytic rate constant geometric mean	PGI_R02740		42.018181	1/s
catalytic rate constant geometric mean	PFK_R04779		100.92636	1/s
catalytic rate constant geometric mean	ALD_R01070		316.45205	1/s
catalytic rate constant geometric mean	TIM_R01015		11.404784	1/s
catalytic rate constant geometric mean	GAP_R01061		38.600135	1/s
catalytic rate constant geometric mean	PGK_R01512		52.412219	1/s
catalytic rate constant geometric mean	PGM_R01518		10.081973	1/s
catalytic rate constant geometric mean	PGH_R00658		4.0719802	1/s
catalytic rate constant geometric mean	PYK_R00200		99.360121	1/s
catalytic rate constant geometric mean	PDH_R00209		18.614394	1/s
catalytic rate constant geometric mean	ZWF_R00835		78.734301	1/s
catalytic rate constant geometric mean	GLH_R02035		11.897495	1/s
catalytic rate constant geometric mean	PGD_R01528		70.009422	1/s
catalytic rate constant geometric mean	RPI_R01056		8.0276765	1/s
catalytic rate constant geometric mean	RPE_R01529		7.8922388	1/s
catalytic rate constant geometric mean	TXT_R01641		183.43055	1/s
catalytic rate constant geometric mean	TAL_R08575		3.6436379	1/s
catalytic rate constant geometric mean	TXT_R01067		61.440432	1/s
catalytic rate constant geometric mean	FBP_R00762		297.51527	1/s
catalytic rate constant geometric mean	CSN_R00351		46.924327	1/s
catalytic rate constant geometric mean	ACN_R01325		8.7983936	1/s
catalytic rate constant geometric mean	ACN_R01900		41.825854	1/s
catalytic rate constant geometric mean	ICD_R00709		166.39279	1/s
catalytic rate constant geometric mean	KGD_R08549		31.904114	1/s
catalytic rate constant geometric mean	SCS_R00405		266.44161	1/s
catalytic rate constant geometric mean	SDH_R02164		200.75947	1/s
catalytic rate constant geometric mean	FUM_R01082		0.99975385	1/s
catalytic rate constant geometric mean	MDH_R00342		41.12743	1/s
catalytic rate constant geometric mean	PPC_R00345		16.186371	1/s
Michaelis constant	FUM_R01082	_S__Malate	0.64876344	mM
Michaelis constant	MDH_R00342	_S__Malate	0.13598465	mM
Michaelis constant	PDH_R00209	Acetyl_CoA	0.13302593	mM
Michaelis constant	CSN_R00351	Acetyl_CoA	0.18587029	mM
Michaelis constant	SDH_R02164	Fumarate	0.034381206	mM
Michaelis constant	FUM_R01082	Fumarate	0.33369744	mM
Michaelis constant	ACN_R01325	cis_Aconitate	1.3432989	mM
Michaelis constant	ACN_R01900	cis_Aconitate	0.34598556	mM
Michaelis constant	GLH_R02035	_6_Phospho_D_gluconate	0.65907464	mM
Michaelis constant	PGD_R01528	_6_Phospho_D_gluconate	0.14410745	mM
Michaelis constant	GAP_R01061	Orthophosphate	0.14349692	mM
Michaelis constant	FBP_R00762	Orthophosphate	0.08592866	mM
Michaelis constant	SCS_R00405	Orthophosphate	0.11336198	mM
Michaelis constant	PPC_R00345	Orthophosphate	0.2911852	mM
Michaelis constant	PTS_RPTSsy	Pyruvate	0.1686771	mM
Michaelis constant	PYK_R00200	Pyruvate	0.10299658	mM
Michaelis constant	PDH_R00209	Pyruvate	0.034722133	mM
Michaelis constant	ZWF_R00835	NADPplus	0.083616642	mM
Michaelis constant	PGD_R01528	NADPplus	0.082329351	mM
Michaelis constant	ZWF_R00835	NADPH	0.13235368	mM
Michaelis constant	PGD_R01528	NADPH	0.1047229	mM
Michaelis constant	GAP_R01061	NADH	0.076795645	mM
Michaelis constant	PDH_R00209	NADH	0.19484993	mM
Michaelis constant	ICD_R00709	NADH	0.048241677	mM
Michaelis constant	KGD_R08549	NADH	0.13472922	mM
Michaelis constant	MDH_R00342	NADH	0.0026219113	mM
Michaelis constant	GAP_R01061	NADplus	0.16682429	mM
Michaelis constant	PDH_R00209	NADplus	0.17165816	mM
Michaelis constant	ICD_R00709	NADplus	0.043033466	mM
Michaelis constant	KGD_R08549	NADplus	0.18828418	mM
Michaelis constant	MDH_R00342	NADplus	0.29039604	mM
Michaelis constant	PFK_R04779	ATP	0.10095407	mM
Michaelis constant	PGK_R01512	ATP	0.1471225	mM
Michaelis constant	PYK_R00200	ATP	0.20655844	mM
Michaelis constant	SCS_R00405	ATP	0.085184183	mM
Michaelis constant	ICD_R00709	_2_Oxoglutarate	0.61508304	mM
Michaelis constant	KGD_R08549	_2_Oxoglutarate	0.48039072	mM
Michaelis constant	CSN_R00351	Oxaloacetate	0.021961281	mM
Michaelis constant	MDH_R00342	Oxaloacetate	0.33670969	mM
Michaelis constant	PPC_R00345	Oxaloacetate	0.25643447	mM
Michaelis constant	SDH_R02164	Ubiquinone	0.05482192	mM
Michaelis constant	TAL_R08575	D_Erythrose_4_phosphate	0.15586929	mM
Michaelis constant	TXT_R01067	D_Erythrose_4_phosphate	0.15071931	mM
Michaelis constant	SDH_R02164	Ubiquinol	0.059180332	mM
Michaelis constant	PFK_R04779	ADP	0.16019086	mM
Michaelis constant	PGK_R01512	ADP	0.20231172	mM
Michaelis constant	PYK_R00200	ADP	0.012565571	mM
Michaelis constant	SCS_R00405	ADP	0.097157234	mM
Michaelis constant	ACN_R01900	Isocitrate	0.34176316	mM
Michaelis constant	ICD_R00709	Isocitrate	0.069986863	mM
Michaelis constant	PGD_R01528	D_Ribulose_5_phosphate	0.020214806	mM
Michaelis constant	RPI_R01056	D_Ribulose_5_phosphate	0.22067173	mM
Michaelis constant	RPE_R01529	D_Ribulose_5_phosphate	0.0020524689	mM
Michaelis constant	RPE_R01529	D_Xylulose_5_phosphate	0.25741708	mM
Michaelis constant	TXT_R01641	D_Xylulose_5_phosphate	0.1504328	mM
Michaelis constant	TXT_R01067	D_Xylulose_5_phosphate	0.034306304	mM
Michaelis constant	PTS_RPTSsy	D_Glucose_6_phosphate	0.031653441	mM
Michaelis constant	PGI_R02740	D_Glucose_6_phosphate	0.012685642	mM
Michaelis constant	ZWF_R00835	D_Glucose_6_phosphate	0.37858018	mM
Michaelis constant	GAP_R01061	_3_Phospho_D_glyceroyl_phosphate	0.09924106	mM
Michaelis constant	PGK_R01512	_3_Phospho_D_glyceroyl_phosphate	0.2383999	mM
Michaelis constant	PDH_R00209	CoA	0.19175075	mM
Michaelis constant	CSN_R00351	CoA	0.40135453	mM
Michaelis constant	KGD_R08549	CoA	0.2070806	mM
Michaelis constant	SCS_R00405	CoA	0.011060751	mM
Michaelis constant	PDH_R00209	CO2	0.20504862	mM
Michaelis constant	PGD_R01528	CO2	0.065148084	mM
Michaelis constant	ICD_R00709	CO2	0.11327047	mM
Michaelis constant	KGD_R08549	CO2	0.17550352	mM
Michaelis constant	PPC_R00345	CO2	0.27557923	mM
Michaelis constant	RPI_R01056	D_Ribose_5_phosphate	0.05986665	mM
Michaelis constant	TXT_R01641	D_Ribose_5_phosphate	0.092247511	mM
Michaelis constant	ALD_R01070	Glycerone_phosphate	0.071464667	mM
Michaelis constant	TIM_R01015	Glycerone_phosphate	0.026349247	mM
Michaelis constant	PTS_RPTSsy	D_Glucose	0.07779153	mM
Michaelis constant	PFK_R04779	D_Fructose_1_6_bisphosphate	0.12750883	mM
Michaelis constant	ALD_R01070	D_Fructose_1_6_bisphosphate	0.27829162	mM
Michaelis constant	FBP_R00762	D_Fructose_1_6_bisphosphate	0.95740675	mM
Michaelis constant	ALD_R01070	D_Glyceraldehyde_3_phosphate	0.058026569	mM
Michaelis constant	TIM_R01015	D_Glyceraldehyde_3_phosphate	0.31147286	mM
Michaelis constant	GAP_R01061	D_Glyceraldehyde_3_phosphate	0.021559683	mM
Michaelis constant	TXT_R01641	D_Glyceraldehyde_3_phosphate	0.050541764	mM
Michaelis constant	TAL_R08575	D_Glyceraldehyde_3_phosphate	0.041900065	mM
Michaelis constant	TXT_R01067	D_Glyceraldehyde_3_phosphate	0.18906587	mM
Michaelis constant	PTS_RPTSsy	Phosphoenolpyruvate	0.068590814	mM
Michaelis constant	PGH_R00658	Phosphoenolpyruvate	5.794508	mM
Michaelis constant	PYK_R00200	Phosphoenolpyruvate	0.14716599	mM
Michaelis constant	PPC_R00345	Phosphoenolpyruvate	0.14555424	mM
Michaelis constant	CSN_R00351	Citrate	0.35778742	mM
Michaelis constant	ACN_R01325	Citrate	0.37581152	mM
Michaelis constant	KGD_R08549	Succinyl_CoA	0.006187224	mM
Michaelis constant	SCS_R00405	Succinyl_CoA	0.75266354	mM
Michaelis constant	PGK_R01512	_3_Phospho_D_glycerate	0.18061244	mM
Michaelis constant	PGM_R01518	_3_Phospho_D_glycerate	0.53205849	mM
Michaelis constant	ZWF_R00835	D_Glucono_1_5_lactone_6_phosphate	0.019226751	mM
Michaelis constant	GLH_R02035	D_Glucono_1_5_lactone_6_phosphate	0.0024350251	mM
Michaelis constant	PGI_R02740	D_Fructose_6_phosphate	0.50585144	mM
Michaelis constant	PFK_R04779	D_Fructose_6_phosphate	0.048509653	mM
Michaelis constant	TAL_R08575	D_Fructose_6_phosphate	0.058654356	mM
Michaelis constant	TXT_R01067	D_Fructose_6_phosphate	0.15652212	mM
Michaelis constant	FBP_R00762	D_Fructose_6_phosphate	0.35541674	mM
Michaelis constant	PGM_R01518	_2_Phospho_D_glycerate	0.32989906	mM
Michaelis constant	PGH_R00658	_2_Phospho_D_glycerate	0.92297578	mM
Michaelis constant	SCS_R00405	Succinate	0.19954803	mM
Michaelis constant	SDH_R02164	Succinate	0.056621077	mM
Michaelis constant	TXT_R01641	Sedoheptulose_7_phosphate	0.2245313	mM
Michaelis constant	TAL_R08575	Sedoheptulose_7_phosphate	0.018156744	mM
substrate catalytic rate constant	PTS_RPTSsy		14.923388	1/s
substrate catalytic rate constant	PGI_R02740		104.2558	1/s
substrate catalytic rate constant	PFK_R04779		31.277845	1/s
substrate catalytic rate constant	ALD_R01070		238.09345	1/s
substrate catalytic rate constant	TIM_R01015		2.6333242	1/s
substrate catalytic rate constant	GAP_R01061		3.0287787	1/s
substrate catalytic rate constant	PGK_R01512		200.47973	1/s
substrate catalytic rate constant	PGM_R01518		5.6180625	1/s
substrate catalytic rate constant	PGH_R00658		5.8745865	1/s
substrate catalytic rate constant	PYK_R00200		64.22004	1/s
substrate catalytic rate constant	PDH_R00209		0.35491758	1/s
substrate catalytic rate constant	ZWF_R00835		646.90921	1/s
substrate catalytic rate constant	GLH_R02035		2.9424919	1/s
substrate catalytic rate constant	PGD_R01528		1210.3233	1/s
substrate catalytic rate constant	RPI_R01056		17.153478	1/s
substrate catalytic rate constant	RPE_R01529		0.85456899	1/s
substrate catalytic rate constant	TXT_R01641		143.17002	1/s
substrate catalytic rate constant	TAL_R08575		11.128748	1/s
substrate catalytic rate constant	TXT_R01067		4.621188	1/s
substrate catalytic rate constant	FBP_R00762		3946.5029	1/s
substrate catalytic rate constant	CSN_R00351		54.634146	1/s
substrate catalytic rate constant	ACN_R01325		16.450443	1/s
substrate catalytic rate constant	ACN_R01900		3.419738	1/s
substrate catalytic rate constant	ICD_R00709		284.93767	1/s
substrate catalytic rate constant	KGD_R08549		586.07127	1/s
substrate catalytic rate constant	SCS_R00405		3001.7436	1/s
substrate catalytic rate constant	SDH_R02164		2368.1714	1/s
substrate catalytic rate constant	FUM_R01082		0.67810355	1/s
substrate catalytic rate constant	MDH_R00342		69.885175	1/s
substrate catalytic rate constant	PPC_R00345		13.351131	1/s
product catalytic rate constant	PTS_RPTSsy		860.10702	1/s
product catalytic rate constant	PGI_R02740		16.934574	1/s
product catalytic rate constant	PFK_R04779		325.66598	1/s
product catalytic rate constant	ALD_R01070		420.59914	1/s
product catalytic rate constant	TIM_R01015		49.393503	1/s
product catalytic rate constant	GAP_R01061		491.93771	1/s
product catalytic rate constant	PGK_R01512		13.702336	1/s
product catalytic rate constant	PGM_R01518		18.092747	1/s
product catalytic rate constant	PGH_R00658		2.8225005	1/s
product catalytic rate constant	PYK_R00200		153.72824	1/s
product catalytic rate constant	PDH_R00209		976.27079	1/s
product catalytic rate constant	ZWF_R00835		9.5826278	1/s
product catalytic rate constant	GLH_R02035		48.105619	1/s
product catalytic rate constant	PGD_R01528		4.0495951	1/s
product catalytic rate constant	RPI_R01056		3.7568819	1/s
product catalytic rate constant	RPE_R01529		72.887542	1/s
product catalytic rate constant	TXT_R01641		235.01264	1/s
product catalytic rate constant	TAL_R08575		1.1929552	1/s
product catalytic rate constant	TXT_R01067		816.87364	1/s
product catalytic rate constant	FBP_R00762		22.428803	1/s
product catalytic rate constant	CSN_R00351		40.302497	1/s
product catalytic rate constant	ACN_R01325		4.7057536	1/s
product catalytic rate constant	ACN_R01900		511.56026	1/s
product catalytic rate constant	ICD_R00709		97.167082	1/s
product catalytic rate constant	KGD_R08549		1.7367725	1/s
product catalytic rate constant	SCS_R00405		23.649965	1/s
product catalytic rate constant	SDH_R02164		17.019192	1/s
product catalytic rate constant	FUM_R01082		1.4739751	1/s
product catalytic rate constant	MDH_R00342		24.203496	1/s
product catalytic rate constant	PPC_R00345		19.623701	1/s
