!!SBtab TableID='ParameterData' TableType='Quantity'										
!QuantityType	!Compound	!Reaction	!Unit	!Median	!Mean	!Std	!Lower	!Upper	!Compound:Identifiers:kegg.compound	!Reaction:Identifiers:kegg.reaction
catalytic rate constant geometric mean		R_FBA	1/s	NaN	NaN	NaN	1e-07	10000		R01070
catalytic rate constant geometric mean		R_SHKK	1/s	NaN	NaN	NaN	1e-07	10000		R02412
catalytic rate constant geometric mean		R_THRD_Lm	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_SHK3D	1/s	NaN	NaN	NaN	1e-07	10000		R02413
catalytic rate constant geometric mean		R_GAAtm	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_triglycSYN	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_MALtm	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_IG3PS	1/s	NaN	NaN	NaN	1e-07	10000		R04558
catalytic rate constant geometric mean		R_TRE6PP	1/s	NaN	NaN	NaN	1e-07	10000		R02778
catalytic rate constant geometric mean		R_ETOHt	1/s	NaN	NaN	NaN	1e-07	10000		R00754
catalytic rate constant geometric mean		R_GLUDy	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_FUMm	1/s	NaN	NaN	NaN	1e-07	10000		R01082
catalytic rate constant geometric mean		R_HCITtm	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_HCO3E	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_SUCCtm	1/s	NaN	NaN	NaN	1e-07	10000		R00405
catalytic rate constant geometric mean		R_H2Otm	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_PYRt2m	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_ptd1inoSYN	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_EX_glyc_e	1/s	NaN	NaN	NaN	1e-07	10000		R00197
catalytic rate constant geometric mean		R_HISTD	1/s	NaN	NaN	NaN	1e-07	10000		R01158
catalytic rate constant geometric mean		R_PRAMPC	1/s	NaN	NaN	NaN	1e-07	10000		R04037
catalytic rate constant geometric mean		R_ALCD2x	1/s	NaN	NaN	NaN	1e-07	10000		R00754
catalytic rate constant geometric mean		R_CSm	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_G5SADr	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_umpSYN	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_ASPTAm	1/s	NaN	NaN	NaN	1e-07	10000		R00355
catalytic rate constant geometric mean		R_GLXtm	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_PPND2	1/s	NaN	NaN	NaN	1e-07	10000		R01730
catalytic rate constant geometric mean		R_MCITDm	1/s	NaN	NaN	NaN	1e-07	10000		R03444
catalytic rate constant geometric mean		R_GLUDxi	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_CITtam	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_GLUt2m	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_CBPS	1/s	NaN	NaN	NaN	1e-07	10000		R00575
catalytic rate constant geometric mean		R_GLUSxm	1/s	NaN	NaN	NaN	1e-07	10000		R00093
catalytic rate constant geometric mean		R_PYRDC	1/s	NaN	NaN	NaN	1e-07	10000		R00224
catalytic rate constant geometric mean		R_ICDHxm	1/s	NaN	NaN	NaN	1e-07	10000		R00709
catalytic rate constant geometric mean		R_3MOBtm	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_FTHFL	1/s	NaN	NaN	NaN	1e-07	10000		R00943
catalytic rate constant geometric mean		R_CYOR_u6m	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_ALCD2y	1/s	NaN	NaN	NaN	1e-07	10000		R00711
catalytic rate constant geometric mean		R_paSYN	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_psSYN	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_EX_pyr_e	1/s	NaN	NaN	NaN	1e-07	10000		R00197
catalytic rate constant geometric mean		R_PSERT	1/s	NaN	NaN	NaN	1e-07	10000		R04173
catalytic rate constant geometric mean		R_EX_h_e	1/s	NaN	NaN	NaN	1e-07	10000		R00197
catalytic rate constant geometric mean		R_G5SD	1/s	NaN	NaN	NaN	1e-07	10000		R03313
catalytic rate constant geometric mean		R_GLYK	1/s	NaN	NaN	NaN	1e-07	10000		R00847
catalytic rate constant geometric mean		R_ANS	1/s	NaN	NaN	NaN	1e-07	10000		R00986
catalytic rate constant geometric mean		R_LEUTA	1/s	NaN	NaN	NaN	1e-07	10000		R01090
catalytic rate constant geometric mean		R_HSTPT	1/s	NaN	NaN	NaN	1e-07	10000		R03243
catalytic rate constant geometric mean		R_NADHK	1/s	NaN	NaN	NaN	1e-07	10000		R00105
catalytic rate constant geometric mean		R_O2t	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_ALCD2m	1/s	NaN	NaN	NaN	1e-07	10000		R00754
catalytic rate constant geometric mean		R_O2tm	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_TALA	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_HISTP	1/s	NaN	NaN	NaN	1e-07	10000		R03013
catalytic rate constant geometric mean		R_H2St	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_EX_glc_D_e	1/s	NaN	NaN	NaN	1e-07	10000		R00197
catalytic rate constant geometric mean		R_h_exportm	1/s	NaN	NaN	NaN	1e-07	10000		R00197
catalytic rate constant geometric mean		R_EX_co2_e	1/s	NaN	NaN	NaN	1e-07	10000		R00197
catalytic rate constant geometric mean		R_h_exportc	1/s	NaN	NaN	NaN	1e-07	10000		R00197
catalytic rate constant geometric mean		R_PSCVTi	1/s	NaN	NaN	NaN	1e-07	10000		R03460
catalytic rate constant geometric mean		R_GLU5K	1/s	NaN	NaN	NaN	1e-07	10000		R00239
catalytic rate constant geometric mean		R_2OXOADPtim	1/s	NaN	NaN	NaN	1e-07	10000		R01939
catalytic rate constant geometric mean		R_AGPRim	1/s	NaN	NaN	NaN	1e-07	10000		R03443
catalytic rate constant geometric mean		R_ACONT	1/s	NaN	NaN	NaN	1e-07	10000		R01324
catalytic rate constant geometric mean		R_HEX1	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_EX_ac_e	1/s	NaN	NaN	NaN	1e-07	10000		R00197
catalytic rate constant geometric mean		R_PPNDH	1/s	NaN	NaN	NaN	1e-07	10000		R01373
catalytic rate constant geometric mean		R_GLCP	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_NADKm	1/s	NaN	NaN	NaN	1e-07	10000		R00104
catalytic rate constant geometric mean		R_PFK	1/s	NaN	NaN	NaN	1e-07	10000		R00756
catalytic rate constant geometric mean		R_HICITDm	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_dampSYN	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_EX_h2o_e	1/s	NaN	NaN	NaN	1e-07	10000		R00197
catalytic rate constant geometric mean		R_NH4t	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_ergstSYN	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_SBP	1/s	NaN	NaN	NaN	1e-07	10000		R01845
catalytic rate constant geometric mean		R_EX_h2s_e	1/s	NaN	NaN	NaN	1e-07	10000		R00197
catalytic rate constant geometric mean		R_AGTm	1/s	NaN	NaN	NaN	1e-07	10000		R00369
catalytic rate constant geometric mean		R_ME1m	1/s	NaN	NaN	NaN	1e-07	10000		R00214
catalytic rate constant geometric mean		R_ALDD2xm	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_HACNHm	1/s	NaN	NaN	NaN	1e-07	10000		R04371
catalytic rate constant geometric mean		R_ACONTm	1/s	NaN	NaN	NaN	1e-07	10000		R01324
catalytic rate constant geometric mean		R_DDPA	1/s	NaN	NaN	NaN	1e-07	10000		R01826
catalytic rate constant geometric mean		R_SUCFUMtm	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_ALAt2m	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_ACLSm	1/s	NaN	NaN	NaN	1e-07	10000		R00006
catalytic rate constant geometric mean		R_ICDHy	1/s	NaN	NaN	NaN	1e-07	10000		R00267
catalytic rate constant geometric mean		R_NADH2_u6cm	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_TREt2	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_UMPK	1/s	NaN	NaN	NaN	1e-07	10000		R00158
catalytic rate constant geometric mean		R_mannanSYN	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_AASAD1	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_ACOAHm	1/s	NaN	NaN	NaN	1e-07	10000		R00227
catalytic rate constant geometric mean		R_PSP_L	1/s	NaN	NaN	NaN	1e-07	10000		R00582
catalytic rate constant geometric mean		R_HSK	1/s	NaN	NaN	NaN	1e-07	10000		R01771
catalytic rate constant geometric mean		R_GLCS2	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_MTHFR3	1/s	NaN	NaN	NaN	1e-07	10000		R01224
catalytic rate constant geometric mean		R_EX_tre_e	1/s	NaN	NaN	NaN	1e-07	10000		R00197
catalytic rate constant geometric mean		R_aicarSYN	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_AKGDam	1/s	NaN	NaN	NaN	1e-07	10000		R01197
catalytic rate constant geometric mean		R_TPI	1/s	NaN	NaN	NaN	1e-07	10000		R01015
catalytic rate constant geometric mean		R_ARGSSr	1/s	NaN	NaN	NaN	1e-07	10000		R01954
catalytic rate constant geometric mean		R_PYRt2	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_NH4tm	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_CITttm	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_gmpSYN	1/s	NaN	NaN	NaN	1e-07	10000		R01231
catalytic rate constant geometric mean		R_CYSTGL	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_ASPTA	1/s	NaN	NaN	NaN	1e-07	10000		R00355
catalytic rate constant geometric mean		R_CHORM	1/s	NaN	NaN	NaN	1e-07	10000		R01715
catalytic rate constant geometric mean		R_CYSTS	1/s	NaN	NaN	NaN	1e-07	10000		R01290
catalytic rate constant geometric mean		R_ALDD2ym	1/s	NaN	NaN	NaN	1e-07	10000		R00711
catalytic rate constant geometric mean		R_MTHFD	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_MTHFC	1/s	NaN	NaN	NaN	1e-07	10000		R01655
catalytic rate constant geometric mean		R_NDPK2	1/s	NaN	NaN	NaN	1e-07	10000		R00156
catalytic rate constant geometric mean		R_ACALDtm	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_PPCK	1/s	NaN	NaN	NaN	1e-07	10000		R00341
catalytic rate constant geometric mean		R_G3PD1ir	1/s	NaN	NaN	NaN	1e-07	10000		R00842
catalytic rate constant geometric mean		R_EX_nh4_e	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_ASNS1	1/s	NaN	NaN	NaN	1e-07	10000		R00578
catalytic rate constant geometric mean		R_ARGSL	1/s	NaN	NaN	NaN	1e-07	10000		R01086
catalytic rate constant geometric mean		R_THRt2m	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_ATPtm_H	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_TRE6PS	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_MALS	1/s	NaN	NaN	NaN	1e-07	10000		R00472
catalytic rate constant geometric mean		R_MDH	1/s	NaN	NaN	NaN	1e-07	10000		R00342
catalytic rate constant geometric mean		R_KARA1im	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_METS	1/s	NaN	NaN	NaN	1e-07	10000		R00946
catalytic rate constant geometric mean		R_MDHm	1/s	NaN	NaN	NaN	1e-07	10000		R00342
catalytic rate constant geometric mean		R_PYK	1/s	NaN	NaN	NaN	1e-07	10000		R00200
catalytic rate constant geometric mean		R_PIt2m	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_CHORS	1/s	NaN	NaN	NaN	1e-07	10000		R01714
catalytic rate constant geometric mean		R_PPA	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_AATA	1/s	NaN	NaN	NaN	1e-07	10000		R01939
catalytic rate constant geometric mean		R_PRAIi	1/s	NaN	NaN	NaN	1e-07	10000		R03509
catalytic rate constant geometric mean		R_PGMT	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_NADH2_u6m	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_ALATA_Lm	1/s	NaN	NaN	NaN	1e-07	10000		R00258
catalytic rate constant geometric mean		R_ENO	1/s	NaN	NaN	NaN	1e-07	10000		R00658
catalytic rate constant geometric mean		R_PIt2r	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_ATPPRT	1/s	NaN	NaN	NaN	1e-07	10000		R01071
catalytic rate constant geometric mean		R_2OBUTtm	1/s	NaN	NaN	NaN	1e-07	10000		R08648
catalytic rate constant geometric mean		R_GLYt2m	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_KARA2im	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_TYRTA	1/s	NaN	NaN	NaN	1e-07	10000		R00734
catalytic rate constant geometric mean		R_dcmpSYN	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_SACCD2	1/s	NaN	NaN	NaN	1e-07	10000		R00715
catalytic rate constant geometric mean		R_SUCOAS1m	1/s	NaN	NaN	NaN	1e-07	10000		R00405
catalytic rate constant geometric mean		R_GLNS	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_EX_succ_e	1/s	NaN	NaN	NaN	1e-07	10000		R00197
catalytic rate constant geometric mean		R_zymstSYN	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_GND	1/s	NaN	NaN	NaN	1e-07	10000		R01528
catalytic rate constant geometric mean		R_PHETA1pyr	1/s	NaN	NaN	NaN	1e-07	10000		R00694
catalytic rate constant geometric mean		R_ICDHym	1/s	NaN	NaN	NaN	1e-07	10000		R00267
catalytic rate constant geometric mean		R_PRATPP	1/s	NaN	NaN	NaN	1e-07	10000		R04035
catalytic rate constant geometric mean		R_SULR	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_G3PT	1/s	NaN	NaN	NaN	1e-07	10000		R00841
catalytic rate constant geometric mean		R_GLCt1	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_EX_so4_e	1/s	NaN	NaN	NaN	1e-07	10000		R00197
catalytic rate constant geometric mean		R_SUCD2_u6m	1/s	NaN	NaN	NaN	1e-07	10000		
catalytic rate constant geometric mean		R_GALU	1/s	NaN	NaN	NaN	1e-07	10000		R00289
catalytic rate constant geometric mean		R_ACSm	1/s	NaN	NaN	NaN	1e-07	10000		R00235
catalytic rate constant geometric mean		R_AHSERL2	1/s	NaN	NaN	NaN	1e-07	10000		R01287
Michaelis constant	M_10fthf_c	R_ampSYN	mM	NaN	NaN	NaN	1e-06	1000	C00234	
Michaelis constant	M_10fthf_c	R_FTHFL	mM	NaN	NaN	NaN	1e-06	1000	C00234	R00943
Michaelis constant	M_10fthf_c	R_aicarSYN	mM	NaN	NaN	NaN	1e-06	1000	C00234	
Michaelis constant	M_10fthf_c	R_gmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00234	R01231
Michaelis constant	M_10fthf_c	R_MTHFC	mM	0.133	0.13522901	0.024861481	1e-06	1000	C00234	R01655
Michaelis constant	M_13BDglcn_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00965	
Michaelis constant	M_13BDglcn_c	R_13GS	mM	NaN	NaN	NaN	1e-06	1000	C00965	R03118
Michaelis constant	M_13dpg_c	R_GAPD	mM	0.89	0.90491592	0.1663663	1e-06	1000	C00236	R01061
Michaelis constant	M_13dpg_c	R_PGK	mM	0.0018	0.001830167	0.00033647117	1e-06	1000	C00236	R01512
Michaelis constant	M_1pyr5c_c	R_P5CR	mM	NaN	NaN	NaN	1e-06	1000	C03912	
