!!!SBtab Document='CMBresult' DocumentName='CMB result' RelaxationAlpha='0.500000' CalculationTime='730.921124 s'				
				
!!SBtab TableID='Reaction' TableType='Reaction' TableName='Reaction'				
!ID	!ReactionFormula	!Name	!IsReversible	
TXT_R01067	D_Erythrose_4_phosphate + D_Xylulose_5_phosphate <=> D_Glyceraldehyde_3_phosphate + D_Fructose_6_phosphate	TXT_R01067	True	
FBP_R00762	D_Fructose_1_6_bisphosphate <=> Orthophosphate + D_Fructose_6_phosphate	FBP_R00762	True	
CSN_R00351	Acetyl_CoA + Oxaloacetate <=> CoA + Citrate	CSN_R00351	True	
ACN_R01325	Citrate <=> cis_Aconitate	ACN_R01325	True	
ACN_R01900	cis_Aconitate <=> Isocitrate	ACN_R01900	True	
ICD_R00709	NADplus + Isocitrate <=> NADH + _2_Oxoglutarate + CO2	ICD_R00709	True	
KGD_R08549	NADplus + _2_Oxoglutarate + CoA <=> NADH + CO2 + Succinyl_CoA	KGD_R08549	True	
SCS_R00405	Orthophosphate + ADP + Succinyl_CoA <=> ATP + CoA + Succinate	SCS_R00405	True	
SDH_R02164	Ubiquinone + Succinate <=> Fumarate + Ubiquinol	SDH_R02164	True	
FUM_R01082	Fumarate <=> _S__Malate	FUM_R01082	True	
MDH_R00342	_S__Malate + NADplus <=> NADH + Oxaloacetate	MDH_R00342	True	
PPC_R00345	Orthophosphate + Oxaloacetate <=> CO2 + Phosphoenolpyruvate	PPC_R00345	True	
				
!!SBtab TableID='Compound' TableType='Compound' TableName='Compound'				
!ID	!Name	!IsConstant		
_S__Malate	_S__Malate	False		
Acetyl_CoA	Acetyl_CoA	False		
Fumarate	Fumarate	False		
cis_Aconitate	cis_Aconitate	False		
_6_Phospho_D_gluconate	_6_Phospho_D_gluconate	False		
Orthophosphate	Orthophosphate	True		
Pyruvate	Pyruvate	False		
NADPplus	NADPplus	True		
NADPH	NADPH	True		
NADH	NADH	True		
NADplus	NADplus	True		
ATP	ATP	True		
H2O	H2O	True		
_2_Oxoglutarate	_2_Oxoglutarate	False		
Oxaloacetate	Oxaloacetate	True		
Ubiquinone	Ubiquinone	True		
D_Erythrose_4_phosphate	D_Erythrose_4_phosphate	False		
Ubiquinol	Ubiquinol	True		
ADP	ADP	True		
Isocitrate	Isocitrate	False		
D_Ribulose_5_phosphate	D_Ribulose_5_phosphate	False		
D_Xylulose_5_phosphate	D_Xylulose_5_phosphate	False		
D_Glucose_6_phosphate	D_Glucose_6_phosphate	True		
_3_Phospho_D_glyceroyl_phosphate	_3_Phospho_D_glyceroyl_phosphate	False		
CoA	CoA	False		
CO2	CO2	True		
D_Ribose_5_phosphate	D_Ribose_5_phosphate	False		
Glycerone_phosphate	Glycerone_phosphate	False		
D_Glucose	D_Glucose	True		
D_Fructose_1_6_bisphosphate	D_Fructose_1_6_bisphosphate	True		
D_Glyceraldehyde_3_phosphate	D_Glyceraldehyde_3_phosphate	True		
Phosphoenolpyruvate	Phosphoenolpyruvate	True		
Citrate	Citrate	False		
Succinyl_CoA	Succinyl_CoA	False		
_3_Phospho_D_glycerate	_3_Phospho_D_glycerate	False		
D_Glucono_1_5_lactone_6_phosphate	D_Glucono_1_5_lactone_6_phosphate	False		
D_Fructose_6_phosphate	D_Fructose_6_phosphate	True		
_2_Phospho_D_glycerate	_2_Phospho_D_glycerate	False		
Succinate	Succinate	False		
Sedoheptulose_7_phosphate	Sedoheptulose_7_phosphate	False		
				
!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter' StandardConcentration='mM'				
!QuantityType	!Reaction	!Compound	!Mode	!Unit
equilibrium constant	PTS_RPTSsy		0.016860186	dimensionless
equilibrium constant	PGI_R02740		38.78457	dimensionless
equilibrium constant	PFK_R04779		0.39684895	dimensionless
equilibrium constant	ALD_R01070		0.0084174386	dimensionless
equilibrium constant	TIM_R01015		1.2306959	dimensionless
equilibrium constant	GAP_R01061		0.017569088	dimensionless
equilibrium constant	PGK_R01512		8.8842451	dimensionless
equilibrium constant	PGM_R01518		0.20181152	dimensionless
equilibrium constant	PGH_R00658		15.740052	dimensionless
equilibrium constant	PYK_R00200		4.9291237	dimensionless
equilibrium constant	PDH_R00209		0.0016176143	dimensionless
equilibrium constant	ZWF_R00835		7.2266502	dimensionless
equilibrium constant	GLH_R02035		17.431469	dimensionless
equilibrium constant	PGD_R01528		3.9689092	dimensionless
equilibrium constant	RPI_R01056		1.2630969	dimensionless
equilibrium constant	RPE_R01529		0.24314939	dimensionless
equilibrium constant	TXT_R01641		0.48612116	dimensionless
equilibrium constant	TAL_R08575		145.13514	dimensionless
equilibrium constant	TXT_R01067		0.031920447	dimensionless
equilibrium constant	FBP_R00762		3.4623359	dimensionless
equilibrium constant	CSN_R00351		43.797565	dimensionless
equilibrium constant	ACN_R01325		12.410623	dimensionless
equilibrium constant	ACN_R01900		0.0072495805	dimensionless
equilibrium constant	ICD_R00709		3.0446836	dimensionless
equilibrium constant	KGD_R08549		0.18390788	dimensionless
equilibrium constant	SCS_R00405		3.3750657	dimensionless
equilibrium constant	SDH_R02164		92.504491	dimensionless
equilibrium constant	FUM_R01082		0.9188555	dimensionless
equilibrium constant	MDH_R00342		0.048092443	dimensionless
equilibrium constant	PPC_R00345		1.3113016	dimensionless
catalytic rate constant geometric mean	PTS_RPTSsy		496.46568	1/s
catalytic rate constant geometric mean	PGI_R02740		84.842077	1/s
catalytic rate constant geometric mean	PFK_R04779		155.95263	1/s
catalytic rate constant geometric mean	ALD_R01070		534.07577	1/s
catalytic rate constant geometric mean	TIM_R01015		37.47471	1/s
catalytic rate constant geometric mean	GAP_R01061		114.44498	1/s
catalytic rate constant geometric mean	PGK_R01512		30.354272	1/s
catalytic rate constant geometric mean	PGM_R01518		62.271141	1/s
catalytic rate constant geometric mean	PGH_R00658		787.9532	1/s
catalytic rate constant geometric mean	PYK_R00200		18.619196	1/s
catalytic rate constant geometric mean	PDH_R00209		81.997325	1/s
catalytic rate constant geometric mean	ZWF_R00835		190.97261	1/s
catalytic rate constant geometric mean	GLH_R02035		18.603677	1/s
catalytic rate constant geometric mean	PGD_R01528		303.49376	1/s
catalytic rate constant geometric mean	RPI_R01056		7.6113163	1/s
catalytic rate constant geometric mean	RPE_R01529		268.97838	1/s
catalytic rate constant geometric mean	TXT_R01641		390.53579	1/s
catalytic rate constant geometric mean	TAL_R08575		26.019249	1/s
catalytic rate constant geometric mean	TXT_R01067		90.485801	1/s
catalytic rate constant geometric mean	FBP_R00762		522.25087	1/s
catalytic rate constant geometric mean	CSN_R00351		116.88171	1/s
catalytic rate constant geometric mean	ACN_R01325		9.572838	1/s
catalytic rate constant geometric mean	ACN_R01900		189.66526	1/s
catalytic rate constant geometric mean	ICD_R00709		314.77158	1/s
catalytic rate constant geometric mean	KGD_R08549		222.08568	1/s
catalytic rate constant geometric mean	SCS_R00405		401.79401	1/s
catalytic rate constant geometric mean	SDH_R02164		366.32551	1/s
catalytic rate constant geometric mean	FUM_R01082		1015.4423	1/s
catalytic rate constant geometric mean	MDH_R00342		36.635866	1/s
catalytic rate constant geometric mean	PPC_R00345		11.268693	1/s
Michaelis constant	FUM_R01082	_S__Malate	2.240136	mM
Michaelis constant	MDH_R00342	_S__Malate	0.051147894	mM
Michaelis constant	PDH_R00209	Acetyl_CoA	0.22745849	mM
Michaelis constant	CSN_R00351	Acetyl_CoA	0.19005216	mM
Michaelis constant	SDH_R02164	Fumarate	0.38062238	mM
Michaelis constant	FUM_R01082	Fumarate	2.6762055	mM
Michaelis constant	ACN_R01325	cis_Aconitate	0.2290123	mM
Michaelis constant	ACN_R01900	cis_Aconitate	0.13448561	mM
Michaelis constant	GLH_R02035	_6_Phospho_D_gluconate	1.985952	mM
Michaelis constant	PGD_R01528	_6_Phospho_D_gluconate	0.58737319	mM
Michaelis constant	GAP_R01061	Orthophosphate	0.12131132	mM
Michaelis constant	FBP_R00762	Orthophosphate	0.12326248	mM
Michaelis constant	SCS_R00405	Orthophosphate	0.29722182	mM
Michaelis constant	PPC_R00345	Orthophosphate	0.1695676	mM
Michaelis constant	PTS_RPTSsy	Pyruvate	0.027448146	mM
Michaelis constant	PYK_R00200	Pyruvate	0.08098924	mM
Michaelis constant	PDH_R00209	Pyruvate	0.065549482	mM
Michaelis constant	ZWF_R00835	NADPplus	0.030657646	mM
Michaelis constant	PGD_R01528	NADPplus	0.2256943	mM
Michaelis constant	ZWF_R00835	NADPH	0.21640742	mM
Michaelis constant	PGD_R01528	NADPH	0.20420867	mM
Michaelis constant	GAP_R01061	NADH	0.22208375	mM
Michaelis constant	PDH_R00209	NADH	0.97230792	mM
Michaelis constant	ICD_R00709	NADH	0.015646741	mM
Michaelis constant	KGD_R08549	NADH	0.042823714	mM
Michaelis constant	MDH_R00342	NADH	0.010067457	mM
Michaelis constant	GAP_R01061	NADplus	0.82079064	mM
Michaelis constant	PDH_R00209	NADplus	0.31225689	mM
Michaelis constant	ICD_R00709	NADplus	0.08814941	mM
Michaelis constant	KGD_R08549	NADplus	0.27890948	mM
Michaelis constant	MDH_R00342	NADplus	0.075618185	mM
Michaelis constant	PFK_R04779	ATP	0.25367258	mM
Michaelis constant	PGK_R01512	ATP	0.060143564	mM
Michaelis constant	PYK_R00200	ATP	0.0099431676	mM
Michaelis constant	SCS_R00405	ATP	11.672366	mM
Michaelis constant	ICD_R00709	_2_Oxoglutarate	1.0365782	mM
Michaelis constant	KGD_R08549	_2_Oxoglutarate	0.43448858	mM
Michaelis constant	CSN_R00351	Oxaloacetate	0.006044706	mM
Michaelis constant	MDH_R00342	Oxaloacetate	0.23442078	mM
Michaelis constant	PPC_R00345	Oxaloacetate	0.26336834	mM
Michaelis constant	SDH_R02164	Ubiquinone	0.13119428	mM
Michaelis constant	TAL_R08575	D_Erythrose_4_phosphate	0.030612357	mM
Michaelis constant	TXT_R01067	D_Erythrose_4_phosphate	0.26971088	mM
Michaelis constant	SDH_R02164	Ubiquinol	0.063626168	mM
Michaelis constant	PFK_R04779	ADP	0.17026479	mM
Michaelis constant	PGK_R01512	ADP	0.26912458	mM
Michaelis constant	PYK_R00200	ADP	0.0046974195	mM
Michaelis constant	SCS_R00405	ADP	0.0044114119	mM
Michaelis constant	ACN_R01900	Isocitrate	0.65023223	mM
Michaelis constant	ICD_R00709	Isocitrate	0.11140138	mM
Michaelis constant	PGD_R01528	D_Ribulose_5_phosphate	0.030136899	mM
Michaelis constant	RPI_R01056	D_Ribulose_5_phosphate	0.28284958	mM
Michaelis constant	RPE_R01529	D_Ribulose_5_phosphate	0.074341177	mM
Michaelis constant	RPE_R01529	D_Xylulose_5_phosphate	0.0095807499	mM
Michaelis constant	TXT_R01641	D_Xylulose_5_phosphate	0.3061591	mM
Michaelis constant	TXT_R01067	D_Xylulose_5_phosphate	3.0017358	mM
Michaelis constant	PTS_RPTSsy	D_Glucose_6_phosphate	0.092115205	mM
Michaelis constant	PGI_R02740	D_Glucose_6_phosphate	0.0069044722	mM
Michaelis constant	ZWF_R00835	D_Glucose_6_phosphate	5.9687751	mM
Michaelis constant	GAP_R01061	_3_Phospho_D_glyceroyl_phosphate	0.36693461	mM
Michaelis constant	PGK_R01512	_3_Phospho_D_glyceroyl_phosphate	0.17625344	mM
Michaelis constant	PDH_R00209	CoA	0.066188245	mM
Michaelis constant	CSN_R00351	CoA	0.16806811	mM
Michaelis constant	KGD_R08549	CoA	1.2513976	mM
Michaelis constant	SCS_R00405	CoA	0.0037588739	mM
Michaelis constant	PDH_R00209	CO2	0.33343524	mM
Michaelis constant	PGD_R01528	CO2	0.096833702	mM
Michaelis constant	ICD_R00709	CO2	0.33726057	mM
Michaelis constant	KGD_R08549	CO2	0.14228766	mM
Michaelis constant	PPC_R00345	CO2	0.060447515	mM
Michaelis constant	RPI_R01056	D_Ribose_5_phosphate	0.072883516	mM
Michaelis constant	TXT_R01641	D_Ribose_5_phosphate	0.052756047	mM
Michaelis constant	ALD_R01070	Glycerone_phosphate	0.17008853	mM
Michaelis constant	TIM_R01015	Glycerone_phosphate	0.32520671	mM
Michaelis constant	PTS_RPTSsy	D_Glucose	0.0026209353	mM
Michaelis constant	PFK_R04779	D_Fructose_1_6_bisphosphate	0.087743897	mM
Michaelis constant	ALD_R01070	D_Fructose_1_6_bisphosphate	0.25994072	mM
Michaelis constant	FBP_R00762	D_Fructose_1_6_bisphosphate	1.7472544	mM
Michaelis constant	ALD_R01070	D_Glyceraldehyde_3_phosphate	0.21338218	mM
Michaelis constant	TIM_R01015	D_Glyceraldehyde_3_phosphate	0.085002962	mM
Michaelis constant	GAP_R01061	D_Glyceraldehyde_3_phosphate	0.017887801	mM
Michaelis constant	TXT_R01641	D_Glyceraldehyde_3_phosphate	0.01735184	mM
Michaelis constant	TAL_R08575	D_Glyceraldehyde_3_phosphate	0.033620789	mM
Michaelis constant	TXT_R01067	D_Glyceraldehyde_3_phosphate	0.0042117817	mM
Michaelis constant	PTS_RPTSsy	Phosphoenolpyruvate	0.012495609	mM
Michaelis constant	PGH_R00658	Phosphoenolpyruvate	0.47350138	mM
Michaelis constant	PYK_R00200	Phosphoenolpyruvate	0.28029674	mM
Michaelis constant	PPC_R00345	Phosphoenolpyruvate	0.14364032	mM
Michaelis constant	CSN_R00351	Citrate	0.027795541	mM
Michaelis constant	ACN_R01325	Citrate	0.61080726	mM
Michaelis constant	KGD_R08549	Succinyl_CoA	0.0037611184	mM
Michaelis constant	SCS_R00405	Succinyl_CoA	0.24037378	mM
Michaelis constant	PGK_R01512	_3_Phospho_D_glycerate	0.10513393	mM
Michaelis constant	PGM_R01518	_3_Phospho_D_glycerate	0.081838516	mM
Michaelis constant	ZWF_R00835	D_Glucono_1_5_lactone_6_phosphate	0.016244573	mM
Michaelis constant	GLH_R02035	D_Glucono_1_5_lactone_6_phosphate	0.0027697545	mM
Michaelis constant	PGI_R02740	D_Fructose_6_phosphate	0.17890075	mM
Michaelis constant	PFK_R04779	D_Fructose_6_phosphate	0.027187175	mM
Michaelis constant	TAL_R08575	D_Fructose_6_phosphate	0.045528707	mM
Michaelis constant	TXT_R01067	D_Fructose_6_phosphate	0.30202983	mM
Michaelis constant	FBP_R00762	D_Fructose_6_phosphate	0.19593292	mM
Michaelis constant	PGM_R01518	_2_Phospho_D_glycerate	4.07542	mM
Michaelis constant	PGH_R00658	_2_Phospho_D_glycerate	5.8306447	mM
Michaelis constant	SCS_R00405	Succinate	0.040529726	mM
Michaelis constant	SDH_R02164	Succinate	0.021540293	mM
Michaelis constant	TXT_R01641	Sedoheptulose_7_phosphate	0.30209574	mM
Michaelis constant	TAL_R08575	Sedoheptulose_7_phosphate	0.66416341	mM
substrate catalytic rate constant	PTS_RPTSsy		7.3367734	1/s
substrate catalytic rate constant	PGI_R02740		103.80062	1/s
substrate catalytic rate constant	PFK_R04779		66.750303	1/s
substrate catalytic rate constant	ALD_R01070		131.13343	1/s
substrate catalytic rate constant	TIM_R01015		81.316068	1/s
substrate catalytic rate constant	GAP_R01061		2.2426628	1/s
substrate catalytic rate constant	PGK_R01512		247.8047	1/s
substrate catalytic rate constant	PGM_R01518		3.964172	1/s
substrate catalytic rate constant	PGH_R00658		10969.862	1/s
substrate catalytic rate constant	PYK_R00200		52.85772	1/s
substrate catalytic rate constant	PDH_R00209		0.44700205	1/s
substrate catalytic rate constant	ZWF_R00835		3703.9182	1/s
substrate catalytic rate constant	GLH_R02035		2.9006948	1/s
substrate catalytic rate constant	PGD_R01528		9017.8511	1/s
substrate catalytic rate constant	RPI_R01056		16.851603	1/s
substrate catalytic rate constant	RPE_R01529		369.46127	1/s
substrate catalytic rate constant	TXT_R01641		477.9668	1/s
substrate catalytic rate constant	TAL_R08575		1254.6755	1/s
substrate catalytic rate constant	TXT_R01067		407.84255	1/s
substrate catalytic rate constant	FBP_R00762		8265.5676	1/s
substrate catalytic rate constant	CSN_R00351		383.58826	1/s
substrate catalytic rate constant	ACN_R01325		55.075722	1/s
substrate catalytic rate constant	ACN_R01900		7.3442574	1/s
substrate catalytic rate constant	ICD_R00709		735.91191	1/s
substrate catalytic rate constant	KGD_R08549		7747.3811	1/s
substrate catalytic rate constant	SCS_R00405		310.75784	1/s
substrate catalytic rate constant	SDH_R02164		1203.5573	1/s
substrate catalytic rate constant	FUM_R01082		1063.9015	1/s
substrate catalytic rate constant	MDH_R00342		10.285228	1/s
substrate catalytic rate constant	PPC_R00345		29.265145	1/s
product catalytic rate constant	PTS_RPTSsy		33594.901	1/s
product catalytic rate constant	PGI_R02740		69.346196	1/s
product catalytic rate constant	PFK_R04779		364.36125	1/s
product catalytic rate constant	ALD_R01070		2175.1656	1/s
product catalytic rate constant	TIM_R01015		17.270312	1/s
product catalytic rate constant	GAP_R01061		5840.2246	1/s
product catalytic rate constant	PGK_R01512		3.7181773	1/s
product catalytic rate constant	PGM_R01518		978.18536	1/s
product catalytic rate constant	PGH_R00658		56.597818	1/s
product catalytic rate constant	PYK_R00200		6.5586342	1/s
product catalytic rate constant	PDH_R00209		15041.455	1/s
product catalytic rate constant	ZWF_R00835		9.846475	1/s
product catalytic rate constant	GLH_R02035		119.31513	1/s
product catalytic rate constant	PGD_R01528		10.214014	1/s
product catalytic rate constant	RPI_R01056		3.4377819	1/s
product catalytic rate constant	RPE_R01529		195.82395	1/s
product catalytic rate constant	TXT_R01641		319.0979	1/s
product catalytic rate constant	TAL_R08575		0.53958278	1/s
product catalytic rate constant	TXT_R01067		20.075591	1/s
product catalytic rate constant	FBP_R00762		32.997851	1/s
product catalytic rate constant	CSN_R00351		35.614577	1/s
product catalytic rate constant	ACN_R01325		1.663877	1/s
product catalytic rate constant	ACN_R01900		4898.1003	1/s
product catalytic rate constant	ICD_R00709		134.63724	1/s
product catalytic rate constant	KGD_R08549		6.3662865	1/s
product catalytic rate constant	SCS_R00405		519.49911	1/s
product catalytic rate constant	SDH_R02164		111.49812	1/s
product catalytic rate constant	FUM_R01082		969.1904	1/s
product catalytic rate constant	MDH_R00342		130.49653	1/s
product catalytic rate constant	PPC_R00345		4.3390679	1/s
