!!!SBtab DocumentName='CMB result' Document='CMBresult' CalculationTime='964.247656 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='Flux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	S1	S2	S3	S4
rate of reaction	MDH_R00342	0.0037349197	-0.017137096	-0.0022297898	-0.017690554
rate of reaction	PPC_R00345	0.013911838	-0.002313179	-0.020778076	0.0054000623
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	S1	S2	S3	S4
concentration	_S__Malate	0.10070004	0.095836608	0.027895988	0.080754137
concentration	Acetyl_CoA	0.025356915	0.021549151	0.0007884065	0.045268359
concentration	Fumarate	0.13350131	0.12591091	0.034025011	0.10538251
concentration	cis_Aconitate	0.1383426	0.11455642	0.0064751507	0.15781502
concentration	_6_Phospho_D_gluconate	0.099255396	0.047855627	0.11041039	0.047267314
concentration	Orthophosphate	0.0016759509	0.0014957489	0.00054737541	0.0026478577
concentration	Pyruvate	0.14602166	0.17708753	0.060078706	0.32178032
concentration	NADPplus	0.0014821433	0.0028241996	0.0010314344	0.0016168604
concentration	NADPH	0.0010971428	0.0011739789	0.001322373	0.00088576627
concentration	NADH	0.00118767	0.0010494289	0.00071655802	0.00070894325
concentration	NADplus	0.0011762299	0.0007392672	0.0019677412	0.00053137397
concentration	ATP	0.0008970232	0.0007370371	0.0020242172	0.001068039
concentration	H2O	0.0010979941	0.0028257142	0.00071489933	0.0013189242
concentration	_2_Oxoglutarate	0.49679659	0.51696376	0.11456587	0.3699662
concentration	Oxaloacetate	0.0013288717	0.00098735668	0.0010638747	0.00087821165
concentration	Ubiquinone	0.0008235158	0.00074984911	0.0015048231	0.0012263006
concentration	D_Erythrose_4_phosphate	2.8175697	4.1988131	4.749777	5.0314936
concentration	Ubiquinol	0.00062674204	0.00070158495	0.00047340422	0.00073316777
concentration	ADP	0.0015451457	0.001161231	0.00099609556	0.00096209565
concentration	Isocitrate	0.00085254332	0.00069170225	3.9472751e-05	0.0010039615
concentration	D_Ribulose_5_phosphate	0.28182203	0.31974925	0.22361495	0.31228641
concentration	D_Xylulose_5_phosphate	0.077814768	0.086261076	0.062066867	0.088834383
concentration	D_Glucose_6_phosphate	0.077875831	0.12504346	0.17652682	0.03792827
concentration	_3_Phospho_D_glyceroyl_phosphate	0.00060390879	0.0005917785	0.00097311541	0.00070939481
concentration	CoA	0.10134732	0.12890771	0.06307299	0.12684855
concentration	CO2	0.00092620686	0.00068000771	0.00066941848	0.0012116853
concentration	D_Ribose_5_phosphate	0.31000851	0.33675629	0.22960001	0.35573209
concentration	Glycerone_phosphate	0.019585817	0.013271859	0.013598743	0.018983598
concentration	D_Glucose	5.0547326	7.157698	4.1747337	5.8134188
concentration	D_Fructose_1_6_bisphosphate	0.094696026	0.099834258	0.11237188	0.098408845
concentration	D_Glyceraldehyde_3_phosphate	0.055688993	0.087380111	0.10128337	0.055887722
concentration	Phosphoenolpyruvate	0.074700941	0.10374753	0.087175926	0.072218932
concentration	Citrate	0.012022859	0.0087834413	0.00050449975	0.013612365
concentration	Succinyl_CoA	0.19596066	0.33963595	0.11148537	0.14004268
concentration	_3_Phospho_D_glycerate	0.014691053	0.037486926	0.016123643	0.041256322
concentration	D_Glucono_1_5_lactone_6_phosphate	0.01275846	0.049002518	0.021473869	0.012836797
concentration	D_Fructose_6_phosphate	0.18760173	0.18196227	0.063495192	0.10266478
concentration	_2_Phospho_D_glycerate	0.0029347925	0.0061391776	0.0061376655	0.0053952045
concentration	Succinate	0.0016154864	0.0017788925	0.00013842761	0.00074388236
concentration	Sedoheptulose_7_phosphate	0.18535866	0.26285507	0.087098618	0.22968739
					
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Reaction	S1	S2	S3	S4
concentration of enzyme	PTS_RPTSsy	0.0005040914	0.0011769174	0.00066158438	0.00081946044
concentration of enzyme	PGI_R02740	0.00092520402	0.0022003135	0.001556731	0.0017406507
concentration of enzyme	PFK_R04779	0.00080105609	0.00081658255	0.0012981228	0.00067479472
concentration of enzyme	ALD_R01070	0.0012491206	0.0015773145	0.00047424568	0.00061266473
concentration of enzyme	TIM_R01015	0.0016282381	0.00074223887	0.0010920348	0.00089704511
concentration of enzyme	GAP_R01061	0.00093730813	0.001194563	0.0012419222	0.00072288755
concentration of enzyme	PGK_R01512	0.00091701745	0.0016501076	0.00060617474	0.00055781894
concentration of enzyme	PGM_R01518	0.0014575061	0.00095656325	0.00094720512	0.00053383446
concentration of enzyme	PGH_R00658	0.00073050681	0.00085995447	0.0013295302	0.0009340785
concentration of enzyme	PYK_R00200	0.0018643708	0.0012916294	0.0022755593	0.00071670805
concentration of enzyme	PDH_R00209	0.00061958236	0.00029742658	0.00035884141	0.00086895117
concentration of enzyme	ZWF_R00835	0.0010741592	0.0010286326	0.0014909123	0.0011850491
concentration of enzyme	GLH_R02035	0.0013232754	0.00050575422	0.00051038116	0.00083723525
concentration of enzyme	PGD_R01528	0.0021326116	0.0026449511	0.0010522516	0.0017009697
concentration of enzyme	RPI_R01056	0.00066620846	0.0006775608	0.0011186349	0.0010974241
concentration of enzyme	RPE_R01529	0.0014399675	0.0015250061	0.0012519833	0.0012292529
concentration of enzyme	TXT_R01641	0.00029380259	0.00058993738	0.00072978383	0.0003784639
concentration of enzyme	TAL_R08575	0.00052034217	0.00034894621	0.00085135712	0.0005413373
concentration of enzyme	TXT_R01067	0.0012273578	0.0030426506	0.0014089291	0.0017267822
concentration of enzyme	FBP_R00762	0.002383994	0.002734774	0.0012902851	0.0011126685
concentration of enzyme	CSN_R00351	0.00056269202	0.0007750573	0.00076894239	0.0012464167
concentration of enzyme	ACN_R01325	0.004814384	0.00079501809	0.0015169254	0.0010042408
concentration of enzyme	ACN_R01900	0.0030467758	0.0026958394	0.0033352722	0.0034637521
concentration of enzyme	ICD_R00709	0.0012479372	0.0030407751	0.0046678259	0.0038730083
concentration of enzyme	KGD_R08549	0.0003769415	0.00042448564	0.00075181961	0.00041886535
concentration of enzyme	SCS_R00405	0.00058945944	0.00096774923	0.00052247128	0.00057595786
concentration of enzyme	SDH_R02164	0.000453763	0.00078969876	0.0006059669	0.00058060504
concentration of enzyme	FUM_R01082	0.0024499313	0.0023925286	0.0024559552	0.0017609059
concentration of enzyme	MDH_R00342	0.00056408462	0.00053927906	0.00049144165	0.00075588577
concentration of enzyme	PPC_R00345	0.0010260169	0.0012859308	0.001167029	0.0004871175
					
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'					
!QuantityType	!Reaction	S1	S2	S3	S4
Gibbs energy of reaction	PTS_RPTSsy	-0.080935953	-0.056403561	0.00063021499	0.006715551
Gibbs energy of reaction	PGI_R02740	2.4435732	3.6931351	7.1578409	2.1546092
Gibbs energy of reaction	PFK_R04779	-0.0036946782	0.010764513	-0.007690465	0.013525697
Gibbs energy of reaction	ALD_R01070	-0.036360472	-0.05739697	-0.19047634	0.12756496
Gibbs energy of reaction	TIM_R01015	-3.3325049	-5.4139486	-5.719661	-3.418754
Gibbs energy of reaction	GAP_R01061	-0.033291113	0.0072631019	0.021048827	0.019542844
Gibbs energy of reaction	PGK_R01512	0.57983691	-2.0137429	-1.5740183	-3.1877662
Gibbs energy of reaction	PGM_R01518	-0.02792542	0.46464218	-1.6262568	1.0223887
Gibbs energy of reaction	PGH_R00658	-1.4106342	-0.39528724	0.035520322	0.18250268
Gibbs energy of reaction	PYK_R00200	0.28963406	0.40461909	-0.23181927	-3.359792
Gibbs energy of reaction	PDH_R00209	0.044321601	1.4436385	8.6041158	-0.23407138
Gibbs energy of reaction	ZWF_R00835	0.36431554	-0.36718741	-0.25924688	-0.6880799
Gibbs energy of reaction	GLH_R02035	-50.700116	-45.555823	-49.673495	-48.84586
Gibbs energy of reaction	PGD_R01528	1.9174724	1.9925128	2.1983114	-0.095895578
Gibbs energy of reaction	RPI_R01056	-0.067284011	0.040554524	0.10354298	-0.15388182
Gibbs energy of reaction	RPE_R01529	0.0040577776	0.06160453	-0.0089102769	-0.069809089
Gibbs energy of reaction	TXT_R01641	1.8542069	0.33215627	0.93880747	1.9831919
Gibbs energy of reaction	TAL_R08575	-0.90382506	0.16557231	0.097728439	-0.30639973
Gibbs energy of reaction	TXT_R01067	-1.6839755	-1.4806734	0.2528866	1.5673614
Gibbs energy of reaction	FBP_R00762	26.967111	27.45575	32.850914	27.423091
Gibbs energy of reaction	CSN_R00351	0.4078282	-0.54996885	0.28896961	-0.046441346
Gibbs energy of reaction	ACN_R01325	0.00083110168	-0.30972207	-0.26996122	-0.017814681
Gibbs energy of reaction	ACN_R01900	0.076760701	0.12733807	0.10366263	-0.0020564365
Gibbs energy of reaction	ICD_R00709	0.47833283	-0.21708885	-0.16875703	0.25759082
Gibbs energy of reaction	KGD_R08549	0.42197666	-0.32491915	0.34086203	-0.27625159
Gibbs energy of reaction	SCS_R00405	-0.0080740132	0.016999357	-0.019486887	0.051951971
Gibbs energy of reaction	SDH_R02164	0.31224344	0.18426459	-0.19989687	-0.42564018
Gibbs energy of reaction	FUM_R01082	0.076738624	0.054340523	-0.12988783	0.037626602
Gibbs energy of reaction	MDH_R00342	0.037529847	-0.19328623	-0.065072347	-0.1736016
Gibbs energy of reaction	PPC_R00345	0.95286299	-0.11378757	-1.9503946	0.47762949
