!!!SBtab Document='CMBresult' DocumentName='CMB result' RelaxationAlpha='0.500000' CalculationTime='865.272315 s'				
				
!!SBtab TableID='Reaction' TableType='Reaction' TableName='Reaction'				
!ID	!ReactionFormula	!Name	!IsReversible	
TXT_R01067	D_Erythrose_4_phosphate + D_Xylulose_5_phosphate <=> D_Glyceraldehyde_3_phosphate + D_Fructose_6_phosphate	TXT_R01067	True	
FBP_R00762	D_Fructose_1_6_bisphosphate <=> Orthophosphate + D_Fructose_6_phosphate	FBP_R00762	True	
CSN_R00351	Acetyl_CoA + Oxaloacetate <=> CoA + Citrate	CSN_R00351	True	
ACN_R01325	Citrate <=> cis_Aconitate	ACN_R01325	True	
ACN_R01900	cis_Aconitate <=> Isocitrate	ACN_R01900	True	
ICD_R00709	NADplus + Isocitrate <=> NADH + _2_Oxoglutarate + CO2	ICD_R00709	True	
KGD_R08549	NADplus + _2_Oxoglutarate + CoA <=> NADH + CO2 + Succinyl_CoA	KGD_R08549	True	
SCS_R00405	Orthophosphate + ADP + Succinyl_CoA <=> ATP + CoA + Succinate	SCS_R00405	True	
SDH_R02164	Ubiquinone + Succinate <=> Fumarate + Ubiquinol	SDH_R02164	True	
FUM_R01082	Fumarate <=> _S__Malate	FUM_R01082	True	
MDH_R00342	_S__Malate + NADplus <=> NADH + Oxaloacetate	MDH_R00342	True	
PPC_R00345	Orthophosphate + Oxaloacetate <=> CO2 + Phosphoenolpyruvate	PPC_R00345	True	
				
!!SBtab TableID='Compound' TableType='Compound' TableName='Compound'				
!ID	!Name	!IsConstant		
_S__Malate	_S__Malate	False		
Acetyl_CoA	Acetyl_CoA	False		
Fumarate	Fumarate	False		
cis_Aconitate	cis_Aconitate	False		
_6_Phospho_D_gluconate	_6_Phospho_D_gluconate	False		
Orthophosphate	Orthophosphate	True		
Pyruvate	Pyruvate	False		
NADPplus	NADPplus	True		
NADPH	NADPH	True		
NADH	NADH	True		
NADplus	NADplus	True		
ATP	ATP	True		
H2O	H2O	True		
_2_Oxoglutarate	_2_Oxoglutarate	False		
Oxaloacetate	Oxaloacetate	True		
Ubiquinone	Ubiquinone	True		
D_Erythrose_4_phosphate	D_Erythrose_4_phosphate	False		
Ubiquinol	Ubiquinol	True		
ADP	ADP	True		
Isocitrate	Isocitrate	False		
D_Ribulose_5_phosphate	D_Ribulose_5_phosphate	False		
D_Xylulose_5_phosphate	D_Xylulose_5_phosphate	False		
D_Glucose_6_phosphate	D_Glucose_6_phosphate	True		
_3_Phospho_D_glyceroyl_phosphate	_3_Phospho_D_glyceroyl_phosphate	False		
CoA	CoA	False		
CO2	CO2	True		
D_Ribose_5_phosphate	D_Ribose_5_phosphate	False		
Glycerone_phosphate	Glycerone_phosphate	False		
D_Glucose	D_Glucose	True		
D_Fructose_1_6_bisphosphate	D_Fructose_1_6_bisphosphate	True		
D_Glyceraldehyde_3_phosphate	D_Glyceraldehyde_3_phosphate	True		
Phosphoenolpyruvate	Phosphoenolpyruvate	True		
Citrate	Citrate	False		
Succinyl_CoA	Succinyl_CoA	False		
_3_Phospho_D_glycerate	_3_Phospho_D_glycerate	False		
D_Glucono_1_5_lactone_6_phosphate	D_Glucono_1_5_lactone_6_phosphate	False		
D_Fructose_6_phosphate	D_Fructose_6_phosphate	True		
_2_Phospho_D_glycerate	_2_Phospho_D_glycerate	False		
Succinate	Succinate	False		
Sedoheptulose_7_phosphate	Sedoheptulose_7_phosphate	False		
				
!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter' StandardConcentration='mM'				
!QuantityType	!Reaction	!Compound	!Mode	!Unit
equilibrium constant	PTS_RPTSsy		0.015083312	dimensionless
equilibrium constant	PGI_R02740		46.202343	dimensionless
equilibrium constant	PFK_R04779		0.57422567	dimensionless
equilibrium constant	ALD_R01070		0.011489497	dimensionless
equilibrium constant	TIM_R01015		0.64942363	dimensionless
equilibrium constant	GAP_R01061		2.6852758	dimensionless
equilibrium constant	PGK_R01512		9.1686813	dimensionless
equilibrium constant	PGM_R01518		0.24065559	dimensionless
equilibrium constant	PGH_R00658		12.663225	dimensionless
equilibrium constant	PYK_R00200		2.1528705	dimensionless
equilibrium constant	PDH_R00209		0.0032241415	dimensionless
equilibrium constant	ZWF_R00835		0.25603816	dimensionless
equilibrium constant	GLH_R02035		0.83617952	dimensionless
equilibrium constant	PGD_R01528		0.13146514	dimensionless
equilibrium constant	RPI_R01056		0.9186156	dimensionless
equilibrium constant	RPE_R01529		0.24468785	dimensionless
equilibrium constant	TXT_R01641		1.3375666	dimensionless
equilibrium constant	TAL_R08575		28.02405	dimensionless
equilibrium constant	TXT_R01067		0.027520707	dimensionless
equilibrium constant	FBP_R00762		4.8776193	dimensionless
equilibrium constant	CSN_R00351		28.633718	dimensionless
equilibrium constant	ACN_R01325		6.5517878	dimensionless
equilibrium constant	ACN_R01900		0.012120128	dimensionless
equilibrium constant	ICD_R00709		1.5560665	dimensionless
equilibrium constant	KGD_R08549		0.0096157544	dimensionless
equilibrium constant	SCS_R00405		0.376902	dimensionless
equilibrium constant	SDH_R02164		43.337981	dimensionless
equilibrium constant	FUM_R01082		0.67441269	dimensionless
equilibrium constant	MDH_R00342		0.011819837	dimensionless
equilibrium constant	PPC_R00345		28.415122	dimensionless
catalytic rate constant geometric mean	PTS_RPTSsy		885.56727	1/s
catalytic rate constant geometric mean	PGI_R02740		106.40738	1/s
catalytic rate constant geometric mean	PFK_R04779		726.50572	1/s
catalytic rate constant geometric mean	ALD_R01070		725.59088	1/s
catalytic rate constant geometric mean	TIM_R01015		51.978531	1/s
catalytic rate constant geometric mean	GAP_R01061		2624.9165	1/s
catalytic rate constant geometric mean	PGK_R01512		164.06581	1/s
catalytic rate constant geometric mean	PGM_R01518		344.1141	1/s
catalytic rate constant geometric mean	PGH_R00658		1376.5424	1/s
catalytic rate constant geometric mean	PYK_R00200		89.512069	1/s
catalytic rate constant geometric mean	PDH_R00209		2585.5072	1/s
catalytic rate constant geometric mean	ZWF_R00835		862.32241	1/s
catalytic rate constant geometric mean	GLH_R02035		57.490533	1/s
catalytic rate constant geometric mean	PGD_R01528		749.19425	1/s
catalytic rate constant geometric mean	RPI_R01056		30.863785	1/s
catalytic rate constant geometric mean	RPE_R01529		322.70699	1/s
catalytic rate constant geometric mean	TXT_R01641		356.5991	1/s
catalytic rate constant geometric mean	TAL_R08575		138.16748	1/s
catalytic rate constant geometric mean	TXT_R01067		108.61869	1/s
catalytic rate constant geometric mean	FBP_R00762		612.81329	1/s
catalytic rate constant geometric mean	CSN_R00351		367.12264	1/s
catalytic rate constant geometric mean	ACN_R01325		75.534526	1/s
catalytic rate constant geometric mean	ACN_R01900		281.15023	1/s
catalytic rate constant geometric mean	ICD_R00709		1436.6147	1/s
catalytic rate constant geometric mean	KGD_R08549		1550.5792	1/s
catalytic rate constant geometric mean	SCS_R00405		3976.2458	1/s
catalytic rate constant geometric mean	SDH_R02164		1645.3135	1/s
catalytic rate constant geometric mean	FUM_R01082		1764.7879	1/s
catalytic rate constant geometric mean	MDH_R00342		311.42544	1/s
catalytic rate constant geometric mean	PPC_R00345		185.96793	1/s
Michaelis constant	FUM_R01082	_S__Malate	0.93286318	mM
Michaelis constant	MDH_R00342	_S__Malate	0.041602633	mM
Michaelis constant	PDH_R00209	Acetyl_CoA	0.018645006	mM
Michaelis constant	CSN_R00351	Acetyl_CoA	0.043789963	mM
Michaelis constant	SDH_R02164	Fumarate	0.11746371	mM
Michaelis constant	FUM_R01082	Fumarate	1.2915157	mM
Michaelis constant	ACN_R01325	cis_Aconitate	0.047797493	mM
Michaelis constant	ACN_R01900	cis_Aconitate	0.10183915	mM
Michaelis constant	GLH_R02035	_6_Phospho_D_gluconate	0.34395067	mM
Michaelis constant	PGD_R01528	_6_Phospho_D_gluconate	0.32727638	mM
Michaelis constant	GAP_R01061	Orthophosphate	0.0052755051	mM
Michaelis constant	FBP_R00762	Orthophosphate	0.090762174	mM
Michaelis constant	SCS_R00405	Orthophosphate	0.022114568	mM
Michaelis constant	PPC_R00345	Orthophosphate	0.0079632197	mM
Michaelis constant	PTS_RPTSsy	Pyruvate	0.019259874	mM
Michaelis constant	PYK_R00200	Pyruvate	0.057157488	mM
Michaelis constant	PDH_R00209	Pyruvate	0.062646486	mM
Michaelis constant	ZWF_R00835	NADPplus	0.011147452	mM
Michaelis constant	PGD_R01528	NADPplus	0.12113673	mM
Michaelis constant	ZWF_R00835	NADPH	0.015539462	mM
Michaelis constant	PGD_R01528	NADPH	0.033009688	mM
Michaelis constant	GAP_R01061	NADH	0.01301028	mM
Michaelis constant	PDH_R00209	NADH	0.05264151	mM
Michaelis constant	ICD_R00709	NADH	0.0046251495	mM
Michaelis constant	KGD_R08549	NADH	0.0040626996	mM
Michaelis constant	MDH_R00342	NADH	0.0019721661	mM
Michaelis constant	GAP_R01061	NADplus	0.008601377	mM
Michaelis constant	PDH_R00209	NADplus	0.0040845879	mM
Michaelis constant	ICD_R00709	NADplus	0.013986957	mM
Michaelis constant	KGD_R08549	NADplus	0.057539793	mM
Michaelis constant	MDH_R00342	NADplus	0.0068549056	mM
Michaelis constant	PFK_R04779	ATP	0.025176134	mM
Michaelis constant	PGK_R01512	ATP	0.0062617315	mM
Michaelis constant	PYK_R00200	ATP	0.0029285212	mM
Michaelis constant	SCS_R00405	ATP	0.21695585	mM
Michaelis constant	ICD_R00709	_2_Oxoglutarate	0.54052729	mM
Michaelis constant	KGD_R08549	_2_Oxoglutarate	0.13849926	mM
Michaelis constant	CSN_R00351	Oxaloacetate	0.0027373239	mM
Michaelis constant	MDH_R00342	Oxaloacetate	0.015405187	mM
Michaelis constant	PPC_R00345	Oxaloacetate	0.0085571275	mM
Michaelis constant	SDH_R02164	Ubiquinone	0.022284396	mM
Michaelis constant	TAL_R08575	D_Erythrose_4_phosphate	0.054878211	mM
Michaelis constant	TXT_R01067	D_Erythrose_4_phosphate	0.33948688	mM
Michaelis constant	SDH_R02164	Ubiquinol	0.0069690494	mM
Michaelis constant	PFK_R04779	ADP	0.025223599	mM
Michaelis constant	PGK_R01512	ADP	0.038676194	mM
Michaelis constant	PYK_R00200	ADP	0.0016765778	mM
Michaelis constant	SCS_R00405	ADP	0.00091117906	mM
Michaelis constant	ACN_R01900	Isocitrate	0.46631179	mM
Michaelis constant	ICD_R00709	Isocitrate	0.015304026	mM
Michaelis constant	PGD_R01528	D_Ribulose_5_phosphate	0.042908246	mM
Michaelis constant	RPI_R01056	D_Ribulose_5_phosphate	0.16164768	mM
Michaelis constant	RPE_R01529	D_Ribulose_5_phosphate	0.0701866	mM
Michaelis constant	RPE_R01529	D_Xylulose_5_phosphate	0.0097140173	mM
Michaelis constant	TXT_R01641	D_Xylulose_5_phosphate	0.28348946	mM
Michaelis constant	TXT_R01067	D_Xylulose_5_phosphate	2.1412277	mM
Michaelis constant	PTS_RPTSsy	D_Glucose_6_phosphate	0.06457592	mM
Michaelis constant	PGI_R02740	D_Glucose_6_phosphate	0.0073997985	mM
Michaelis constant	ZWF_R00835	D_Glucose_6_phosphate	1.9795146	mM
Michaelis constant	GAP_R01061	_3_Phospho_D_glyceroyl_phosphate	0.020224536	mM
Michaelis constant	PGK_R01512	_3_Phospho_D_glyceroyl_phosphate	0.024753	mM
Michaelis constant	PDH_R00209	CoA	0.057474912	mM
Michaelis constant	CSN_R00351	CoA	0.086926574	mM
Michaelis constant	KGD_R08549	CoA	0.29852895	mM
Michaelis constant	SCS_R00405	CoA	0.0068891865	mM
Michaelis constant	PDH_R00209	CO2	0.01950167	mM
Michaelis constant	PGD_R01528	CO2	0.017972072	mM
Michaelis constant	ICD_R00709	CO2	0.035787084	mM
Michaelis constant	KGD_R08549	CO2	0.006882048	mM
Michaelis constant	PPC_R00345	CO2	0.0047369858	mM
Michaelis constant	RPI_R01056	D_Ribose_5_phosphate	0.074681397	mM
Michaelis constant	TXT_R01641	D_Ribose_5_phosphate	0.03754301	mM
Michaelis constant	ALD_R01070	Glycerone_phosphate	0.13437525	mM
Michaelis constant	TIM_R01015	Glycerone_phosphate	0.26194793	mM
Michaelis constant	PTS_RPTSsy	D_Glucose	0.0037303462	mM
Michaelis constant	PFK_R04779	D_Fructose_1_6_bisphosphate	0.046443866	mM
Michaelis constant	ALD_R01070	D_Fructose_1_6_bisphosphate	0.18253397	mM
Michaelis constant	FBP_R00762	D_Fructose_1_6_bisphosphate	1.4184059	mM
Michaelis constant	ALD_R01070	D_Glyceraldehyde_3_phosphate	0.18972622	mM
Michaelis constant	TIM_R01015	D_Glyceraldehyde_3_phosphate	0.058536446	mM
Michaelis constant	GAP_R01061	D_Glyceraldehyde_3_phosphate	0.027454662	mM
Michaelis constant	TXT_R01641	D_Glyceraldehyde_3_phosphate	0.02424319	mM
Michaelis constant	TAL_R08575	D_Glyceraldehyde_3_phosphate	0.0172225	mM
Michaelis constant	TXT_R01067	D_Glyceraldehyde_3_phosphate	0.0031851501	mM
Michaelis constant	PTS_RPTSsy	Phosphoenolpyruvate	0.013266162	mM
Michaelis constant	PGH_R00658	Phosphoenolpyruvate	0.22722731	mM
Michaelis constant	PYK_R00200	Phosphoenolpyruvate	0.10750109	mM
Michaelis constant	PPC_R00345	Phosphoenolpyruvate	0.071836293	mM
Michaelis constant	CSN_R00351	Citrate	0.0051776211	mM
Michaelis constant	ACN_R01325	Citrate	0.059062193	mM
Michaelis constant	KGD_R08549	Succinyl_CoA	0.0093240656	mM
Michaelis constant	SCS_R00405	Succinyl_CoA	0.063343055	mM
Michaelis constant	PGK_R01512	_3_Phospho_D_glycerate	0.056650729	mM
Michaelis constant	PGM_R01518	_3_Phospho_D_glycerate	0.038823937	mM
Michaelis constant	ZWF_R00835	D_Glucono_1_5_lactone_6_phosphate	0.0092518594	mM
Michaelis constant	GLH_R02035	D_Glucono_1_5_lactone_6_phosphate	0.0069920103	mM
Michaelis constant	PGI_R02740	D_Fructose_6_phosphate	0.15770883	mM
Michaelis constant	PFK_R04779	D_Fructose_6_phosphate	0.026803444	mM
Michaelis constant	TAL_R08575	D_Fructose_6_phosphate	0.043906276	mM
Michaelis constant	TXT_R01067	D_Fructose_6_phosphate	0.25722383	mM
Michaelis constant	FBP_R00762	D_Fructose_6_phosphate	0.36890355	mM
Michaelis constant	PGM_R01518	_2_Phospho_D_glycerate	0.61119504	mM
Michaelis constant	PGH_R00658	_2_Phospho_D_glycerate	2.7556785	mM
Michaelis constant	SCS_R00405	Succinate	0.0019064788	mM
Michaelis constant	SDH_R02164	Succinate	0.0044892582	mM
Michaelis constant	TXT_R01641	Sedoheptulose_7_phosphate	0.35564517	mM
Michaelis constant	TAL_R08575	Sedoheptulose_7_phosphate	0.32892316	mM
substrate catalytic rate constant	PTS_RPTSsy		21.694773	1/s
substrate catalytic rate constant	PGI_R02740		156.66994	1/s
substrate catalytic rate constant	PFK_R04779		417.83273	1/s
substrate catalytic rate constant	ALD_R01070		208.10899	1/s
substrate catalytic rate constant	TIM_R01015		88.609921	1/s
substrate catalytic rate constant	GAP_R01061		295.97252	1/s
substrate catalytic rate constant	PGK_R01512		816.12622	1/s
substrate catalytic rate constant	PGM_R01518		42.546156	1/s
substrate catalytic rate constant	PGH_R00658		17058.694	1/s
substrate catalytic rate constant	PYK_R00200		136.285	1/s
substrate catalytic rate constant	PDH_R00209		128.68653	1/s
substrate catalytic rate constant	ZWF_R00835		5405.7589	1/s
substrate catalytic rate constant	GLH_R02035		7.495473	1/s
substrate catalytic rate constant	PGD_R01528		10720.248	1/s
substrate catalytic rate constant	RPI_R01056		43.520573	1/s
substrate catalytic rate constant	RPE_R01529		429.08392	1/s
substrate catalytic rate constant	TXT_R01641		458.21322	1/s
substrate catalytic rate constant	TAL_R08575		1121.5105	1/s
substrate catalytic rate constant	TXT_R01067		536.73103	1/s
substrate catalytic rate constant	FBP_R00762		8808.9373	1/s
substrate catalytic rate constant	CSN_R00351		1013.8157	1/s
substrate catalytic rate constant	ACN_R01325		214.9204	1/s
substrate catalytic rate constant	ACN_R01900		14.46476	1/s
substrate catalytic rate constant	ICD_R00709		2771.941	1/s
substrate catalytic rate constant	KGD_R08549		14525.058	1/s
substrate catalytic rate constant	SCS_R00405		1633.7756	1/s
substrate catalytic rate constant	SDH_R02164		3786.4489	1/s
substrate catalytic rate constant	FUM_R01082		1705.2822	1/s
substrate catalytic rate constant	MDH_R00342		103.73271	1/s
substrate catalytic rate constant	PPC_R00345		443.60678	1/s
product catalytic rate constant	PTS_RPTSsy		36148.311	1/s
product catalytic rate constant	PGI_R02740		72.269958	1/s
product catalytic rate constant	PFK_R04779		1263.2102	1/s
product catalytic rate constant	ALD_R01070		2529.8384	1/s
product catalytic rate constant	TIM_R01015		30.490577	1/s
product catalytic rate constant	GAP_R01061		23279.818	1/s
product catalytic rate constant	PGK_R01512		32.982139	1/s
product catalytic rate constant	PGM_R01518		2783.2013	1/s
product catalytic rate constant	PGH_R00658		111.07937	1/s
product catalytic rate constant	PYK_R00200		58.791578	1/s
product catalytic rate constant	PDH_R00209		51946.753	1/s
product catalytic rate constant	ZWF_R00835		137.55699	1/s
product catalytic rate constant	GLH_R02035		440.95434	1/s
product catalytic rate constant	PGD_R01528		52.35812	1/s
product catalytic rate constant	RPI_R01056		21.887883	1/s
product catalytic rate constant	RPE_R01529		242.70264	1/s
product catalytic rate constant	TXT_R01641		277.5191	1/s
product catalytic rate constant	TAL_R08575		17.021912	1/s
product catalytic rate constant	TXT_R01067		21.98125	1/s
product catalytic rate constant	FBP_R00762		42.631717	1/s
product catalytic rate constant	CSN_R00351		132.94234	1/s
product catalytic rate constant	ACN_R01325		26.546873	1/s
product catalytic rate constant	ACN_R01900		5464.6912	1/s
product catalytic rate constant	ICD_R00709		744.5547	1/s
product catalytic rate constant	KGD_R08549		165.52746	1/s
product catalytic rate constant	SCS_R00405		9677.2966	1/s
product catalytic rate constant	SDH_R02164		714.9328	1/s
product catalytic rate constant	FUM_R01082		1826.3701	1/s
product catalytic rate constant	MDH_R00342		934.95872	1/s
product catalytic rate constant	PPC_R00345		77.961098	1/s
