!!SBtab TableID='ParameterData' TableType='Quantity'										
!QuantityType	!Compound	!Reaction	!Unit	!Median	!Mean	!Std	!Lower	!Upper	!Compound:Identifiers:kegg.compound	!Reaction:Identifiers:kegg.reaction
equilibrium constant		TAL_R08575	dimensionless	144.77923	NaN	NaN	NaN	NaN		
equilibrium constant		TXT_R01067	dimensionless	0.031837081	NaN	NaN	NaN	NaN		
equilibrium constant		FBP_R00762	dimensionless	3.4582002	NaN	NaN	NaN	NaN		
equilibrium constant		CSN_R00351	dimensionless	44.06801	NaN	NaN	NaN	NaN		
equilibrium constant		ACN_R01325	dimensionless	12.331745	NaN	NaN	NaN	NaN		
equilibrium constant		ACN_R01900	dimensionless	0.0063986988	NaN	NaN	NaN	NaN		
equilibrium constant		ICD_R00709	dimensionless	3.4312741	NaN	NaN	NaN	NaN		
equilibrium constant		KGD_R08549	dimensionless	0.18327491	NaN	NaN	NaN	NaN		
equilibrium constant		SCS_R00405	dimensionless	3.3674749	NaN	NaN	NaN	NaN		
equilibrium constant		SDH_R02164	dimensionless	88.583875	NaN	NaN	NaN	NaN		
equilibrium constant		FUM_R01082	dimensionless	0.83850383	NaN	NaN	NaN	NaN		
equilibrium constant		MDH_R00342	dimensionless	0.051370313	NaN	NaN	NaN	NaN		
equilibrium constant		PPC_R00345	dimensionless	1.3139402	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		PTS_RPTSsy	1/s	8.0416369	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		PGI_R02740	1/s	5.104874	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		PFK_R04779	1/s	29.82746	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		ALD_R01070	1/s	717.39772	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		TIM_R01015	1/s	6.2969091	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		GAP_R01061	1/s	0.41599806	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		PGK_R01512	1/s	17.491104	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		PGM_R01518	1/s	0.10243056	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		PGH_R00658	1/s	361755.75	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		PYK_R00200	1/s	0.76607162	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		PDH_R00209	1/s	0.014918095	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		ZWF_R00835	1/s	18611.753	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		GLH_R02035	1/s	0.002048882	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		PGD_R01528	1/s	74446.062	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		RPI_R01056	1/s	0.07198055	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		RPE_R01529	1/s	1643.9864	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		TXT_R01641	1/s	2809.8558	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		TAL_R08575	1/s	91.394923	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		TXT_R01067	1/s	1572.9786	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		FBP_R00762	1/s	114524.82	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		CSN_R00351	1/s	96.410992	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		ACN_R01325	1/s	0.33407892	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		ACN_R01900	1/s	4.8902076	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		ICD_R00709	1/s	802.66314	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		KGD_R08549	1/s	414886.44	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		SCS_R00405	1/s	537.48312	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		SDH_R02164	1/s	1814.3972	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		FUM_R01082	1/s	10079.672	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		MDH_R00342	1/s	0.54821196	NaN	NaN	NaN	NaN		
substrate catalytic rate constant		PPC_R00345	1/s	0.28089416	NaN	NaN	NaN	NaN		
product catalytic rate constant		PTS_RPTSsy	1/s	1288552.1	NaN	NaN	NaN	NaN		
product catalytic rate constant		PGI_R02740	1/s	56.634764	NaN	NaN	NaN	NaN		
product catalytic rate constant		PFK_R04779	1/s	321.45647	NaN	NaN	NaN	NaN		
product catalytic rate constant		ALD_R01070	1/s	15659.918	NaN	NaN	NaN	NaN		
product catalytic rate constant		TIM_R01015	1/s	0.42223924	NaN	NaN	NaN	NaN		
product catalytic rate constant		GAP_R01061	1/s	3985.1168	NaN	NaN	NaN	NaN		
product catalytic rate constant		PGK_R01512	1/s	0.047165395	NaN	NaN	NaN	NaN		
product catalytic rate constant		PGM_R01518	1/s	706.77851	NaN	NaN	NaN	NaN		
product catalytic rate constant		PGH_R00658	1/s	223.90798	NaN	NaN	NaN	NaN		
product catalytic rate constant		PYK_R00200	1/s	0.061814416	NaN	NaN	NaN	NaN		
product catalytic rate constant		PDH_R00209	1/s	15707.801	NaN	NaN	NaN	NaN		
product catalytic rate constant		ZWF_R00835	1/s	1.6537135	NaN	NaN	NaN	NaN		
product catalytic rate constant		GLH_R02035	1/s	24.286987	NaN	NaN	NaN	NaN		
product catalytic rate constant		PGD_R01528	1/s	5.8320077	NaN	NaN	NaN	NaN		
product catalytic rate constant		RPI_R01056	1/s	0.0046782241	NaN	NaN	NaN	NaN		
product catalytic rate constant		RPE_R01529	1/s	153.15205	NaN	NaN	NaN	NaN		
product catalytic rate constant		TXT_R01641	1/s	719.17277	NaN	NaN	NaN	NaN		
product catalytic rate constant		TAL_R08575	1/s	0.0036388497	NaN	NaN	NaN	NaN		
product catalytic rate constant		TXT_R01067	1/s	0.2913814	NaN	NaN	NaN	NaN		
product catalytic rate constant		FBP_R00762	1/s	83.251266	NaN	NaN	NaN	NaN		
product catalytic rate constant		CSN_R00351	1/s	32.514256	NaN	NaN	NaN	NaN		
product catalytic rate constant		ACN_R01325	1/s	0.0044450779	NaN	NaN	NaN	NaN		
product catalytic rate constant		ACN_R01900	1/s	11902.986	NaN	NaN	NaN	NaN		
product catalytic rate constant		ICD_R00709	1/s	675.16105	NaN	NaN	NaN	NaN		
product catalytic rate constant		KGD_R08549	1/s	0.17313132	NaN	NaN	NaN	NaN		
product catalytic rate constant		SCS_R00405	1/s	4031.0243	NaN	NaN	NaN	NaN		
product catalytic rate constant		SDH_R02164	1/s	1083.3508	NaN	NaN	NaN	NaN		
product catalytic rate constant		FUM_R01082	1/s	8035.9756	NaN	NaN	NaN	NaN		
product catalytic rate constant		MDH_R00342	1/s	4.612523	NaN	NaN	NaN	NaN		
product catalytic rate constant		PPC_R00345	1/s	0.010182874	NaN	NaN	NaN	NaN		
