!!!SBtab Document='CMBresult' DocumentName='CMB result' CalculationTime='831.619421 s'				
				
!!SBtab TableID='Reaction' TableType='Reaction' TableName='Reaction'				
!ID	!ReactionFormula	!Name	!IsReversible	
FBP_R00762	D_Fructose_1_6_bisphosphate <=> Orthophosphate + D_Fructose_6_phosphate	FBP_R00762	True	
CSN_R00351	Acetyl_CoA + Oxaloacetate <=> CoA + Citrate	CSN_R00351	True	
ACN_R01325	Citrate <=> cis_Aconitate	ACN_R01325	True	
ACN_R01900	cis_Aconitate <=> Isocitrate	ACN_R01900	True	
ICD_R00709	NADplus + Isocitrate <=> NADH + _2_Oxoglutarate + CO2	ICD_R00709	True	
KGD_R08549	NADplus + _2_Oxoglutarate + CoA <=> NADH + CO2 + Succinyl_CoA	KGD_R08549	True	
SCS_R00405	Orthophosphate + ADP + Succinyl_CoA <=> ATP + CoA + Succinate	SCS_R00405	True	
SDH_R02164	Ubiquinone + Succinate <=> Fumarate + Ubiquinol	SDH_R02164	True	
FUM_R01082	Fumarate <=> _S__Malate	FUM_R01082	True	
MDH_R00342	_S__Malate + NADplus <=> NADH + Oxaloacetate	MDH_R00342	True	
PPC_R00345	Orthophosphate + Oxaloacetate <=> CO2 + Phosphoenolpyruvate	PPC_R00345	True	
				
!!SBtab TableID='Compound' TableType='Compound' TableName='Compound'				
!ID	!Name	!IsConstant		
_S__Malate	_S__Malate	False		
Acetyl_CoA	Acetyl_CoA	False		
Fumarate	Fumarate	False		
cis_Aconitate	cis_Aconitate	False		
_6_Phospho_D_gluconate	_6_Phospho_D_gluconate	False		
Orthophosphate	Orthophosphate	True		
Pyruvate	Pyruvate	False		
NADPplus	NADPplus	True		
NADPH	NADPH	True		
NADH	NADH	True		
NADplus	NADplus	True		
ATP	ATP	True		
H2O	H2O	True		
_2_Oxoglutarate	_2_Oxoglutarate	False		
Oxaloacetate	Oxaloacetate	True		
Ubiquinone	Ubiquinone	True		
D_Erythrose_4_phosphate	D_Erythrose_4_phosphate	False		
Ubiquinol	Ubiquinol	True		
ADP	ADP	True		
Isocitrate	Isocitrate	False		
D_Ribulose_5_phosphate	D_Ribulose_5_phosphate	False		
D_Xylulose_5_phosphate	D_Xylulose_5_phosphate	False		
D_Glucose_6_phosphate	D_Glucose_6_phosphate	True		
_3_Phospho_D_glyceroyl_phosphate	_3_Phospho_D_glyceroyl_phosphate	False		
CoA	CoA	False		
CO2	CO2	True		
D_Ribose_5_phosphate	D_Ribose_5_phosphate	False		
Glycerone_phosphate	Glycerone_phosphate	False		
D_Glucose	D_Glucose	True		
D_Fructose_1_6_bisphosphate	D_Fructose_1_6_bisphosphate	True		
D_Glyceraldehyde_3_phosphate	D_Glyceraldehyde_3_phosphate	True		
Phosphoenolpyruvate	Phosphoenolpyruvate	True		
Citrate	Citrate	False		
Succinyl_CoA	Succinyl_CoA	False		
_3_Phospho_D_glycerate	_3_Phospho_D_glycerate	False		
D_Glucono_1_5_lactone_6_phosphate	D_Glucono_1_5_lactone_6_phosphate	False		
D_Fructose_6_phosphate	D_Fructose_6_phosphate	True		
_2_Phospho_D_glycerate	_2_Phospho_D_glycerate	False		
Succinate	Succinate	False		
Sedoheptulose_7_phosphate	Sedoheptulose_7_phosphate	False		
				
!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter' StandardConcentration='mM'				
!QuantityType	!Reaction	!Compound	!Mode	!Unit
equilibrium constant	PTS_RPTSsy		0.017140046	dimensionless
equilibrium constant	PGI_R02740		38.65725	dimensionless
equilibrium constant	PFK_R04779		0.39766539	dimensionless
equilibrium constant	ALD_R01070		0.0084544246	dimensionless
equilibrium constant	TIM_R01015		1.2277637	dimensionless
equilibrium constant	GAP_R01061		0.017494459	dimensionless
equilibrium constant	PGK_R01512		8.9474955	dimensionless
equilibrium constant	PGM_R01518		0.19794982	dimensionless
equilibrium constant	PGH_R00658		16.145465	dimensionless
equilibrium constant	PYK_R00200		4.9985641	dimensionless
equilibrium constant	PDH_R00209		0.0016233938	dimensionless
equilibrium constant	ZWF_R00835		7.2118587	dimensionless
equilibrium constant	GLH_R02035		17.360373	dimensionless
equilibrium constant	PGD_R01528		3.9674042	dimensionless
equilibrium constant	RPI_R01056		1.2590818	dimensionless
equilibrium constant	RPE_R01529		0.24327081	dimensionless
equilibrium constant	TXT_R01641		0.48609729	dimensionless
equilibrium constant	TAL_R08575		144.29799	dimensionless
equilibrium constant	TXT_R01067		0.031927834	dimensionless
equilibrium constant	FBP_R00762		3.4579876	dimensionless
equilibrium constant	CSN_R00351		43.952458	dimensionless
equilibrium constant	ACN_R01325		12.330909	dimensionless
equilibrium constant	ACN_R01900		0.006410657	dimensionless
equilibrium constant	ICD_R00709		3.4394028	dimensionless
equilibrium constant	KGD_R08549		0.18368661	dimensionless
equilibrium constant	SCS_R00405		3.3754004	dimensionless
equilibrium constant	SDH_R02164		88.513599	dimensionless
equilibrium constant	FUM_R01082		0.83855803	dimensionless
equilibrium constant	MDH_R00342		0.051480645	dimensionless
equilibrium constant	PPC_R00345		1.3133611	dimensionless
catalytic rate constant geometric mean	PTS_RPTSsy		527.71787	1/s
catalytic rate constant geometric mean	PGI_R02740		84.650468	1/s
catalytic rate constant geometric mean	PFK_R04779		156.02121	1/s
catalytic rate constant geometric mean	ALD_R01070		535.756	1/s
catalytic rate constant geometric mean	TIM_R01015		37.123473	1/s
catalytic rate constant geometric mean	GAP_R01061		114.81591	1/s
catalytic rate constant geometric mean	PGK_R01512		30.48594	1/s
catalytic rate constant geometric mean	PGM_R01518		66.385779	1/s
catalytic rate constant geometric mean	PGH_R00658		889.15475	1/s
catalytic rate constant geometric mean	PYK_R00200		18.459276	1/s
catalytic rate constant geometric mean	PDH_R00209		81.486709	1/s
catalytic rate constant geometric mean	ZWF_R00835		191.59279	1/s
catalytic rate constant geometric mean	GLH_R02035		18.627997	1/s
catalytic rate constant geometric mean	PGD_R01528		304.25715	1/s
catalytic rate constant geometric mean	RPI_R01056		7.7634159	1/s
catalytic rate constant geometric mean	RPE_R01529		275.39451	1/s
catalytic rate constant geometric mean	TXT_R01641		400.84355	1/s
catalytic rate constant geometric mean	TAL_R08575		26.013484	1/s
catalytic rate constant geometric mean	TXT_R01067		91.340842	1/s
catalytic rate constant geometric mean	FBP_R00762		521.66273	1/s
catalytic rate constant geometric mean	CSN_R00351		128.30869	1/s
catalytic rate constant geometric mean	ACN_R01325		10.071264	1/s
catalytic rate constant geometric mean	ACN_R01900		213.91508	1/s
catalytic rate constant geometric mean	ICD_R00709		314.34614	1/s
catalytic rate constant geometric mean	KGD_R08549		222.22779	1/s
catalytic rate constant geometric mean	SCS_R00405		402.6597	1/s
catalytic rate constant geometric mean	SDH_R02164		395.23251	1/s
catalytic rate constant geometric mean	FUM_R01082		1609.2621	1/s
catalytic rate constant geometric mean	MDH_R00342		37.040842	1/s
catalytic rate constant geometric mean	PPC_R00345		11.28333	1/s
Michaelis constant	FUM_R01082	_S__Malate	1.117358	mM
Michaelis constant	MDH_R00342	_S__Malate	0.050441477	mM
Michaelis constant	PDH_R00209	Acetyl_CoA	0.22982576	mM
Michaelis constant	CSN_R00351	Acetyl_CoA	0.16540416	mM
Michaelis constant	SDH_R02164	Fumarate	0.3464899	mM
Michaelis constant	FUM_R01082	Fumarate	1.3866459	mM
Michaelis constant	ACN_R01325	cis_Aconitate	0.2122846	mM
Michaelis constant	ACN_R01900	cis_Aconitate	0.11997688	mM
Michaelis constant	GLH_R02035	_6_Phospho_D_gluconate	1.977237	mM
Michaelis constant	PGD_R01528	_6_Phospho_D_gluconate	0.58686435	mM
Michaelis constant	GAP_R01061	Orthophosphate	0.120752	mM
Michaelis constant	FBP_R00762	Orthophosphate	0.12341904	mM
Michaelis constant	SCS_R00405	Orthophosphate	0.29551859	mM
Michaelis constant	PPC_R00345	Orthophosphate	0.1693071	mM
Michaelis constant	PTS_RPTSsy	Pyruvate	0.02656251	mM
Michaelis constant	PYK_R00200	Pyruvate	0.081386171	mM
Michaelis constant	PDH_R00209	Pyruvate	0.066369334	mM
Michaelis constant	ZWF_R00835	NADPplus	0.030626366	mM
Michaelis constant	PGD_R01528	NADPplus	0.22548237	mM
Michaelis constant	ZWF_R00835	NADPH	0.2160065	mM
Michaelis constant	PGD_R01528	NADPH	0.20406833	mM
Michaelis constant	GAP_R01061	NADH	0.2207614	mM
Michaelis constant	PDH_R00209	NADH	0.98218942	mM
Michaelis constant	ICD_R00709	NADH	0.015867539	mM
Michaelis constant	KGD_R08549	NADH	0.042831306	mM
Michaelis constant	MDH_R00342	NADH	0.0101296	mM
Michaelis constant	GAP_R01061	NADplus	0.81703512	mM
Michaelis constant	PDH_R00209	NADplus	0.31581217	mM
Michaelis constant	ICD_R00709	NADplus	0.086097805	mM
Michaelis constant	KGD_R08549	NADplus	0.27920518	mM
Michaelis constant	MDH_R00342	NADplus	0.07403586	mM
Michaelis constant	PFK_R04779	ATP	0.2534924	mM
Michaelis constant	PGK_R01512	ATP	0.060233056	mM
Michaelis constant	PYK_R00200	ATP	0.010086625	mM
Michaelis constant	SCS_R00405	ATP	11.614746	mM
Michaelis constant	ICD_R00709	_2_Oxoglutarate	1.0517723	mM
Michaelis constant	KGD_R08549	_2_Oxoglutarate	0.43509362	mM
Michaelis constant	CSN_R00351	Oxaloacetate	0.0053369845	mM
Michaelis constant	MDH_R00342	Oxaloacetate	0.23534641	mM
Michaelis constant	PPC_R00345	Oxaloacetate	0.26299184	mM
Michaelis constant	SDH_R02164	Ubiquinone	0.11766318	mM
Michaelis constant	TAL_R08575	D_Erythrose_4_phosphate	0.030673773	mM
Michaelis constant	TXT_R01067	D_Erythrose_4_phosphate	0.2696375	mM
Michaelis constant	SDH_R02164	Ubiquinol	0.055537128	mM
Michaelis constant	PFK_R04779	ADP	0.17081243	mM
Michaelis constant	PGK_R01512	ADP	0.26762617	mM
Michaelis constant	PYK_R00200	ADP	0.0047402359	mM
Michaelis constant	SCS_R00405	ADP	0.0043866939	mM
Michaelis constant	ACN_R01900	Isocitrate	0.52390917	mM
Michaelis constant	ICD_R00709	Isocitrate	0.1087664	mM
Michaelis constant	PGD_R01528	D_Ribulose_5_phosphate	0.030144979	mM
Michaelis constant	RPI_R01056	D_Ribulose_5_phosphate	0.28104639	mM
Michaelis constant	RPE_R01529	D_Ribulose_5_phosphate	0.073258238	mM
Michaelis constant	RPE_R01529	D_Xylulose_5_phosphate	0.0095858563	mM
Michaelis constant	TXT_R01641	D_Xylulose_5_phosphate	0.29221713	mM
Michaelis constant	TXT_R01067	D_Xylulose_5_phosphate	2.9330458	mM
Michaelis constant	PTS_RPTSsy	D_Glucose_6_phosphate	0.089141019	mM
Michaelis constant	PGI_R02740	D_Glucose_6_phosphate	0.0069021162	mM
Michaelis constant	ZWF_R00835	D_Glucose_6_phosphate	5.9649088	mM
Michaelis constant	GAP_R01061	_3_Phospho_D_glyceroyl_phosphate	0.36474638	mM
Michaelis constant	PGK_R01512	_3_Phospho_D_glyceroyl_phosphate	0.17527861	mM
Michaelis constant	PDH_R00209	CoA	0.066760787	mM
Michaelis constant	CSN_R00351	CoA	0.15506093	mM
Michaelis constant	KGD_R08549	CoA	1.2528159	mM
Michaelis constant	SCS_R00405	CoA	0.0037772863	mM
Michaelis constant	PDH_R00209	CO2	0.33682064	mM
Michaelis constant	PGD_R01528	CO2	0.096766987	mM
Michaelis constant	ICD_R00709	CO2	0.34195356	mM
Michaelis constant	KGD_R08549	CO2	0.1423371	mM
Michaelis constant	PPC_R00345	CO2	0.060205571	mM
Michaelis constant	RPI_R01056	D_Ribose_5_phosphate	0.073298928	mM
Michaelis constant	TXT_R01641	D_Ribose_5_phosphate	0.052458834	mM
Michaelis constant	ALD_R01070	Glycerone_phosphate	0.16930018	mM
Michaelis constant	TIM_R01015	Glycerone_phosphate	0.32466287	mM
Michaelis constant	PTS_RPTSsy	D_Glucose	0.0027081742	mM
Michaelis constant	PFK_R04779	D_Fructose_1_6_bisphosphate	0.08791723	mM
Michaelis constant	ALD_R01070	D_Fructose_1_6_bisphosphate	0.25839681	mM
Michaelis constant	FBP_R00762	D_Fructose_1_6_bisphosphate	1.7514259	mM
Michaelis constant	ALD_R01070	D_Glyceraldehyde_3_phosphate	0.2127402	mM
Michaelis constant	TIM_R01015	D_Glyceraldehyde_3_phosphate	0.084947836	mM
Michaelis constant	GAP_R01061	D_Glyceraldehyde_3_phosphate	0.017947589	mM
Michaelis constant	TXT_R01641	D_Glyceraldehyde_3_phosphate	0.017228507	mM
Michaelis constant	TAL_R08575	D_Glyceraldehyde_3_phosphate	0.033550781	mM
Michaelis constant	TXT_R01067	D_Glyceraldehyde_3_phosphate	0.0042015221	mM
Michaelis constant	PTS_RPTSsy	Phosphoenolpyruvate	0.012478232	mM
Michaelis constant	PGH_R00658	Phosphoenolpyruvate	0.40250389	mM
Michaelis constant	PYK_R00200	Phosphoenolpyruvate	0.28225019	mM
Michaelis constant	PPC_R00345	Phosphoenolpyruvate	0.14428558	mM
Michaelis constant	CSN_R00351	Citrate	0.024168695	mM
Michaelis constant	ACN_R01325	Citrate	0.5613657	mM
Michaelis constant	KGD_R08549	Succinyl_CoA	0.003755491	mM
Michaelis constant	SCS_R00405	Succinyl_CoA	0.23908946	mM
Michaelis constant	PGK_R01512	_3_Phospho_D_glycerate	0.1054956	mM
Michaelis constant	PGM_R01518	_3_Phospho_D_glycerate	0.075228076	mM
Michaelis constant	ZWF_R00835	D_Glucono_1_5_lactone_6_phosphate	0.016288649	mM
Michaelis constant	GLH_R02035	D_Glucono_1_5_lactone_6_phosphate	0.002776002	mM
Michaelis constant	PGI_R02740	D_Fructose_6_phosphate	0.17913108	mM
Michaelis constant	PFK_R04779	D_Fructose_6_phosphate	0.027145812	mM
Michaelis constant	TAL_R08575	D_Fructose_6_phosphate	0.045541208	mM
Michaelis constant	TXT_R01067	D_Fructose_6_phosphate	0.29254744	mM
Michaelis constant	FBP_R00762	D_Fructose_6_phosphate	0.19587943	mM
Michaelis constant	PGM_R01518	_2_Phospho_D_glycerate	3.6267651	mM
Michaelis constant	PGH_R00658	_2_Phospho_D_glycerate	4.7642007	mM
Michaelis constant	SCS_R00405	Succinate	0.040298248	mM
Michaelis constant	SDH_R02164	Succinate	0.019425598	mM
Michaelis constant	TXT_R01641	Sedoheptulose_7_phosphate	0.29168699	mM
Michaelis constant	TAL_R08575	Sedoheptulose_7_phosphate	0.66278702	mM
substrate catalytic rate constant	PTS_RPTSsy		8.2537113	1/s
substrate catalytic rate constant	PGI_R02740		103.31194	1/s
substrate catalytic rate constant	PFK_R04779		66.600839	1/s
substrate catalytic rate constant	ALD_R01070		131.94689	1/s
substrate catalytic rate constant	TIM_R01015		80.416681	1/s
substrate catalytic rate constant	GAP_R01061		2.2519869	1/s
substrate catalytic rate constant	PGK_R01512		247.76756	1/s
substrate catalytic rate constant	PGM_R01518		4.2538569	1/s
substrate catalytic rate constant	PGH_R00658		12291.719	1/s
substrate catalytic rate constant	PYK_R00200		52.687325	1/s
substrate catalytic rate constant	PDH_R00209		0.44541135	1/s
substrate catalytic rate constant	ZWF_R00835		3707.4598	1/s
substrate catalytic rate constant	GLH_R02035		2.9082129	1/s
substrate catalytic rate constant	PGD_R01528		9035.6683	1/s
substrate catalytic rate constant	RPI_R01056		17.057682	1/s
substrate catalytic rate constant	RPE_R01529		375.50269	1/s
substrate catalytic rate constant	TXT_R01641		488.10841	1/s
substrate catalytic rate constant	TAL_R08575		1246.7549	1/s
substrate catalytic rate constant	TXT_R01067		413.9976	1/s
substrate catalytic rate constant	FBP_R00762		8256.8029	1/s
substrate catalytic rate constant	CSN_R00351		412.84881	1/s
substrate catalytic rate constant	ACN_R01325		57.510244	1/s
substrate catalytic rate constant	ACN_R01900		8.1962172	1/s
substrate catalytic rate constant	ICD_R00709		746.78204	1/s
substrate catalytic rate constant	KGD_R08549		7765.345	1/s
substrate catalytic rate constant	SCS_R00405		309.74492	1/s
substrate catalytic rate constant	SDH_R02164		1281.5281	1/s
substrate catalytic rate constant	FUM_R01082		1641.6477	1/s
substrate catalytic rate constant	MDH_R00342		10.518841	1/s
substrate catalytic rate constant	PPC_R00345		29.275767	1/s
product catalytic rate constant	PTS_RPTSsy		33740.718	1/s
product catalytic rate constant	PGI_R02740		69.359863	1/s
product catalytic rate constant	PFK_R04779		365.50018	1/s
product catalytic rate constant	ALD_R01070		2175.379	1/s
product catalytic rate constant	TIM_R01015		17.137641	1/s
product catalytic rate constant	GAP_R01061		5853.8054	1/s
product catalytic rate constant	PGK_R01512		3.7510663	1/s
product catalytic rate constant	PGM_R01518		1036.0178	1/s
product catalytic rate constant	PGH_R00658		64.319416	1/s
product catalytic rate constant	PYK_R00200		6.4673025	1/s
product catalytic rate constant	PDH_R00209		14907.756	1/s
product catalytic rate constant	ZWF_R00835		9.9010638	1/s
product catalytic rate constant	GLH_R02035		119.31804	1/s
product catalytic rate constant	PGD_R01528		10.245221	1/s
product catalytic rate constant	RPI_R01056		3.5333421	1/s
product catalytic rate constant	RPE_R01529		201.97494	1/s
product catalytic rate constant	TXT_R01641		329.18004	1/s
product catalytic rate constant	TAL_R08575		0.54277014	1/s
product catalytic rate constant	TXT_R01067		20.152652	1/s
product catalytic rate constant	FBP_R00762		32.95852	1/s
product catalytic rate constant	CSN_R00351		39.876872	1/s
product catalytic rate constant	ACN_R01325		1.7636919	1/s
product catalytic rate constant	ACN_R01900		5583.022	1/s
product catalytic rate constant	ICD_R00709		132.31906	1/s
product catalytic rate constant	KGD_R08549		6.3596904	1/s
product catalytic rate constant	SCS_R00405		523.44631	1/s
product catalytic rate constant	SDH_R02164		121.89255	1/s
product catalytic rate constant	FUM_R01082		1577.5155	1/s
product catalytic rate constant	MDH_R00342		130.43491	1/s
product catalytic rate constant	PPC_R00345		4.3487685	1/s
