!!!SBtab				
!!SBtab Document='e_coli_artificial' TableName='Reaction' TableType='Reaction' SBtabVersion='1.0' Date='2019-06-11'				
!ID	!ReactionFormula	!Name	!IsReversible	
PTS_RPTSsy	D_Glucose + Phosphoenolpyruvate <=> Pyruvate + D_Glucose_6_phosphate	PTS_RPTSsy	True	
KGD_R08549	NADplus + _2_Oxoglutarate + CoA <=> NADH + CO2 + Succinyl_CoA	KGD_R08549	True	
SCS_R00405	Orthophosphate + ADP + Succinyl_CoA <=> ATP + CoA + Succinate	SCS_R00405	True	
SDH_R02164	Ubiquinone + Succinate <=> Fumarate + Ubiquinol	SDH_R02164	True	
FUM_R01082	Fumarate <=> _S__Malate	FUM_R01082	True	
MDH_R00342	_S__Malate + NADplus <=> NADH + Oxaloacetate	MDH_R00342	True	
PPC_R00345	Orthophosphate + Oxaloacetate <=> CO2 + Phosphoenolpyruvate	PPC_R00345	True	
%				
!!SBtab Document='e_coli_artificial' TableName='Compound' TableType='Compound' SBtabVersion='1.0' Date='2019-06-11'				
!ID	!Name	!IsConstant		
_S__Malate	_S__Malate	False		
Acetyl_CoA	Acetyl_CoA	False		
Fumarate	Fumarate	False		
cis_Aconitate	cis_Aconitate	False		
_6_Phospho_D_gluconate	_6_Phospho_D_gluconate	False		
Orthophosphate	Orthophosphate	True		
Pyruvate	Pyruvate	False		
NADPplus	NADPplus	True		
NADPH	NADPH	True		
NADH	NADH	True		
NADplus	NADplus	True		
ATP	ATP	True		
H2O	H2O	True		
_2_Oxoglutarate	_2_Oxoglutarate	False		
Oxaloacetate	Oxaloacetate	True		
Ubiquinone	Ubiquinone	True		
D_Erythrose_4_phosphate	D_Erythrose_4_phosphate	False		
Ubiquinol	Ubiquinol	True		
ADP	ADP	True		
Isocitrate	Isocitrate	False		
D_Ribulose_5_phosphate	D_Ribulose_5_phosphate	False		
D_Xylulose_5_phosphate	D_Xylulose_5_phosphate	False		
D_Glucose_6_phosphate	D_Glucose_6_phosphate	True		
_3_Phospho_D_glyceroyl_phosphate	_3_Phospho_D_glyceroyl_phosphate	False		
CoA	CoA	False		
CO2	CO2	True		
D_Ribose_5_phosphate	D_Ribose_5_phosphate	False		
Glycerone_phosphate	Glycerone_phosphate	False		
D_Glucose	D_Glucose	True		
D_Fructose_1_6_bisphosphate	D_Fructose_1_6_bisphosphate	True		
D_Glyceraldehyde_3_phosphate	D_Glyceraldehyde_3_phosphate	True		
Phosphoenolpyruvate	Phosphoenolpyruvate	True		
Citrate	Citrate	False		
Succinyl_CoA	Succinyl_CoA	False		
_3_Phospho_D_glycerate	_3_Phospho_D_glycerate	False		
D_Glucono_1_5_lactone_6_phosphate	D_Glucono_1_5_lactone_6_phosphate	False		
D_Fructose_6_phosphate	D_Fructose_6_phosphate	True		
_2_Phospho_D_glycerate	_2_Phospho_D_glycerate	False		
Succinate	Succinate	False		
Sedoheptulose_7_phosphate	Sedoheptulose_7_phosphate	False		
%				
!!SBtab Document='e_coli_artificial' TableName='Parameter' TableType='Quantity' SBtabVersion='1.0' Date='2019-06-11'				
!QuantityType	!Reaction	!Compound	!Mode	!Unit
equilibrium constant	PTS_RPTSsy		0.028502595	dimensionless
equilibrium constant	PGI_R02740		2182831.2	dimensionless
equilibrium constant	PFK_R04779		0.85853277	dimensionless
equilibrium constant	ALD_R01070		0.011546192	dimensionless
equilibrium constant	TIM_R01015		6.8273096e-07	dimensionless
equilibrium constant	GAP_R01061		6.838194	dimensionless
equilibrium constant	PGK_R01512		13.895462	dimensionless
equilibrium constant	PGM_R01518		0.20450332	dimensionless
equilibrium constant	PGH_R00658		13.056636	dimensionless
equilibrium constant	PYK_R00200		1.2563934	dimensionless
equilibrium constant	PDH_R00209		0.001469165	dimensionless
equilibrium constant	ZWF_R00835		0.074451799	dimensionless
equilibrium constant	GLH_R02035		6.8869609e-07	dimensionless
equilibrium constant	PGD_R01528		0.0026744766	dimensionless
equilibrium constant	RPI_R01056		1.0556469	dimensionless
equilibrium constant	RPE_R01529		0.2821681	dimensionless
equilibrium constant	TXT_R01641		1210853.8	dimensionless
equilibrium constant	TAL_R08575		35.578705	dimensionless
equilibrium constant	TXT_R01067		0.02570564	dimensionless
equilibrium constant	FBP_R00762		805080.08	dimensionless
equilibrium constant	CSN_R00351		40.565959	dimensionless
equilibrium constant	ACN_R01325		10.757347	dimensionless
equilibrium constant	ACN_R01900		0.0065362147	dimensionless
equilibrium constant	ICD_R00709		0.4799615	dimensionless
equilibrium constant	KGD_R08549		0.0032576555	dimensionless
equilibrium constant	SCS_R00405		0.71169084	dimensionless
equilibrium constant	SDH_R02164		68.752921	dimensionless
equilibrium constant	FUM_R01082		0.78125232	dimensionless
equilibrium constant	MDH_R00342		0.010568623	dimensionless
equilibrium constant	PPC_R00345		48.209962	dimensionless
catalytic rate constant geometric mean	PTS_RPTSsy		1842.9263	1/s
catalytic rate constant geometric mean	PGI_R02740		0.22898649	1/s
catalytic rate constant geometric mean	PFK_R04779		8073.3184	1/s
catalytic rate constant geometric mean	ALD_R01070		2053.7723	1/s
catalytic rate constant geometric mean	TIM_R01015		0.025171918	1/s
catalytic rate constant geometric mean	GAP_R01061		9784.6478	1/s
catalytic rate constant geometric mean	PGK_R01512		261.41798	1/s
catalytic rate constant geometric mean	PGM_R01518		1018.7471	1/s
catalytic rate constant geometric mean	PGH_R00658		110.45846	1/s
catalytic rate constant geometric mean	PYK_R00200		1584.2836	1/s
catalytic rate constant geometric mean	PDH_R00209		9374.2488	1/s
catalytic rate constant geometric mean	ZWF_R00835		454.83835	1/s
catalytic rate constant geometric mean	GLH_R02035		0.080876699	1/s
catalytic rate constant geometric mean	PGD_R01528		2655.5226	1/s
catalytic rate constant geometric mean	RPI_R01056		254.9167	1/s
catalytic rate constant geometric mean	RPE_R01529		4148.7231	1/s
catalytic rate constant geometric mean	TXT_R01641		0.97625567	1/s
catalytic rate constant geometric mean	TAL_R08575		1364.5822	1/s
catalytic rate constant geometric mean	TXT_R01067		205.76845	1/s
catalytic rate constant geometric mean	FBP_R00762		1.1013101	1/s
catalytic rate constant geometric mean	CSN_R00351		2316.0578	1/s
catalytic rate constant geometric mean	ACN_R01325		371.03247	1/s
catalytic rate constant geometric mean	ACN_R01900		793.91721	1/s
catalytic rate constant geometric mean	ICD_R00709		2804.7838	1/s
catalytic rate constant geometric mean	KGD_R08549		2244.3822	1/s
catalytic rate constant geometric mean	SCS_R00405		2902.6593	1/s
catalytic rate constant geometric mean	SDH_R02164		779.64504	1/s
catalytic rate constant geometric mean	FUM_R01082		441.92288	1/s
catalytic rate constant geometric mean	MDH_R00342		7965.4935	1/s
catalytic rate constant geometric mean	PPC_R00345		1493.6434	1/s
Michaelis constant	FUM_R01082	_S__Malate	0.057643692	mM
Michaelis constant	MDH_R00342	_S__Malate	0.013485589	mM
Michaelis constant	PDH_R00209	Acetyl_CoA	0.00098220033	mM
Michaelis constant	CSN_R00351	Acetyl_CoA	0.0035686562	mM
Michaelis constant	SDH_R02164	Fumarate	0.070455012	mM
Michaelis constant	FUM_R01082	Fumarate	0.029472645	mM
Michaelis constant	ACN_R01325	cis_Aconitate	0.032964459	mM
Michaelis constant	ACN_R01900	cis_Aconitate	1.2382608	mM
Michaelis constant	GLH_R02035	_6_Phospho_D_gluconate	0.0024956378	mM
Michaelis constant	PGD_R01528	_6_Phospho_D_gluconate	0.00021176543	mM
Michaelis constant	GAP_R01061	Orthophosphate	0.0099860868	mM
Michaelis constant	FBP_R00762	Orthophosphate	0.03869617	mM
Michaelis constant	SCS_R00405	Orthophosphate	2.8842632e-05	mM
Michaelis constant	PPC_R00345	Orthophosphate	0.0023985815	mM
Michaelis constant	PTS_RPTSsy	Pyruvate	0.0051365686	mM
Michaelis constant	PYK_R00200	Pyruvate	0.00078780502	mM
Michaelis constant	PDH_R00209	Pyruvate	0.01210005	mM
Michaelis constant	ZWF_R00835	NADPplus	0.0022871664	mM
Michaelis constant	PGD_R01528	NADPplus	0.053816854	mM
Michaelis constant	ZWF_R00835	NADPH	2.7150524e-05	mM
Michaelis constant	PGD_R01528	NADPH	0.0020825611	mM
Michaelis constant	GAP_R01061	NADH	0.00042806518	mM
Michaelis constant	PDH_R00209	NADH	0.00024992964	mM
Michaelis constant	ICD_R00709	NADH	0.00055924658	mM
Michaelis constant	KGD_R08549	NADH	0.00081731499	mM
Michaelis constant	MDH_R00342	NADH	0.00011805356	mM
Michaelis constant	GAP_R01061	NADplus	0.0007633051	mM
Michaelis constant	PDH_R00209	NADplus	0.00021145359	mM
Michaelis constant	ICD_R00709	NADplus	0.00022579304	mM
Michaelis constant	KGD_R08549	NADplus	0.0028181137	mM
Michaelis constant	MDH_R00342	NADplus	0.00010207262	mM
Michaelis constant	PFK_R04779	ATP	0.0010038136	mM
Michaelis constant	PGK_R01512	ATP	4.070514e-05	mM
Michaelis constant	PYK_R00200	ATP	0.0068943634	mM
Michaelis constant	SCS_R00405	ATP	0.0014469018	mM
Michaelis constant	ICD_R00709	_2_Oxoglutarate	0.26961434	mM
Michaelis constant	KGD_R08549	_2_Oxoglutarate	1.7259505	mM
Michaelis constant	CSN_R00351	Oxaloacetate	0.0014308045	mM
Michaelis constant	MDH_R00342	Oxaloacetate	0.0001970632	mM
Michaelis constant	PPC_R00345	Oxaloacetate	0.00069129975	mM
Michaelis constant	SDH_R02164	Ubiquinone	0.0029441539	mM
Michaelis constant	TAL_R08575	D_Erythrose_4_phosphate	0.0059480464	mM
Michaelis constant	TXT_R01067	D_Erythrose_4_phosphate	0.34496271	mM
Michaelis constant	SDH_R02164	Ubiquinol	0.00097326183	mM
Michaelis constant	PFK_R04779	ADP	0.00052383109	mM
Michaelis constant	PGK_R01512	ADP	0.0014626613	mM
Michaelis constant	PYK_R00200	ADP	0.0017934476	mM
Michaelis constant	SCS_R00405	ADP	0.0014312506	mM
Michaelis constant	ACN_R01900	Isocitrate	0.014234164	mM
Michaelis constant	ICD_R00709	Isocitrate	0.0036165814	mM
Michaelis constant	PGD_R01528	D_Ribulose_5_phosphate	0.060209485	mM
Michaelis constant	RPI_R01056	D_Ribulose_5_phosphate	0.015625073	mM
Michaelis constant	RPE_R01529	D_Ribulose_5_phosphate	0.070583032	mM
Michaelis constant	RPE_R01529	D_Xylulose_5_phosphate	0.011978245	mM
Michaelis constant	TXT_R01641	D_Xylulose_5_phosphate	0.1869378	mM
Michaelis constant	TXT_R01067	D_Xylulose_5_phosphate	0.060461435	mM
Michaelis constant	PTS_RPTSsy	D_Glucose_6_phosphate	0.0077615876	mM
Michaelis constant	PGI_R02740	D_Glucose_6_phosphate	0.0013830311	mM
Michaelis constant	ZWF_R00835	D_Glucose_6_phosphate	0.0028419146	mM
Michaelis constant	GAP_R01061	_3_Phospho_D_glyceroyl_phosphate	0.0003712067	mM
Michaelis constant	PGK_R01512	_3_Phospho_D_glyceroyl_phosphate	0.0014078443	mM
Michaelis constant	PDH_R00209	CoA	0.0097992297	mM
Michaelis constant	CSN_R00351	CoA	0.030172423	mM
Michaelis constant	KGD_R08549	CoA	0.0023098795	mM
Michaelis constant	SCS_R00405	CoA	0.026664153	mM
Michaelis constant	PDH_R00209	CO2	0.00013316071	mM
Michaelis constant	PGD_R01528	CO2	0.00085148523	mM
Michaelis constant	ICD_R00709	CO2	0.0024711373	mM
Michaelis constant	KGD_R08549	CO2	0.00047066038	mM
Michaelis constant	PPC_R00345	CO2	0.0029952572	mM
Michaelis constant	RPI_R01056	D_Ribose_5_phosphate	0.015270092	mM
Michaelis constant	TXT_R01641	D_Ribose_5_phosphate	0.022192223	mM
Michaelis constant	ALD_R01070	Glycerone_phosphate	0.0046154486	mM
Michaelis constant	TIM_R01015	Glycerone_phosphate	0.027422338	mM
Michaelis constant	PTS_RPTSsy	D_Glucose	0.093707946	mM
Michaelis constant	PFK_R04779	D_Fructose_1_6_bisphosphate	0.011911699	mM
Michaelis constant	ALD_R01070	D_Fructose_1_6_bisphosphate	0.0029950496	mM
Michaelis constant	FBP_R00762	D_Fructose_1_6_bisphosphate	0.082615296	mM
Michaelis constant	ALD_R01070	D_Glyceraldehyde_3_phosphate	0.013866592	mM
Michaelis constant	TIM_R01015	D_Glyceraldehyde_3_phosphate	0.009908462	mM
Michaelis constant	GAP_R01061	D_Glyceraldehyde_3_phosphate	0.0019479818	mM
Michaelis constant	TXT_R01641	D_Glyceraldehyde_3_phosphate	0.00070019923	mM
Michaelis constant	TAL_R08575	D_Glyceraldehyde_3_phosphate	0.011428763	mM
Michaelis constant	TXT_R01067	D_Glyceraldehyde_3_phosphate	0.00024592045	mM
Michaelis constant	PTS_RPTSsy	Phosphoenolpyruvate	0.01493356	mM
Michaelis constant	PGH_R00658	Phosphoenolpyruvate	0.12127435	mM
Michaelis constant	PYK_R00200	Phosphoenolpyruvate	0.051611884	mM
Michaelis constant	PPC_R00345	Phosphoenolpyruvate	0.013509412	mM
Michaelis constant	CSN_R00351	Citrate	0.0017494174	mM
Michaelis constant	ACN_R01325	Citrate	0.00071297992	mM
Michaelis constant	KGD_R08549	Succinyl_CoA	0.092426755	mM
Michaelis constant	SCS_R00405	Succinyl_CoA	0.010094481	mM
Michaelis constant	PGK_R01512	_3_Phospho_D_glycerate	0.0017925584	mM
Michaelis constant	PGM_R01518	_3_Phospho_D_glycerate	0.044887152	mM
Michaelis constant	ZWF_R00835	D_Glucono_1_5_lactone_6_phosphate	0.00019229118	mM
Michaelis constant	GLH_R02035	D_Glucono_1_5_lactone_6_phosphate	0.048734097	mM
Michaelis constant	PGI_R02740	D_Fructose_6_phosphate	0.0041305312	mM
Michaelis constant	PFK_R04779	D_Fructose_6_phosphate	0.00881137	mM
Michaelis constant	TAL_R08575	D_Fructose_6_phosphate	1.9650343	mM
Michaelis constant	TXT_R01067	D_Fructose_6_phosphate	0.0067478231	mM
Michaelis constant	FBP_R00762	D_Fructose_6_phosphate	2.8608667	mM
Michaelis constant	PGM_R01518	_2_Phospho_D_glycerate	0.01154279	mM
Michaelis constant	PGH_R00658	_2_Phospho_D_glycerate	6.9485669e-05	mM
Michaelis constant	SCS_R00405	Succinate	0.00079183078	mM
Michaelis constant	SDH_R02164	Succinate	0.00021295078	mM
Michaelis constant	TXT_R01641	Sedoheptulose_7_phosphate	0.0011798583	mM
Michaelis constant	TAL_R08575	Sedoheptulose_7_phosphate	0.028440882	mM
substrate catalytic rate constant	PTS_RPTSsy		1843.3518	1/s
substrate catalytic rate constant	PGI_R02740		195.76406	1/s
substrate catalytic rate constant	PFK_R04779		8906.2787	1/s
substrate catalytic rate constant	ALD_R01070		1509.6694	1/s
substrate catalytic rate constant	TIM_R01015		3.4601125e-05	1/s
substrate catalytic rate constant	GAP_R01061		7821.5396	1/s
substrate catalytic rate constant	PGK_R01512		5176.7819	1/s
substrate catalytic rate constant	PGM_R01518		908.49423	1/s
substrate catalytic rate constant	PGH_R00658		9.5538359	1/s
substrate catalytic rate constant	PYK_R00200		7330.9205	1/s
substrate catalytic rate constant	PDH_R00209		9951.1182	1/s
substrate catalytic rate constant	ZWF_R00835		4379.0537	1/s
substrate catalytic rate constant	GLH_R02035		0.00029659438	1/s
substrate catalytic rate constant	PGD_R01528		1418.849	1/s
substrate catalytic rate constant	RPI_R01056		264.94018	1/s
substrate catalytic rate constant	RPE_R01529		5349.6081	1/s
substrate catalytic rate constant	TXT_R01641		76125.94	1/s
substrate catalytic rate constant	TAL_R08575		1357.3557	1/s
substrate catalytic rate constant	TXT_R01067		3698.615	1/s
substrate catalytic rate constant	FBP_R00762		853.64364	1/s
substrate catalytic rate constant	CSN_R00351		4587.9739	1/s
substrate catalytic rate constant	ACN_R01325		178.96997	1/s
substrate catalytic rate constant	ACN_R01900		598.65754	1/s
substrate catalytic rate constant	ICD_R00709		2876.639	1/s
substrate catalytic rate constant	KGD_R08549		2277.1418	1/s
substrate catalytic rate constant	SCS_R00405		285.99564	1/s
substrate catalytic rate constant	SDH_R02164		618.14672	1/s
substrate catalytic rate constant	FUM_R01082		279.30314	1/s
substrate catalytic rate constant	MDH_R00342		6298.9646	1/s
substrate catalytic rate constant	PPC_R00345		2099.3772	1/s
product catalytic rate constant	PTS_RPTSsy		1842.5009	1/s
product catalytic rate constant	PGI_R02740		0.00026784699	1/s
product catalytic rate constant	PFK_R04779		7318.2608	1/s
product catalytic rate constant	ALD_R01070		2793.9764	1/s
product catalytic rate constant	TIM_R01015		18.312279	1/s
product catalytic rate constant	GAP_R01061		12240.472	1/s
product catalytic rate constant	PGK_R01512		13.201128	1/s
product catalytic rate constant	PGM_R01518		1142.3799	1/s
product catalytic rate constant	PGH_R00658		1277.0861	1/s
product catalytic rate constant	PYK_R00200		342.37919	1/s
product catalytic rate constant	PDH_R00209		8830.8208	1/s
product catalytic rate constant	ZWF_R00835		47.242609	1/s
product catalytic rate constant	GLH_R02035		22.053825	1/s
product catalytic rate constant	PGD_R01528		4970.085	1/s
product catalytic rate constant	RPI_R01056		245.27244	1/s
product catalytic rate constant	RPE_R01529		3217.4138	1/s
product catalytic rate constant	TXT_R01641		1.2519716e-05	1/s
product catalytic rate constant	TAL_R08575		1371.8471	1/s
product catalytic rate constant	TXT_R01067		11.447705	1/s
product catalytic rate constant	FBP_R00762		0.0014208318	1/s
product catalytic rate constant	CSN_R00351		1169.1705	1/s
product catalytic rate constant	ACN_R01325		769.20776	1/s
product catalytic rate constant	ACN_R01900		1052.8633	1/s
product catalytic rate constant	ICD_R00709		2734.7233	1/s
product catalytic rate constant	KGD_R08549		2212.0939	1/s
product catalytic rate constant	SCS_R00405		29459.998	1/s
product catalytic rate constant	SDH_R02164		983.33675	1/s
product catalytic rate constant	FUM_R01082		699.22535	1/s
product catalytic rate constant	MDH_R00342		10072.939	1/s
product catalytic rate constant	PPC_R00345		1062.6821	1/s
